role_type,role_label,role_event,role_event_label,role_event_type,name,person_uri,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization,cnt_org
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Local Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Lalana Kagal,http://data.semanticweb.org/person/lalana-kagal,http://csail.mit.edu/~lkagal,,,,0,MIT,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Metadata Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Li Ding,http://data.semanticweb.org/person/li-ding,,,,,0,Qualcomm,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Poster and Demo Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Birte Glimm,http://data.semanticweb.org/person/birte-glimm,,,,d9e3004543dab6b7586ec0c3846985b999320232,1,University of Ulm,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Poster and Demo Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,David Huynh,http://data.semanticweb.org/person/david-huynh,,,,686042aaadc71e7514c0e7fefaf5c15d32abc9d2,1,Google,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Proceedings Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Eva Blomqvist,http://data.semanticweb.org/person/eva-blomqvist,http://ida.liu.se/~evabl45,,,6ae81c4db26362dadb297719b4178e23dd011c6d;f346d71f8a4b81034daeeb94d93d4eb7c0c8157f,2,Linköping University,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Program Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Jeff Heflin,http://data.semanticweb.org/person/jeff-heflin,http://www.cse.lehigh.edu/%7Eheflin;http://www.cse.lehigh.edu/~heflin,,,1d8b1638f1c01384c2d034bb1853ecbe8952a4aa,1,Lehigh University,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Program Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Philippe Cudré-Mauroux,http://data.semanticweb.org/person/philippe-cudre-mauroux,http://diuf.unifr.ch/xi,,,cd093dfee55f5ac86ec10c79157bff2ad1107ec9,1,University of Fribourg,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Publicity Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Oshani Seneviratne,http://data.semanticweb.org/person/oshani-seneviratne,,,,,0,MIT,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Semantic Web Challenge Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Andreas Harth,http://data.semanticweb.org/person/andreas-harth,http://harth.org/andreas,,,0604d144b935121a11d7495b2751e5d3176fc6fa,1,"AIFB, Karlsruhe Institute of Technology",1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Semantic Web Challenge Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Diana Maynard,http://data.semanticweb.org/person/diana-maynard,http://www.dcs.shef.ac.uk/~diana,,,81fd7be49550aada81d2d6d1932f435047e02bdb,1,University of Sheffield,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Semantic Web In Use Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Evren Sirin,http://data.semanticweb.org/person/evren-sirin,,,,199129950aa1a391f5e9ca3fce00a2e4c17f678c;36150f32d9f306f19c88d0edbbcda7371d9d881d,2,Clark & Parsia,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Semantic Web In Use Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Tania Tudorache,http://data.semanticweb.org/person/tania-tudorache,,,,638d023ba44fb531a81881698239ebb410af4790,1,Stanford University,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Sponsorship Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,David Wood,http://data.semanticweb.org/person/david-wood,,,,,0,3roundstones,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Sponsorship Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Peter Mika,http://data.semanticweb.org/person/peter-mika,,,,c0d6551197a0295bfc604841a994d544e0091665,1,Yahoo! Research,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Webmaster Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Stéphane Corlosquet,http://data.semanticweb.org/person/stephane-corlosquet,http://massgeneral.org,,,2e080186a0f0d5d34fb46f01d76a4813b8137a76,1,Massachusetts General Hospital,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Worshop and Tutorial Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Claudia d'Amato,http://data.semanticweb.org/person/claudia-damato,,,,,0,University of Bari,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Worshop and Tutorial Chair,http://data.semanticweb.org/conference/iswc/2012,11th International Semantic Web Conference,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,Thomas Scharrenbach,http://data.semanticweb.org/person/thomas-scharrenbach,,,,,0,University of Zurich,1
http://data.semanticweb.org/ns/swc/ontology#Panellist,ISWC2012 Panellist,http://data.semanticweb.org/conference/iswc/2012/panel/big-graph-data,Big Graph Data Panel,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,Bryan Thompson,http://data.semanticweb.org/person/bryan-thompson,http://www.linkedin.com/profile/view?id=108429323,"Bryan Thompson is the co-founder and Chief Scientist of SYSTAP, LLC and the lead architect of the bigdata® database platform. He is a visionary and entrepreneur working on cutting edge efforts in web architecture, the semantic web, machine learning, natural language processing, artificial intelligence, cognitive modeling, and decision- support systems. He believes that web scale graph databases, GPU accelerated graph processing, and Web 2.0 authoring models will make it possible to capture metadata about the relationships between evidence and conclusions within and across communities and offer services and user experiences that encourage and facilitate collaboration across communities when their areas of expertise touch on shared concerns. Mr. Thompson is a National Merit Scholar. He has been recognized for his contributions under the Small Business Innovation Research (SBIR) program and by the Federal Semantic Interoperability Community of Practice (SICoP). He recently presented at the prestigious Schloss Dagstuhl Seminar on Semantic Data Management. He is a past member of the W3C Advisory Committee and participated the standardization efforts for SPARQL 1.0, Web Services Architecture, and XML Topic Maps.",,,0,Systap,1
http://data.semanticweb.org/ns/swc/ontology#Panellist,ISWC2012 Panellist,http://data.semanticweb.org/conference/iswc/2012/panel/big-graph-data,Big Graph Data Panel,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,Frank van Harmelen,http://data.semanticweb.org/person/frank-van-harmelen,http://www.cs.vu.nl/~frankh,"Frank van Harmelen is a professor in Knowledge Representation & Reasoning in the AI department (Faculty of Science) at the Vrije Universiteit Amsterdam. After studying mathematics and computer science in Amsterdam, he moved to the Department of AI in Edinburgh, where he was awarded a PhD in 1989 for his research on meta- level reasoning. While in Edinburgh, he co-developed a logic-based toolkit for expert systems, and worked with Prof. Alan Bundy on proof planning for inductive theorem proving. After his PhD research, he moved back to Amsterdam where he worked from 1990 to 1995 in the SWI Department under Prof. Wielinga, on the use of reflection in expert systems, on the formal underpinnings of the CommonKADS methodology for Knowledge- Based Systems. In 1995 he joined the AI research group at the Vrije Universiteit Amsterdam, where he co-lead the On-To-Knowledge project, one of the first Semantic Web projects. He was appointed full professor in 2002, and is leading the Knowledge Representation and Reasoning Group. He was one of the co-designers of the OWL Web Ontology Language. He is currently scientific director the LarKC project (http://www.larkc.eu), aiming to develop the Large Knowledge Collider, a platform for very large scale semantic web reasoning.",,61c8d2dcc50fab61e7f66101bd4d063d8ab4124d;0830075242a8e9a6426ce6d059a6879955d4fcda,2,VU Amsterdam,1
http://data.semanticweb.org/ns/swc/ontology#Panellist,ISWC2012 Panellist,http://data.semanticweb.org/conference/iswc/2012/panel/big-graph-data,Big Graph Data Panel,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,John Gianandrea,http://data.semanticweb.org/person/john-gianandrea,http://www.linkedin.com/pub/john-giannandrea/0/1/378,"John Giannandrea, Director of Engineering at Google, leads the http://www.freebase.com/ project, an open database of knowledge which anyone can contribute to. Freebase was created by Metaweb Technologies, which John founded and which was acquired by Google in 2010. Prior to Metaweb, John co-founded Tellme Networks and was the chief technologist of Netscapes browser group where he contributed to many industry standards including HTML, HTTP, SSL, Java and RDF. John is originally from Scotland and graduated from Strathclyde University, Glasgow.",,,0,Google,1
http://data.semanticweb.org/ns/swc/ontology#Panellist,ISWC2012 Panellist,http://data.semanticweb.org/conference/iswc/2012/panel/big-graph-data,Big Graph Data Panel,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,Mike Stonebreaker,http://data.semanticweb.org/person/mike-stonebreaker,http://www.csail.mit.edu/user/1547,"Michael Stonebraker has been a pioneer of data base research and technology for more than a quarter of a century. He was the main architect of the INGRES relational DBMS, and the object-relational DBMS, POSTGRES. These prototypes were developed at the University of California at Berkeley where Stonebraker was a Professor of Computer Science for twenty five years. More recently at M.I.T. he was a co-architect of the Aurora/Borealis stream processing engine, the C-Store column- oriented DBMS, and the H-Store transaction processing engine. Currently, he is working on science-oriented DBMSs, OLTP DBMSs, and scalable data curation. He is the founder of five venture-capital backed startups, which commercialized his prototypes. Presently he serves as Chief Technology Officer of VoltDB and Paradigm4, Inc. Professor Stonebraker is the author of scores of research papers on data base technology, operating systems and the architecture of system software services. He was awarded the ACM System Software Award in 1992, for his work on INGRES. Additionally, he was awarded the first annual Innovation award by the ACM SIGMOD special interest group in 1994, and was elected to the National Academy of Engineering in 1997. He was awarded the IEEE John Von Neumann award in 2005, and is presently an Adjunct Professor of Computer Science at M.I.T, where he is co-director of the new Intel Science and Technology Center focused on big data.",,,0,MIT,1
http://data.semanticweb.org/ns/swc/ontology#Panellist,ISWC2012 Panellist,http://data.semanticweb.org/conference/iswc/2012/panel/big-graph-data,Big Graph Data Panel,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,Tim Berners-Lee,http://data.semanticweb.org/person/tim-berners-lee,http://www.w3.org/People/Berners-Lee,"A graduate of University of Oxford, Tim Berners-Lee invented the World Wide Web, an internet-based hypermedia initiative for global information sharing while at CERN, the European Particle Physics Laboratory, in 1989. He wrote the first web client and server in 1990. His specifications of URIs, HTTP and HTML were refined as Web technology spread. He is the 3Com Founders Professor of Engineering in the School of Engineering with a joint appointment in the Department of Electrical Engineering and Computer Science at the Laboratory for Computer Science and Artificial Intelligence (CSAIL) at the Massachusetts Institute of Technology (MIT) where he also heads the Decentralized Information Group (DIG). He is also a Professor in the Electronics and Computer Science Department at the University of Southampton, UK. He is the Director of the World Wide Web Consortium (W3C), a Web standards organization founded in 1994 which develops interoperable technologies (specifications, guidelines, software, and tools) to lead the Web to its full potential. He was a Director of the Web Science Trust (WST) launched in 2009 to promote research and education in Web Science, the multidisciplinary study of humanity connected by technology. Tim is a Director of the World Wide Web Foundation, launched in 2009 to coordinate efforts to further the potential of the Web to benefit humanity.",,,0,W3C,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/evaluation-01,"Search, question answering and entity summarization",http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Manfred Hauswirth,http://data.semanticweb.org/person/manfred-hauswirth,http://www.manfredhauswirth.org,,,ddb493a8a7c94cb9fc0c6e8d108ce0f62fee6f06,1,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/evaluation-02,Evaluation of reasoning with ontologies,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Jérôme Euzenat,http://data.semanticweb.org/person/jerome-euzenat,http://exmo.inrialpes.fr/~euzenat;http://www.inrialpes.fr/exmo/people/euzenat,,,8347bc1d33e9e27f680aaaffa43de37a27f12991,1,INRIA & LIG,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/evaluation-03,Federated and Stream Query Processing,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Josiane Xavier Parreira,http://data.semanticweb.org/person/josiane-xavier-parreira,,,,a69a534c7a5802053569792e8c769d8981487eb4,1,"DERI, NUI Galway",1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/industry-01,Industry Track I,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Ivan Herman,http://data.semanticweb.org/person/ivan-herman,,,,5ac8032d5f6012aa1775ea2f63e1676bafd5e80b,1,W3C,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/industry-02,Industry Track II,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Tom Heath,http://data.semanticweb.org/person/tom-heath,,,,1dd0dab717be578c153b8ed70bee284845439706,1,Talis,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/industry-03,Industry Track III,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Ivan Herman,http://data.semanticweb.org/person/ivan-herman,,,,5ac8032d5f6012aa1775ea2f63e1676bafd5e80b,1,W3C,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/industry-04,Industry Track IV,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Tom Heath,http://data.semanticweb.org/person/tom-heath,,,,1dd0dab717be578c153b8ed70bee284845439706,1,Talis,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/inuse-01,Infrastructure,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Tudor Groza,http://data.semanticweb.org/person/tudor-groza,http://www.tudorgroza.org,,,2ddece58ea61e1d34878e723a8af024242daec80,1,University of Queensland,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/inuse-02,eGov and Smart Cities,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Tom Heath,http://data.semanticweb.org/person/tom-heath,,,,1dd0dab717be578c153b8ed70bee284845439706,1,Talis,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/inuse-03,Applications,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Peter Mika,http://data.semanticweb.org/person/peter-mika,,,,c0d6551197a0295bfc604841a994d544e0091665,1,Yahoo! Research,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/inuse-04,Question Answering and NLP,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Amal Zouaq,http://data.semanticweb.org/person/amal-zouaq,,,,c3bf2cac63d1143642d4108acb2fc9abc10c9ba6,1,Royal Military College of Canada,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/inuse-05,Semantic Web in Biomedicine,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Natasha F. Noy,http://data.semanticweb.org/person/natalya-noy,http://www.stanford.edu/~natalya,,,7d8b34490f91ef43b84489a7630394b04a8c2c21,1,Stanford University,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/inuse-06,Applied Reasoning and Querying ,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Pascal Hitzler,http://data.semanticweb.org/person/pascal-hitzler,http://www.pascal-hitzler.de,,,d9d5e01de07e6f9a5e8b66c44c995c5ca8cc3b63;47df72dfef38eb3cd02cb6259bb46bcb5f5c55f3,2,"Kno.e.sis Center, Wright State University",1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-01,Linked Data,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Tom Heath,http://data.semanticweb.org/person/tom-heath,,,,1dd0dab717be578c153b8ed70bee284845439706,1,Talis,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-02,Description Logic,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Pascal Hitzler,http://data.semanticweb.org/person/pascal-hitzler,http://www.pascal-hitzler.de,,,d9d5e01de07e6f9a5e8b66c44c995c5ca8cc3b63;47df72dfef38eb3cd02cb6259bb46bcb5f5c55f3,2,"Kno.e.sis Center, Wright State University",1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-03,User Interfaces and Personalization,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Natasha F. Noy,http://data.semanticweb.org/person/natalya-noy,http://www.stanford.edu/~natalya,,,7d8b34490f91ef43b84489a7630394b04a8c2c21,1,Stanford University,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-04,Queries,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Maria-Esther Vidal,http://data.semanticweb.org/person/maria-esther-vidal,http://www.ldc.usb.ve/~mvidal,,,6c9651932804d271e53f279c99d7cd1d1d429c0a,1,Universidad Simon Bolivar,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-05,Knowledge Discovery,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Jens Lehmann,http://data.semanticweb.org/person/jens-lehmann,http://jens-lehmann.org,,,01fee219e665ecea3905f361517b2bd4a344975d,1,University of Leipzig,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-06,Alternative Knowledge Representation Approaches,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Jeff Z. Pan,http://data.semanticweb.org/person/jeff-z-pan,,,,e409b5eceff3b8cf4be69005301c6984fa6ceae3,1,University of Aberdeen,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-07,Provenance and Verification,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Paul Groth,http://data.semanticweb.org/person/paul-groth,http://www.few.vu.nl/~pgroth,,,8f53bc4c411d120973ce1112da11af8ee6630854,1,VU Amsterdam,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-08,Instance matching,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Mathieu d'Aquin,http://data.semanticweb.org/person/mathieu-daquin,http://kmi.open.ac.uk/people/mathieu,,,e61cc68181adeb9fbbddc539a6fa01dd24b299c8,1,"KMi, The Open University",1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-09,Streaming and Geospatial DBMSs,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Freddy Lecue,http://data.semanticweb.org/person/freddy-lecue,http://researcher.watson.ibm.com/researcher/view.php?person=ie-freddy.lecue,,,67563701b5a8a32071b3104f293650643518ee67,1,IBM Research,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-10,Ontology Mapping,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Raphaël Troncy,http://data.semanticweb.org/person/raphael-troncy,http://www.eurecom.fr/~troncy,,,76b8645ac23d412d99c23dd95e0fbbe092d3f730,1,EURECOM,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-11,Scalability and Parallel Processing,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Andreas Harth,http://data.semanticweb.org/person/andreas-harth,http://harth.org/andreas,,,0604d144b935121a11d7495b2751e5d3176fc6fa,1,"AIFB, Karlsruhe Institute of Technology",1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-12,Ontology Engineering and Optimization,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Peter Patel-Schneider,http://data.semanticweb.org/person/peter-patel-schneider,,,,35a838a13f014e0d3924f7a0aeeb929105fbf234,1,Nuance Communications,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-13,Information Extraction,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Diana Maynard,http://data.semanticweb.org/person/diana-maynard,http://www.dcs.shef.ac.uk/~diana,,,81fd7be49550aada81d2d6d1932f435047e02bdb,1,University of Sheffield,1
http://data.semanticweb.org/ns/swc/ontology#Chair,ISWC2012 Session Chair,http://data.semanticweb.org/conference/iswc/2012/session/research-14,Social and Collaborative Semantics,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Gianluca Demartini,http://data.semanticweb.org/person/gianluca-demartini,,,,8ec78d4c2f61e72bfc53da2988a051c97c9c2c7f,1,University of Fribourg,1
http://data.semanticweb.org/ns/swc/ontology#Mediator,ISWC2012 Session Mediator,http://data.semanticweb.org/conference/iswc/2012/social/town-hall-meeting,Town Hall Meeting,http://data.semanticweb.org/ns/swc/ontology#SocialEvent,Abraham Bernstein,http://data.semanticweb.org/person/abraham-bernstein,,,,,0,University of Zurich,1
