event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo,category
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-1-information-integration,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 1: Information Integration,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-2-reasoning,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 2: Reasoning,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-3-similarities-and,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 3: Similarities and Deltas,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-4-creating-semantic,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 4: Creating Semantic Web Content,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-5-user-interaction,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 5: User Interaction,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-6-semantic-search,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 6: Semantic Search,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-7-reasoning,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 7: Reasoning,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-8-semantic-web,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 8: Semantic Web Services,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/session/research-9-storing-and,http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Research 9: Storing and Querying Semantic Web Data,,,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007,,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,6th International and 2nd Asian Semantic Web Conference,2007-11-11,2007-11-15,,,,,,,,,,,,,,,
http://data.semanticweb.org/workshop/eon/2007,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,EON2007 (Evaluation of Ontologies and Ontology-based tools),2007-11-11T09:00:00,2007-11-11T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/workshop/ontolex/2007,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,From Text to Knowledge: The Lexicon/Ontology Interface,2007-11-11T09:00:00,2007-11-11T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tutorial/introduction-semweb,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Invited Tutorial: An Introduction to the Semantic Web,2007-11-11T09:00:00,2007-11-11T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tutorial/neon-toolkit,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Ontology Engineering and Plug-in Development with the NeOn Toolkit,2007-11-11T09:00:00,2007-11-11T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/workshop/smr2/2007,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Service Matchmaking and Resource Retrieval in the Semantic Web Workshop,2007-11-11T09:00:00,2007-11-11T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tutorial/user-centered-design,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,User-Centered Design for the Semantic Web,2007-11-11T09:00:00,2007-11-11T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tutorial/machine-learning,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,What Semantic Web researchers need to know about Machine Learning,2007-11-11T09:00:00,2007-11-11T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/workshop/newreasoning/2007,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,"Workshop on New forms of reasoning for the Semantic Web: scaleable, tolerant and dynamic",2007-11-11T09:00:00,2007-11-11T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/workshop/ch-sw/2007,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,CHSW2007 (Cultural Heritage on the Semantic Web),2007-11-12T09:00:00,2007-11-12T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tutorial/data-access,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Ontology-based Data Access,2007-11-12T09:00:00,2007-11-12T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tutorial/bpm,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Semantic Business Process Management,2007-11-12T09:00:00,2007-11-12T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/workshop/ursw/2007,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Uncertainty Reasoning for the Semantic Web Workshop,2007-11-12T09:00:00,2007-11-12T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tutorial/knowledge-management,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Semantic Web Technologies for Knowledge Management in Large Distributed Organizations,2007-11-12T09:00:00,2007-11-12T12:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/workshop/semubicare/2007,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Semantic Web in Ubiquitous Healthcare Workshop,2007-11-12T09:00:00,2007-11-12T12:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tutorial/business-intelligence,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,"Using Social Network Analysis, Geotemporal Reasoning, and RDFS++ Reasoning for Business Intelligence",2007-11-12T14:00:00,2007-11-12T17:30:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/panel/sociopath,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,Prodigy or Sociopath: The Adolescent Semantic Web,2007-11-13T14:30:00,2007-11-13T15:45:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/posters-demos,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TrackEvent,ISWC+ASWC 2007 Posters and Demos,2007-11-13T18:00:00,2007-11-13T21:00:00,,,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/posters-demos,http://data.semanticweb.org/conference/iswc-aswc/2007,,http://data.semanticweb.org/ns/swc/ontology#TrackEvent,Poster & Demo Session,2007-11-13T18:00:00,2007-11-13T21:00:00,,,,,,,,,,,,,,,
