name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Beat F. Schmid,http://data.semanticweb.org/person/beat-f-schmid,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Bernard Vatant,http://data.semanticweb.org/person/bernard-vatant,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Bernd Amann,http://data.semanticweb.org/person/bernd-amann,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Bernd Simon,http://data.semanticweb.org/person/bernd-simon,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Bettina Berendt,http://data.semanticweb.org/person/bettina-berendt,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Bhavani Thuraisingham,http://data.semanticweb.org/person/bhavani-thuraisingham,http://data.semanticweb.org/conference/iswc/2002,PC Member; Panellist,2,0,,,,,0,NSF,NSF,http://data.semanticweb.org/organization/nsf,1
Blanca Rodriguez,http://data.semanticweb.org/person/blanca-rodriguez,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Bob Wielinga,http://data.semanticweb.org/person/bob-wielinga,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Boris Motik,http://data.semanticweb.org/person/boris-motik,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Borislav Popov,http://data.semanticweb.org/person/borislav-popov,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Borys Omelayenko,http://data.semanticweb.org/person/borys-omelayenko,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,1,,,,,0,,,,0
Brian McBride,http://data.semanticweb.org/person/brian-mcbride,http://data.semanticweb.org/conference/iswc/2002,PC Member; Tutorial Organizer; Session Chair,3,1,,,,,0,Hewlett-Packard,Hewlett-Packard,http://data.semanticweb.org/organization/hewlett-packard,1
Carl Kesselman,http://data.semanticweb.org/person/carl-kesselman,http://data.semanticweb.org/conference/iswc/2002,Speaker,1,1,,,,,0,,,,0
Carole Goble,http://data.semanticweb.org/person/carole-goble,http://data.semanticweb.org/conference/iswc/2002,Reviewer; Session Chair,2,2,,,,,0,,,,0
Carsten Lutz,http://data.semanticweb.org/person/carsten-lutz,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Catriel Beeri,http://data.semanticweb.org/person/catriel-beeri,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Cesar Carranza,http://data.semanticweb.org/person/cesar-carranza,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Chris van Aart,http://data.semanticweb.org/person/chris-van-aart,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Christiaan Fluit,http://data.semanticweb.org/person/christiaan-fluit,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Christian Fillies,http://data.semanticweb.org/person/christian-fillies,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Christoph Bussler,http://data.semanticweb.org/person/christoph-bussler,http://data.semanticweb.org/conference/iswc/2002,Tutorial Organizer,1,1,,,,,0,,,,0
Ciaran O'Leary,http://data.semanticweb.org/person/ciaran-oleary,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Claude Moulin,http://data.semanticweb.org/person/claude-moulin,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Cyrus F. Nourani,http://data.semanticweb.org/person/cyrus-f-nourani,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
D. Leal,http://data.semanticweb.org/person/d-leal,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
D. Reynolds,http://data.semanticweb.org/person/d-reynolds,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Daan Carlier,http://data.semanticweb.org/person/daan-carlier,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Damyan Ognyanoff,http://data.semanticweb.org/person/damyan-ognyanoff,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Damyan Ognyanov,http://data.semanticweb.org/person/damyan-ognyanov,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Dan Brickley,http://data.semanticweb.org/person/dan-brickley,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Daniel Ayers,http://data.semanticweb.org/person/daniel-ayers,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Daniela Petrelli,http://data.semanticweb.org/person/daniela-petrelli,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
David Avant,http://data.semanticweb.org/person/david-avant,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
David L. Martin,http://data.semanticweb.org/person/david-l-martin,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
David Pearce,http://data.semanticweb.org/person/david-pearce,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,European Commission,European Commission,http://data.semanticweb.org/organization/european-commission,1
Deborah L. McGuinness,http://data.semanticweb.org/person/deborah-l-mcguinness,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Deborah McGuinness,http://data.semanticweb.org/person/deborah-mcguinness,http://data.semanticweb.org/conference/iswc/2002,Sponsor Chair,1,0,,,,71ff9c05d8111e6a4bfcbd452a5c5579b24c39dc,1,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Dejing Dou,http://data.semanticweb.org/person/dejing-dou,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Derek Sleeman,http://data.semanticweb.org/person/derek-sleeman,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Dieter Fensel,http://data.semanticweb.org/person/dieter-fensel,http://data.semanticweb.org/conference/iswc/2002,Speaker; PC Member; Tutorial Organizer,3,4,,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Dietmar Jannach,http://data.semanticweb.org/person/dietmar-jannach,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Dimitris Plexousakis,http://data.semanticweb.org/person/dimitris-plexousakis,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,1,,,,,0,FORTH-ICS,FORTH-ICS,http://data.semanticweb.org/organization/forth-ics,1
Dirk Wenke,http://data.semanticweb.org/person/dirk-wenke,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Domenico M. Pisanelli,http://data.semanticweb.org/person/domenico-m-pisanelli,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Dominique Lenne,http://data.semanticweb.org/person/dominique-lenne,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Drew V. McDermott,http://data.semanticweb.org/person/drew-v-mcdermott,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Eddie Moench,http://data.semanticweb.org/person/eddie-moench,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Eero Hyvonen,http://data.semanticweb.org/person/eero-hyvonen,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Elisa F. Kendall,http://data.semanticweb.org/person/elisa-f-kendall,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Enoch Chan,http://data.semanticweb.org/person/enoch-chan,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Enrico Franconi,http://data.semanticweb.org/person/enrico-franconi,http://data.semanticweb.org/conference/iswc/2002,Tutorial Organizer,1,0,,,,,0,,,,0
Enrico Motta,http://data.semanticweb.org/person/enrico-motta,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,1,,,,,0,The Open University,The Open University,http://data.semanticweb.org/organization/the-open-university,1
Fabio Ciravegna,http://data.semanticweb.org/person/fabio-ciravegna,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Feng Zhang,http://data.semanticweb.org/person/feng-zhang,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Francesco Guerra,http://data.semanticweb.org/person/francesco-guerra,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Francesco Maria Aymerich,http://data.semanticweb.org/person/francesco-maria-aymerich,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Francesco Taglino,http://data.semanticweb.org/person/francesco-taglino,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Frank Huch,http://data.semanticweb.org/person/frank-huch,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Frank Nack,http://data.semanticweb.org/person/frank-nack,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Frank van Harmelen,http://data.semanticweb.org/person/frank-van-harmelen,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,2,,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Frauke Weichhardt,http://data.semanticweb.org/person/frauke-weichhardt,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Frehiwot Fisseha,http://data.semanticweb.org/person/frehiwot-fisseha,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
G. Petrone,http://data.semanticweb.org/person/g-petrone,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Gabriel Huecas,http://data.semanticweb.org/person/gabriel-huecas,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Gangmin Li,http://data.semanticweb.org/person/gangmin-li,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Gavino Paddeu,http://data.semanticweb.org/person/gavino-paddeu,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Gay Wood-Albrecht,http://data.semanticweb.org/person/gay-wood-albrecht,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Gerald Reif,http://data.semanticweb.org/person/gerald-reif,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Gerd Stumme,http://data.semanticweb.org/person/gerd-stumme,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,1,,,,,0,,,,0
Gerhard Friedrich,http://data.semanticweb.org/person/gerhard-friedrich,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Glenn Moloney,http://data.semanticweb.org/person/glenn-moloney,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Gorazd Vrabic,http://data.semanticweb.org/person/gorazd-vrabic,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Griff Richards,http://data.semanticweb.org/person/griff-richards,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Grigoris Antoniou,http://data.semanticweb.org/person/grigoris-antoniou,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Gustaf Neumann,http://data.semanticweb.org/person/gustaf-neumann,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Guus Scheiber,http://data.semanticweb.org/person/guus-scheiber,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of Amsterdam,University of Amsterdam,http://data.semanticweb.org/organization/university-of-amsterdam,1
Guus Schreiber,http://data.semanticweb.org/person/guus-schreiber,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Hans-Georg Stork,http://data.semanticweb.org/person/hans-georg-stork,http://data.semanticweb.org/conference/iswc/2002,Panellist,1,0,,,,,0,EU/IST,EU/IST,http://data.semanticweb.org/organization/euist,1
Harald Gall,http://data.semanticweb.org/person/harald-gall,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Harold Boley,http://data.semanticweb.org/person/harold-boley,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,German Research Centre for Artificial Intelligence (DFKI),German Research Centre for Artificial Intelligence (DFKI),http://data.semanticweb.org/organization/german-research-centre-for-artificial-intelligence-dfki,1
Heiner Stuckenschmidt,http://data.semanticweb.org/person/heiner-stuckenschmidt,http://data.semanticweb.org/conference/iswc/2002,PC Member; Session Chair,2,1,,,,,0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Henry Chinaski,http://data.semanticweb.org/person/henry-chinaski,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Henry Levy,http://data.semanticweb.org/person/henry-levy,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Hideaki Kanai,http://data.semanticweb.org/person/hideaki-kanai,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Hiroya Inakoshi,http://data.semanticweb.org/person/hiroya-inakoshi,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Holger Wache,http://data.semanticweb.org/person/holger-wache,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Ian Horrocks,http://data.semanticweb.org/person/ian-horrocks,http://data.semanticweb.org/conference/iswc/2002,Chair; Program Chair,2,2,,,,0dfde0275a9cae0de57c25d97ee14fbca31359dd,1,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Ian Pettman,http://data.semanticweb.org/person/ian-pettman,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Il-Yeol Song,http://data.semanticweb.org/person/il-yeol-song,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Inger I. Blok,http://data.semanticweb.org/person/inger-i-blok,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Ingo Timm,http://data.semanticweb.org/person/ingo-timm,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Irini Fundulaki,http://data.semanticweb.org/person/irini-fundulaki,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Isabel Cruz,http://data.semanticweb.org/person/isabel-cruz,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of Illinois at Chicago,University of Illinois at Chicago,http://data.semanticweb.org/organization/university-of-illinois-at-chicago,1
Isabel Gallego,http://data.semanticweb.org/person/isabel-gallego,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
J. Brase,http://data.semanticweb.org/person/j-brase,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jaap Kamps,http://data.semanticweb.org/person/jaap-kamps,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jacco van Ossenbruggen,http://data.semanticweb.org/person/jacco-van-ossenbruggen,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Jaime Delgado,http://data.semanticweb.org/person/jaime-delgado,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jair Hokstam,http://data.semanticweb.org/person/jair-hokstam,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
James A. Hendler,http://data.semanticweb.org/person/james-a-hendler,http://data.semanticweb.org/conference/iswc/2002,,0,0,,,,,0,,,,0
James Hendler,http://data.semanticweb.org/person/james-hendler,http://data.semanticweb.org/conference/iswc/2002,General Chair,1,0,,,,be972c7a602683f7cf3c7a1fd0949c565debe4d3,1,"University of Maryland, College Park","University of Maryland, College Park",http://data.semanticweb.org/organization/university-of-maryland-college-park,1
James Mayfield,http://data.semanticweb.org/person/james-mayfield,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jan Hreno,http://data.semanticweb.org/person/jan-hreno,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jan Rauch,http://data.semanticweb.org/person/jan-rauch,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jana Koehler,http://data.semanticweb.org/person/jana-koehler,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,IBM Zurich Research Laboratory,IBM Zurich Research Laboratory,http://data.semanticweb.org/organization/ibm-zurich-research-laboratory,1
Jean-Paul Sansonnet,http://data.semanticweb.org/person/jean-paul-sansonnet,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jeen Broekstra,http://data.semanticweb.org/person/jeen-broekstra,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,1,,,,,0,,,,0
Jeff Heflin,http://data.semanticweb.org/person/jeff-heflin,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,Lehigh University,Lehigh University,http://data.semanticweb.org/organization/lehigh-university,1
Jeff Z. Pan,http://data.semanticweb.org/person/jeff-z-pan,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jeffrey Ellis,http://data.semanticweb.org/person/jeffrey-ellis,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Jennifer Golbeck,http://data.semanticweb.org/person/jennifer-golbeck,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jeremy Carroll,http://data.semanticweb.org/person/jeremy-carroll,http://data.semanticweb.org/conference/iswc/2002,Tutorial Organizer,1,0,,,,,0,,,,0
Jeremy Frumkin,http://data.semanticweb.org/person/jeremy-frumkin,http://data.semanticweb.org/conference/iswc/2002,PC Member,1,0,,,,,0,University of Arizona,University of Arizona,http://data.semanticweb.org/organization/university-of-arizona,1
Jeremy J. Carroll,http://data.semanticweb.org/person/jeremy-j-carroll,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jérôme Euzenat,http://data.semanticweb.org/person/jerome-euzenat,http://data.semanticweb.org/conference/iswc/2002,PC Member; Session Chair; Finances and Web Chair,3,0,,,,9a5ee047a26b4e42a17b2f544444c0c0acea69fa,1,INRIA Rhône-Alpes,INRIA Rhône-Alpes,http://data.semanticweb.org/organization/inria-rhone-alpes,1
Jérôme Siméon,http://data.semanticweb.org/person/jerome-simeon,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jerry R. Hobbs,http://data.semanticweb.org/person/jerry-r-hobbs,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jesus Contreras,http://data.semanticweb.org/person/jesus-contreras,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jim Hendler,http://data.semanticweb.org/person/jim-hendler,http://data.semanticweb.org/conference/iswc/2002,Session Chair,1,1,,,,,0,,,,0
Jiri Klemperer,http://data.semanticweb.org/person/jiri-klemperer,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Joachim Peer,http://data.semanticweb.org/person/joachim-peer,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Joaquin Salvachua,http://data.semanticweb.org/person/joaquin-salvachua,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Jörg Pleumann,http://data.semanticweb.org/person/joerg-pleumann,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Johann Gamper,http://data.semanticweb.org/person/johann-gamper,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Johannes Keizer,http://data.semanticweb.org/person/johannes-keizer,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
John Domingue,http://data.semanticweb.org/person/john-domingue,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jose A. Macias,http://data.semanticweb.org/person/jose-a-macias,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Juan Quemada,http://data.semanticweb.org/person/juan-quemada,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Jürgen Angele,http://data.semanticweb.org/person/juergen-angele,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Julien Tane,http://data.semanticweb.org/person/julien-tane,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Jun-ichi Akahani,http://data.semanticweb.org/person/jun-ichi-akahani,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Kaoru Hiramatsu,http://data.semanticweb.org/person/kaoru-hiramatsu,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Katia P. Sycara,http://data.semanticweb.org/person/katia-p-sycara,http://data.semanticweb.org/conference/iswc/2002,,0,4,,,,,0,,,,0
Katia Sycara,http://data.semanticweb.org/person/katia-sycara,http://data.semanticweb.org/conference/iswc/2002,Tutorial Organizer,1,0,,,,,0,,,,0
Kemafor Anyanwu,http://data.semanticweb.org/person/kemafor-anyanwu,http://data.semanticweb.org/conference/iswc/2002,Reviewer,1,0,,,,,0,,,,0
Kenneth Baclawski,http://data.semanticweb.org/person/kenneth-baclawski,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Kim Viljanen,http://data.semanticweb.org/person/kim-viljanen,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Kiril Simov,http://data.semanticweb.org/person/kiril-simov,http://data.semanticweb.org/conference/iswc/2002,,0,2,,,,,0,,,,0
Kiyoshi Kogure,http://data.semanticweb.org/person/kiyoshi-kogure,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Klaus Niederacher,http://data.semanticweb.org/person/klaus-niederacher,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
L. Ardissono,http://data.semanticweb.org/person/l-ardissono,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
L. Miller,http://data.semanticweb.org/person/l-miller,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
Leon Sterling,http://data.semanticweb.org/person/leon-sterling,http://data.semanticweb.org/conference/iswc/2002,,0,1,,,,,0,,,,0
