role_type,role_label,role_event,role_event_label,role_event_type,name,person_uri,homepage,cnt_paper,proceedings_label,bio,depiction,mbox_sha1sum,cnt_mbox,organization,cnt_org
,,,,,Line Pouchard,http://data.semanticweb.org/person/line-pouchard,http://www.csm.ornl.gov/~7lp,0,,,,,0,Oak Ridge National Laboratory,1
,,,,,Magnus White,http://data.semanticweb.org/person/magnus-white,,0,,,,,0,University of Southampton,1
,,,,,Marco Balduini,http://data.semanticweb.org/person/marco-balduini,,0,,,,,0,Politecnico di Milano,1
,,,,,Marco de Gemmis,http://data.semanticweb.org/person/marco-de-gemmis,http://www.di.uniba.it/~swap/index.php?n=Membri.Degemmis,0,,,,,0,University of Bari,1
,,,,,Mari Carmen Suárez-Figueroa,http://data.semanticweb.org/person/mari-carmen-suarez-figueroa,http://mayor2.dia.fi.upm.es/oeg/index.php/en/teachers/33-mcsuarez,0,,,,,0,Technical University of Madrid,1
,,,,,Marieke Van Erp,http://data.semanticweb.org/person/marieke-van-erp,http://www.cs.vu.nl/~marieke,0,,,,,0,Vrije Universiteit Amsterdam,1
,,,,,Mark Wilkinson,http://data.semanticweb.org/person/mark-wilkinson,http://www.cbgp.upm.es/en/pagina_personal.php?x=1807,0,,,,,0,Bioinformatics at Centre for Plant Biotechnology and Genomics UPM-INIA,1
,,,,,Martin Serrano,http://data.semanticweb.org/person/martin-serrano,,0,,,,,0,"DERI, Galway",1
,,,,,Matthias Nickles,http://data.semanticweb.org/person/matthias-nickles,http://www.cs.bath.ac.uk/~mln22,0,,,,,0,Technical University Munich,1
,,,,,Mike Stonebreaker,http://data.semanticweb.org/person/mike-stonebreaker,http://www.csail.mit.edu/user/1547,0,,,,,0,Massachusetts Institute of Technology,1
,,,,,Mike Wald,http://data.semanticweb.org/person/mike-wald,http://www.ecs.soton.ac.uk/people/mw,0,,,,,0,University of Southampton,1
,,,,,Ming Mao,http://data.semanticweb.org/person/ming-mao,http://www.sis.pitt.edu/~mingmao,0,,,,,0,SAP Labs USA,1
,,,,,Monika Solanki,http://data.semanticweb.org/person/monika-solanki,,0,,,,,0,Birmingham City University,1
,,,,,Myunggwon Hwang,http://data.semanticweb.org/person/myunggwon-hwang,,0,,,,,0,Korea Institute of Science and Technology Information,1
,,,,,Nick Bassiliades,http://data.semanticweb.org/person/nick-bassiliades,http://lpis.csd.auth.gr/people/nbassili,0,,,,,0,Aristotle University of Thessaloniki,1
,,,,,Nicola Fanizzi,http://data.semanticweb.org/person/nicola-fanizzi,http://www.di.uniba.it/~fanizzi,0,,,,,0,University of Bari,1
,,,,,Nigam Shah,http://data.semanticweb.org/person/nigam-shah,http://www.stanford.edu/~nigam/cgi-bin/dokuwiki/doku.php,0,,,,,0,Stanford University,1
,,,,,Olaf Hartig,http://data.semanticweb.org/person/olaf-hartig,http://olafhartig.de,0,,,,,0,Humboldt University of Berlin,1
,,,,,Olivier Bodenreider,http://data.semanticweb.org/person/olivier-bodenreider,http://mor.nlm.nih.gov,0,,,,,0,National Library of Medicine,1
,,,,,Olivier Curé,http://data.semanticweb.org/person/olivier-cure,http://igm.univ-mlv.fr/~ocure,0,,,,,0,"Université Paris-Est, LIGM",1
,,,,,Pallavi Karanth,http://data.semanticweb.org/person/pallavi-karanth,,0,,,,,0,P.E.S. Institute of Technology,1
,,,,,Pasquale Lops,http://data.semanticweb.org/person/pasquale-lops,http://www.di.uniba.it/~swap/index.php?n=Membri.Lops,0,,,,,0,University of Bari,1
,,,,,Paulo Costa,http://data.semanticweb.org/person/paulo-costa,http://c4i.gmu.edu/~pcosta,0,,,,,0,George Mason University,1
,,,,,Pavlos Fafalios,http://data.semanticweb.org/person/pavlos-fafalios,http://www.ics.forth.gr/~fafalios,0,,,,,0,FORTH-ICS,1
,,,,,Ramakanth Kavuluru,http://data.semanticweb.org/person/ramakanth-kavuluru,,0,,,,,0,University of Kentucky,1
,,,,,Raymond Lloyd,http://data.semanticweb.org/person/raymond-lloyd,,0,,,,,0,IBM Research,1
,,,,,Richard Boyce,http://data.semanticweb.org/person/richard-boyce,http://www.dbmi.pitt.edu/person/richard-boyce-phd,0,,,,,0,University of Pittsburgh,1
,,,,,Robert Stevens,http://data.semanticweb.org/person/robert-stevens,http://www.cs.man.ac.uk/~stevensr,0,,,,,0,University of Manchester,1
,,,,,Rolf Grütter,http://data.semanticweb.org/person/rolf-gruetter,,0,,,,,0,"Swiss Federal Institute for Forest, Snow and Landscape Research",1
,,,,,Rommel N. Carvalho,http://data.semanticweb.org/person/rommel-n-carvalho,http://mason.gmu.edu/~rcarvalh,0,,,,,0,George Mason University,1
,,,,,Russell Newman,http://data.semanticweb.org/person/russell-newman,,0,,,,,0,University of Southampton,1
,,,,,Sa-Kwang Song,http://data.semanticweb.org/person/sa-kwang-song,,0,,,,,0,Korea Institute of Science and Technology Information,1
,,,,,Sambhawa Priya,http://data.semanticweb.org/person/sambhawa-priya,,0,,,,,0,Lehigh University,1
,,,,,Sebastian Hellmann,http://data.semanticweb.org/person/sebastian-hellmann,http://bis.informatik.uni-leipzig.de/SebastianHellmann,0,,,,,0,Leipzig University,1
,,,,,Stefan Mirea,http://data.semanticweb.org/person/stefan-mirea,,0,,,,,0,Jacobs University Bremen,1
,,,,,Thanos G. Stavropoulos,http://data.semanticweb.org/person/thanos-g-stavropoulos,http://lpis.csd.auth.gr/people/thanosgstavr,0,,,,,0,Aristotle University of Thessaloniki,1
,,,,,Thetida Zetta,http://data.semanticweb.org/person/thetida-zetta,,0,,,,,0,Cardiff University;Aristotle University of Thessaloniki,2
,,,,,Thomas Gottron,http://data.semanticweb.org/person/thomas-gottron,,0,,,,,0,University of Koblenz and Landau,1
,,,,,Thomas Lukasiewicz,http://data.semanticweb.org/person/thomas-lukasiewicz,http://www.cs.ox.ac.uk/thomas.lukasiewicz;http://www.comlab.ox.ac.uk/thomas.lukasiewicz,0,,,,,0,University of Oxford,1
,,,,,Thomas Rindflesch,http://data.semanticweb.org/person/thomas-rindflesch,,0,,,,,0,National Library of Medicine,1
,,,,,Thomas Schandl,http://data.semanticweb.org/person/thomas-schandl,,0,,,,,0,Semantic Web Company GmbH,1
,,,,,Tim Berners-Lee,http://data.semanticweb.org/person/tim-berners-lee,http://www.w3.org/People/Berners-Lee,0,,,,,0,W3C,1
,,,,,Todd Minning,http://data.semanticweb.org/person/todd-minning,,0,,,,,0,University of Georgia,1
,,,,,Tomi Kauppinen,http://data.semanticweb.org/person/tomi-kauppinen,http://kauppinen.net/tomi,0,,,,,0,University of Münster,1
,,,,,Tommaso Di Noia,http://data.semanticweb.org/person/tommaso-di-noia,http://sisinflab.poliba.it/dinoia,0,,,,,0,Polytechnic University of Bari,1
,,,,,Veli Bicer,http://data.semanticweb.org/person/veli-bicer,,0,,,,,0,IBM Research,1
,,,,,Vinh Nguyen,http://data.semanticweb.org/person/vinh-nguyen,http://knoesis.wright.edu/researchers/vinh,0,,,,,0,Wright State University,1
,,,,,Vuk Milicic,http://data.semanticweb.org/person/vuk-milicic,,0,,,,,0,EURECOM,1
,,,,,Wim Peters,http://data.semanticweb.org/person/wim-peters,http://www.dcs.shef.ac.uk/~wim,0,,,,,0,University of Sheffield,1
,,,,,Xingjian Zhang,http://data.semanticweb.org/person/xingjian-zhang,,0,,,,,0,Lehigh University,1
,,,,,Yan Kang,http://data.semanticweb.org/person/yan-kang,,0,,,,,0,"University of Maryland, College Park",1
,,,,,Zachary Daniels,http://data.semanticweb.org/person/zachary-daniels,,0,,,,,0,Lehigh University,1
,,,,,Archana Venbakam,http://data.semanticweb.org/person/archana-venbakam,,1,Proceedings of ISWC 2012 Industry Track,,,,0,YarcData,1
,,,,,Bruno Alves,http://data.semanticweb.org/person/bruno-alves,http://iig.hevs.ch,1,Proceedings of ISWC 2012 Industry Track,,,,0,University of Applied Sciences and Arts Western Switzerland,1
,,,,,Chito Jovellanos,http://data.semanticweb.org/person/chito-jovellanos,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Forward Look,1
,,,,,Chris Chaulk,http://data.semanticweb.org/person/chris-chaulk,,1,Proceedings of ISWC 2012 Industry Track,,,,0,EMC Corporation,1
,,,,,Emily Merrill,http://data.semanticweb.org/person/emily-merrill,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Massachusetts General Hospital,1
,,,,,Evren Sirin,http://data.semanticweb.org/person/evren-sirin,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Clark & Parsia,1
,,,,,Fabrice Lacroix,http://data.semanticweb.org/person/fabrice-lacroix,http://www.antidot.net,1,Proceedings of ISWC 2012 Industry Track,,,,0,Antidot,1
,,,,,Jagannathan Srinivasan,http://data.semanticweb.org/person/jagannathan-srinivasan,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Oracle,1
,,,,,Jay Banerjee,http://data.semanticweb.org/person/jay-banerjee,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Oracle,1
,,,,,Jay Myers,http://data.semanticweb.org/person/jay-myers,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Best Buy,1
,,,,,Karl Rieb,http://data.semanticweb.org/person/karl-rieb,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Oracle,1
,,,,,Kendall Clark,http://data.semanticweb.org/person/kendall-clark,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Clark & Parsia,1
,,,,,Mathieu d'Aquin,http://data.semanticweb.org/person/mathieu-daquin,http://kmi.open.ac.uk/people/mathieu,1,Proceedings of ISWC 2012 Industry Track,,,,0,"KMi, The Open University",1
,,,,,Matthew Perry,http://data.semanticweb.org/person/matthew-perry,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Oracle,1
,,,,,Michael Schmidt,http://data.semanticweb.org/person/michael-schmidt,http://dbis.informatik.uni-freiburg.de/index.php?person=mschmidt,1,Proceedings of ISWC 2012 Industry Track,,,,0,Fluid Operations,1
,,,,,Michael Schumacher,http://data.semanticweb.org/person/michael-schumacher,,1,Proceedings of ISWC 2012 Industry Track,,,,0,University of Applied Sciences and Arts Western Switzerland,1
,,,,,Montiago Labute,http://data.semanticweb.org/person/montiago-labute,,1,Proceedings of ISWC 2012 Industry Track,,,,0,YarcData,1
,,,,,Paolo Ciccarese,http://data.semanticweb.org/person/paolo-ciccarese,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Massachusetts General Hospital,1
,,,,,Peter Haase,http://data.semanticweb.org/person/peter-haase,http://www.peterhaase.org,1,Proceedings of ISWC 2012 Industry Track,,,,0,Fluid Operations,1
,,,,,Sakthi Sundaram,http://data.semanticweb.org/person/sakthi-sundaram,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Cisco Systems,1
,,,,,Sean Felten,http://data.semanticweb.org/person/sean-felten,,1,Proceedings of ISWC 2012 Industry Track,,,,0,YarcData,1
,,,,,Seema Sundara,http://data.semanticweb.org/person/seema-sundara,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Oracle,1
,,,,,Souripriya Das,http://data.semanticweb.org/person/souripriya-das,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Oracle,1
,,,,,Stuart Brown,http://data.semanticweb.org/person/stuart-brown,,1,Proceedings of ISWC 2012 Industry Track,,,,0,The Open University,1
,,,,,Stéphane Corlosquet,http://data.semanticweb.org/person/stephane-corlosquet,http://massgeneral.org,1,Proceedings of ISWC 2012 Industry Track,,,,0,Massachusetts General Hospital,1
,,,,,Sudeshna Das,http://data.semanticweb.org/person/sudeshna-das,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Massachusetts General Hospital,1
,,,,,Tim Clark,http://data.semanticweb.org/person/tim-clark,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Massachusetts General Hospital,1
,,,,,Venkat Krishnamurthy,http://data.semanticweb.org/person/venkat-krishnamurthy,,1,Proceedings of ISWC 2012 Industry Track,,,,0,YarcData,1
,,,,,Vladimir Mikhailov,http://data.semanticweb.org/person/vladimir-mikhailov,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Cisco Systems,1
,,,,,Zhe Wu,http://data.semanticweb.org/person/zhe-wu,,1,Proceedings of ISWC 2012 Industry Track,,,,0,Oracle,1
,,,,,Aibo Tian,http://data.semanticweb.org/person/aibo-tian,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Texas at Austin,1
,,,,,Alan Eckhardt,http://data.semanticweb.org/person/alan-eckhardt,http://www.abdn.ac.uk/ncs/profiles/a.eckhardt,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Aberdeen,1
,,,,,Alberto Lavelli,http://data.semanticweb.org/person/alberto-lavelli,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Fondazione Bruno Kessler,1
,,,,,Alessio Palmero Aprosio,http://data.semanticweb.org/person/alessio-palmero-aprosio,http://hlt.fbk.eu/people/aprosio,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Fondazione Bruno Kessler,1
,,,,,Alex Crow,http://data.semanticweb.org/person/alex-crow,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Arkansas at Little Rock,1
,,,,,Andreas Thor,http://data.semanticweb.org/person/andreas-thor,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Leipzig University,1
,,,,,Anika Schumann,http://data.semanticweb.org/person/anika-schumann,http://researcher.watson.ibm.com/researcher/view.php?person=ie-anika.schumann,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,IBM Research,1
,,,,,Bernardo Magnini,http://data.semanticweb.org/person/bernardo-magnini,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Fondazione Bruno Kessler,1
,,,,,Bhavani Thuraisingham,http://data.semanticweb.org/person/bhavani-thuraisingham,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Texas at Dallas,1
,,,,,Carlo Allocca,http://data.semanticweb.org/person/carlo-allocca,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,"KMi, The Open University",1
,,,,,Charalampos Nikolaou,http://data.semanticweb.org/person/charalampos-nikolaou,http://www.di.uoa.gr/~charnik,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,National and Kapodistrian University of Athens,1
,,,,,Charis Kontoes,http://data.semanticweb.org/person/charis-kontoes,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,National Observatory of Athens,1
,,,,,Chen Cheng,http://data.semanticweb.org/person/chen-cheng,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Arkansas at Little Rock,1
,,,,,Chenyang Wu,http://data.semanticweb.org/person/chenyang-wu,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Shanghai Jiao Tong University,1
,,,,,Chris Mellish,http://data.semanticweb.org/person/chris-mellish,http://www.csd.abdn.ac.uk/~cmellish,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Aberdeen,1
,,,,,Christina Lantzaki,http://data.semanticweb.org/person/christina-lantzaki,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,FORTH-ICS,1
,,,,,Claudio Gutierrez,http://data.semanticweb.org/person/claudio-gutierrez,http://www.dcc.uchile.cl/~cgutierr,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Chile,1
,,,,,Cynthia Chang,http://data.semanticweb.org/person/cynthia-chang,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Rensselaer Polytechnic Institute,1
,,,,,Daniel Miranker,http://data.semanticweb.org/person/daniel-miranker,http://www.cs.utexas.edu/~miranker,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Texas at Austin,1
,,,,,Davy Van Deursen,http://data.semanticweb.org/person/davy-van-deursen,http://multimedialab.elis.ugent.be/dvdeurse,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Ghent University,1
,,,,,Deborah L. McGuinness,http://data.semanticweb.org/person/deborah-l-mcguinness,http://www.cs.rpi.edu/~dlm,2,Proceedings of ISWC 2012 Poster and Demo,,,,0,Rensselaer Polytechnic Institute,1
,,,,,Diego Calvanese,http://data.semanticweb.org/person/diego-calvanese,http://www.inf.unibz.it/~calvanese,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Free University of Bozen-Bolzano,1
,,,,,Dimitrios Michail,http://data.semanticweb.org/person/dimitrios-michail,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Harokopio University,1
,,,,,Dimitris Zeginis,http://data.semanticweb.org/person/dimitris-zeginis,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Centre for Research and Technology Hellas,1
,,,,,Edoardo Pignotti,http://data.semanticweb.org/person/edoardo-pignotti,http://www.abdn.ac.uk/ncs/profiles/e.pignotti,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Aberdeen,1
,,,,,Elena Cabrio,http://data.semanticweb.org/person/elena-cabrio,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,INRIA,1
,,,,,Enrico Motta,http://data.semanticweb.org/person/enrico-motta,http://kmi.open.ac.uk/people/motta,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,"KMi, The Open University",1
,,,,,Erik Mannens,http://data.semanticweb.org/person/erik-mannens,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Ghent University,1
,,,,,Esko Nuutila,http://data.semanticweb.org/person/esko-nuutila,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Aalto University,1
,,,,,Fabien Gandon,http://data.semanticweb.org/person/fabien-gandon,,2,Proceedings of ISWC 2012 Poster and Demo,,,,0,INRIA,1
,,,,,Feng Cao,http://data.semanticweb.org/person/feng-cao,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,IBM China Research Laboratory,1
,,,,,Francesco Osborne,http://data.semanticweb.org/person/francesco-osborne,http://www.di.unito.it/~osborne,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,University of Turin,1
,,,,,Freddy Lecue,http://data.semanticweb.org/person/freddy-lecue,http://researcher.watson.ibm.com/researcher/view.php?person=ie-freddy.lecue,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,IBM Research,1
,,,,,George Garbis,http://data.semanticweb.org/person/george-garbis,http://cgi.di.uoa.gr/~ggarbis,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,National and Kapodistrian University of Athens,1
,,,,,Gerhard Friedrich,http://data.semanticweb.org/person/gerhard-friedrich,,2,Proceedings of ISWC 2012 Poster and Demo,,,,0,Alpen-Adria-Universität Klagenfurt,1
,,,,,Giuseppe Pirró,http://data.semanticweb.org/person/giuseppe-pirro,http://www.inf.unibz.it/~pirro,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Free University of Bozen-Bolzano,1
,,,,,Giuseppe Rizzo,http://data.semanticweb.org/person/giuseppe-rizzo,http://www.eurecom.fr/~rizzo,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,EURECOM,1
,,,,,Guillermo Palma,http://data.semanticweb.org/person/guillermo-palma,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Simón Bolívar University,1
,,,,,Han Wang,http://data.semanticweb.org/person/han-wang,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Rensselaer Polytechnic Institute,1
,,,,,Haofen Wang,http://data.semanticweb.org/person/haofen-wang,http://apex.sjtu.edu.cn/apex_wiki/whfcarter,2,Proceedings of ISWC 2012 Poster and Demo,,,,0,Shanghai Jiao Tong University,1
,,,,,Hiroko Kou,http://data.semanticweb.org/person/hiroko-kou,,1,Proceedings of ISWC 2012 Poster and Demo,,,,0,Osaka University,1
