name,uri,conf_uri,roles,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization,organization_uri,cnt_org
Hélène Jacquet,http://data.semanticweb.org/person/helene-jacquet,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Sony,http://data.semanticweb.org/organization/sony,1
Henry M. Kim,http://data.semanticweb.org/person/henry-m-kim,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,York University,http://data.semanticweb.org/organization/york-university,1
Henry Tirri,http://data.semanticweb.org/person/henry-tirri,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Hideki Kawahara,http://data.semanticweb.org/person/hideki-kawahara,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Toyota,http://data.semanticweb.org/organization/toyota,1
Hironobu Kuruma,http://data.semanticweb.org/person/hironobu-kuruma,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Hitachi,http://data.semanticweb.org/organization/hitachi,1
Holger Rath,http://data.semanticweb.org/person/holger-rath,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Empolis GmbH,http://data.semanticweb.org/organization/empolis-gmbh,1
Honglei Zeng,http://data.semanticweb.org/person/honglei-zeng,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Hyung-Jin Kwon,http://data.semanticweb.org/person/hyung-jin-kwon,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Ian Castleden,http://data.semanticweb.org/person/ian-castleden,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Western Australia,http://data.semanticweb.org/organization/university-of-western-australia,1
Ian Horrocks,http://data.semanticweb.org/person/ian-horrocks,http://data.semanticweb.org/conference/iswc/2001,Participant;PC Member,2,,,,0dfde0275a9cae0de57c25d97ee14fbca31359dd,1,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Indushekhar Khaitan,http://data.semanticweb.org/person/indushekhar-khaitan,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Irene Sklyar,http://data.semanticweb.org/person/irene-sklyar,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Cisco Systems,http://data.semanticweb.org/organization/cisco-systems,1
Isabel Cruz,http://data.semanticweb.org/person/isabel-cruz,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,University of Illinois at Chicago,http://data.semanticweb.org/organization/university-of-illinois-at-chicago,1
Isabel F. Cruz,http://data.semanticweb.org/person/isabel-f-cruz,http://data.semanticweb.org/conference/iswc/2001,Organizer,1,,,,450162ac52a51c1ed888fa843c004bbc77d8e757,1,University of Illinois at Chicago,http://data.semanticweb.org/organization/university-of-illinois-at-chicago,1
J. Wielemaker,http://data.semanticweb.org/person/j-wielemaker,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Amsterdam,http://data.semanticweb.org/organization/university-of-amsterdam,1
Jaime Delgado,http://data.semanticweb.org/person/jaime-delgado,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Pompeu Fabra University,http://data.semanticweb.org/organization/pompeu-fabra-university,1
James Hendler,http://data.semanticweb.org/person/james-hendler,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,"University of Maryland, College Park;DARPA",http://data.semanticweb.org/organization/university-of-maryland-college-park;http://data.semanticweb.org/organization/darpa,2
James Pustejovsky,http://data.semanticweb.org/person/james-pustejovsky,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Lingomotors;Brandeis University,http://data.semanticweb.org/organization/lingomotors;http://data.semanticweb.org/organization/brandeis-university,2
James Snell,http://data.semanticweb.org/person/james-snell,http://data.semanticweb.org/conference/iswc/2001,Participant;Speaker,0,,,,906abcdff67f6c3b8db5458b1198a3ea9e40550a,1,IBM,http://data.semanticweb.org/organization/ibm,1
Jane Hunter,http://data.semanticweb.org/person/jane-hunter,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,University of Queensland,http://data.semanticweb.org/organization/university-of-queensland,1
Jason C Grant,http://data.semanticweb.org/person/jason-c-grant,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,University of Bristol,http://data.semanticweb.org/organization/university-of-bristol,1
Javier Gonzalez-Castillo,http://data.semanticweb.org/person/javier-gonzalez-castillo,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Hewlett Packard Laboratories,http://data.semanticweb.org/organization/hewlett-packard-laboratories,1
Jay Cee Straley,http://data.semanticweb.org/person/jay-cee-straley,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Sprint,http://data.semanticweb.org/organization/sprint,1
Jayne Curson,http://data.semanticweb.org/person/jayne-curson,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Leeds,http://data.semanticweb.org/organization/university-of-leeds,1
Jean-Luc Metzger,http://data.semanticweb.org/person/jean-luc-metzger,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,"LORIA, University of Nancy",http://data.semanticweb.org/organization/loria-university-of-nancy,1
Jeen Broekstra,http://data.semanticweb.org/person/jeen-broekstra,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Aidministrator,http://data.semanticweb.org/organization/aidministrator,1
Jeff Z. Pan,http://data.semanticweb.org/person/jeff-z-pan,http://data.semanticweb.org/conference/iswc/2001,Participant;Reviewer,1,,,,,0,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Jennifer Espinoza,http://data.semanticweb.org/person/jennifer-espinoza,http://data.semanticweb.org/conference/iswc/2001,Organization Staff,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Jérôme Euzenat,http://data.semanticweb.org/person/jerome-euzenat,http://data.semanticweb.org/conference/iswc/2001,Organizer;Participant,1,,,,9a5ee047a26b4e42a17b2f544444c0c0acea69fa,1,INRIA Rhône-Alpes;INRIA,http://data.semanticweb.org/organization/inria-rhone-alpes;http://data.semanticweb.org/organization/inria,2
Jerry R. Hobbs,http://data.semanticweb.org/person/jerry-r-hobbs,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,SRI International,http://data.semanticweb.org/organization/sri-international,1
Jerry Silverman,http://data.semanticweb.org/person/jerry-silverman,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Jill McElroy,http://data.semanticweb.org/person/jill-mcelroy,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Jim Farrugia,http://data.semanticweb.org/person/jim-farrugia,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,"NCGIA, University Maine",http://data.semanticweb.org/organization/ncgia-university-maine,1
Jim Hendler,http://data.semanticweb.org/person/jim-hendler,http://data.semanticweb.org/conference/iswc/2001,PC Member;Pannellist;Speaker;Session Chair;Facilitator,0,http://www.cs.umd.edu/~hendler/,,,be972c7a602683f7cf3c7a1fd0949c565debe4d3,1,"University of Maryland, College Park;DARPA",http://data.semanticweb.org/organization/university-of-maryland-college-park;http://data.semanticweb.org/organization/darpa,2
Jim Schumacher,http://data.semanticweb.org/person/jim-schumacher,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Sprint,http://data.semanticweb.org/organization/sprint,1
Joel A. Nava,http://data.semanticweb.org/person/joel-a-nava,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,VerticalNet,http://data.semanticweb.org/organization/verticalnet,1
Johann Gamper,http://data.semanticweb.org/person/johann-gamper,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Free University of Bozen-Bolzano,http://data.semanticweb.org/organization/free-university-of-bozen-bolzano,1
Johannes Ernst,http://data.semanticweb.org/person/johannes-ernst,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,8c14da45baf6a2b73e0c99d979680c76e51942d4,1,R-Objects Inc.,http://data.semanticweb.org/organization/r-objects-inc,1
Johannes Keizer,http://data.semanticweb.org/person/johannes-keizer,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"FAO, Roma",http://data.semanticweb.org/organization/fao-roma,1
John B. Jensen,http://data.semanticweb.org/person/john-b-jensen,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
John B. Lowe,http://data.semanticweb.org/person/john-b-lowe,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
John Carson,http://data.semanticweb.org/person/john-carson,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,QinetiQ Ltd,http://data.semanticweb.org/organization/qinetiq-ltd,1
John Domingue,http://data.semanticweb.org/person/john-domingue,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
John Mallery,http://data.semanticweb.org/person/john-mallery,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
John R. Punin,http://data.semanticweb.org/person/john-r-punin,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
John S. Carter,http://data.semanticweb.org/person/john-s-carter,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"University of Utah;Apelon, Inc.",http://data.semanticweb.org/organization/university-of-utah;http://data.semanticweb.org/organization/apelon-inc,2
John Zeisler,http://data.semanticweb.org/person/john-zeisler,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Nokia,http://data.semanticweb.org/organization/nokia,1
Joost Breuker,http://data.semanticweb.org/person/joost-breuker,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,University of Amsterdam,http://data.semanticweb.org/organization/university-of-amsterdam,1
Joseph Rockmore,http://data.semanticweb.org/person/joseph-rockmore,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Josh Schneider,http://data.semanticweb.org/person/josh-schneider,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Epigraph,http://data.semanticweb.org/organization/epigraph,1
Joshua Stuart,http://data.semanticweb.org/person/joshua-stuart,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Karen Aiken,http://data.semanticweb.org/person/karen-aiken,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Karl D'Adamo,http://data.semanticweb.org/person/karl-dadamo,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,California Institute of Technology,http://data.semanticweb.org/organization/california-institute-of-technology,1
Karl Hebenstreit,http://data.semanticweb.org/person/karl-hebenstreit,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,ParadigmLeaps.org,http://data.semanticweb.org/organization/paradigmleapsorg,1
Kat Hagedorn,http://data.semanticweb.org/person/kat-hagedorn,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"FAO, Roma",http://data.semanticweb.org/organization/fao-roma,1
Katia P. Sycara,http://data.semanticweb.org/person/katia-p-sycara,http://data.semanticweb.org/conference/iswc/2001,,2,,,,,0,CMU,http://data.semanticweb.org/organization/cmu,1
Keita Tsuji,http://data.semanticweb.org/person/keita-tsuji,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,National Institute of Informatics,http://data.semanticweb.org/organization/national-institute-of-informatics,1
Keith E. Campbell,http://data.semanticweb.org/person/keith-e-campbell,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"Inoveon, Inc.",http://data.semanticweb.org/organization/inoveon-inc,1
Kemafor Anyanwu Ogan,http://data.semanticweb.org/person/kemafor-anyanwu-ogan,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,University of Georgia,http://data.semanticweb.org/organization/university-of-georgia,1
Kevin Keck,http://data.semanticweb.org/person/kevin-keck,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Keck Labs,http://data.semanticweb.org/organization/keck-labs,1
Kiril Iv. Simov,http://data.semanticweb.org/person/kiril-iv-simov,http://data.semanticweb.org/conference/iswc/2001,,0,,,,,0,Bulgarian Academy of Sciences,http://data.semanticweb.org/organization/bulgarian-academy-of-sciences,1
Kiyoshi Akama,http://data.semanticweb.org/person/kiyoshi-akama,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Hokkaido University,http://data.semanticweb.org/organization/hokkaido-university,1
Knut Meyer,http://data.semanticweb.org/person/knut-meyer,http://data.semanticweb.org/conference/iswc/2001,Organization Staff,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Koichi Takeuchi,http://data.semanticweb.org/person/koichi-takeuchi,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,National Institute of Informatics,http://data.semanticweb.org/organization/national-institute-of-informatics,1
Lalana Kagal,http://data.semanticweb.org/person/lalana-kagal,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"University of Maryland, Baltimore County",http://data.semanticweb.org/organization/university-of-maryland-baltimore-county,1
Libby Miller,http://data.semanticweb.org/person/libby-miller,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,W3C,http://data.semanticweb.org/organization/w3c,1
Lindsay Wilson,http://data.semanticweb.org/person/lindsay-wilson,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,SRI International,http://data.semanticweb.org/organization/sri-international,1
Lisa Colvin,http://data.semanticweb.org/person/lisa-colvin,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,VerticalNet,http://data.semanticweb.org/organization/verticalnet,1
Makoto Imamura,http://data.semanticweb.org/person/makoto-imamura,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Maram Nagendraprasad,http://data.semanticweb.org/person/maram-nagendraprasad,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,VerticalNet,http://data.semanticweb.org/organization/verticalnet,1
Marcelo Tallis,http://data.semanticweb.org/person/marcelo-tallis,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Tecknowledge,http://data.semanticweb.org/organization/tecknowledge,1
Marcus Miguel Maciel,http://data.semanticweb.org/person/marcus-miguel-maciel,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Project Renaissance,http://data.semanticweb.org/organization/project-renaissance,1
Margie Price,http://data.semanticweb.org/person/margie-price,http://data.semanticweb.org/conference/iswc/2001,Reviewer,0,,,,,0,,,0
Marianne Siroker,http://data.semanticweb.org/person/marianne-siroker,http://data.semanticweb.org/conference/iswc/2001,Organization Staff,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Marin Dimitrov,http://data.semanticweb.org/person/marin-dimitrov,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,"OntoText Lab., Sirma AI EOOD",http://data.semanticweb.org/organization/ontotext-lab-sirma-ai-eood,1
Mark Dutra,http://data.semanticweb.org/person/mark-dutra,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Sandpiper software,http://data.semanticweb.org/organization/sandpiper-software,1
Mark Gorniak,http://data.semanticweb.org/person/mark-gorniak,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Mark H. Burstein,http://data.semanticweb.org/person/mark-h-burstein,http://data.semanticweb.org/conference/iswc/2001,Participant,2,,,,,0,BBN Technologies,http://data.semanticweb.org/organization/bbn-technologies,1
Mark Klein,http://data.semanticweb.org/person/mark-klein,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Mark Musen,http://data.semanticweb.org/person/mark-musen,http://data.semanticweb.org/conference/iswc/2001,Participant;Speaker,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Mark Pleimann,http://data.semanticweb.org/person/mark-pleimann,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Mark Tuttle,http://data.semanticweb.org/person/mark-tuttle,http://data.semanticweb.org/conference/iswc/2001,Facilitator;Speaker;Session Chair;Participant,1,http://www.amia.org/acmi/fellows/fellows/tuttle.htm,,,f0c77ab0922c89bd0b997e29fba549a786b07cd4,1,Apelon,http://data.semanticweb.org/organization/apelon,1
Markus Salolainen,http://data.semanticweb.org/person/markus-salolainen,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Nokia,http://data.semanticweb.org/organization/nokia,1
Martin Lacher,http://data.semanticweb.org/person/martin-lacher,http://data.semanticweb.org/conference/iswc/2001,Participant;Organization Staff,0,,,,4f0bfbfbaf02a2d6e7924b6bad7b8c6c7e308028,1,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Martin S. Lacher,http://data.semanticweb.org/person/martin-s-lacher,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Martin Wolpers,http://data.semanticweb.org/person/martin-wolpers,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Hanover,http://data.semanticweb.org/organization/university-of-hanover,1
Martyn Horner,http://data.semanticweb.org/person/martyn-horner,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Profium,http://data.semanticweb.org/organization/profium,1
Masahiro Hori,http://data.semanticweb.org/person/masahiro-hori,http://data.semanticweb.org/conference/iswc/2001,PC Member,0,,,,f29a29ac76f35df5df07a807dcff378f4e8f4ece,1,IBM Tokyo Research Laboratory,http://data.semanticweb.org/organization/ibm-tokyo-research-laboratory,1
Masashi Hatta,http://data.semanticweb.org/person/masashi-hatta,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Sony,http://data.semanticweb.org/organization/sony,1
Massimo Marchiori,http://data.semanticweb.org/person/massimo-marchiori,http://data.semanticweb.org/conference/iswc/2001,PC Member,0,,,,39aaceceff75b2a30c3a52b21575a7e7975ef902,1,W3C;Ca' Foscari University of Venice,http://data.semanticweb.org/organization/w3c;http://data.semanticweb.org/organization/ca-foscari-university-of-venice,2
Massimo Paolucci,http://data.semanticweb.org/person/massimo-paolucci,http://data.semanticweb.org/conference/iswc/2001,,2,,,,,0,CMU,http://data.semanticweb.org/organization/cmu,1
Matthias Palmer,http://data.semanticweb.org/person/matthias-palmer,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Stockholm University;Royal Institute of Technology,http://data.semanticweb.org/organization/stockholm-university;http://data.semanticweb.org/organization/royal-institute-of-technology,2
Maurizio Lenzerini,http://data.semanticweb.org/person/maurizio-lenzerini,http://data.semanticweb.org/conference/iswc/2001,Reviewer,1,,,,,0,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Max Henrion,http://data.semanticweb.org/person/max-henrion,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Ask Jeeves,http://data.semanticweb.org/organization/ask-jeeves,1
Max J. Egenhofer,http://data.semanticweb.org/person/max-j-egenhofer,http://data.semanticweb.org/conference/iswc/2001,PC Member,0,,,,102c446b2de82962ce190a751971ba6a95eb3942,1,University of Maine,http://data.semanticweb.org/organization/university-of-maine,1
Mei Lin Fung,http://data.semanticweb.org/person/mei-lin-fung,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Wainscott ventures,http://data.semanticweb.org/organization/wainscott-ventures,1
Michael Antony Dean,http://data.semanticweb.org/person/michael-antony-dean,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,BBN Technologies,http://data.semanticweb.org/organization/bbn-technologies,1
Michael Gruninger,http://data.semanticweb.org/person/michael-gruninger,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,NIST,http://data.semanticweb.org/organization/nist,1
Michael J. Lincoln,http://data.semanticweb.org/person/michael-j-lincoln,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Utah,http://data.semanticweb.org/organization/university-of-utah,1
Michael Kirton,http://data.semanticweb.org/person/michael-kirton,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,QinetiQ Ltd,http://data.semanticweb.org/organization/qinetiq-ltd,1
Michael Klein,http://data.semanticweb.org/person/michael-klein,http://data.semanticweb.org/conference/iswc/2001,Reviewer,0,,,,,0,,,0
Michael Stonebraker,http://data.semanticweb.org/person/michael-stonebraker,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Massachusetts Institute of Technology,http://data.semanticweb.org/organization/massachusetts-institute-of-technology,1
Michal Anne Quakenbush,http://data.semanticweb.org/person/michal-anne-quakenbush,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Micheal Hewett,http://data.semanticweb.org/person/micheal-hewett,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Michel Biezunski,http://data.semanticweb.org/person/michel-biezunski,http://data.semanticweb.org/conference/iswc/2001,Speaker,0,,,,,0,,,0
Michel Klein,http://data.semanticweb.org/person/michel-klein,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Mikael Nilsson,http://data.semanticweb.org/person/mikael-nilsson,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,Stockholm University;Royal Institute of Technology,http://data.semanticweb.org/organization/stockholm-university;http://data.semanticweb.org/organization/royal-institute-of-technology,2
Mike Lindelsee,http://data.semanticweb.org/person/mike-lindelsee,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Visa Inc.,http://data.semanticweb.org/organization/visa-inc,1
Mike O'Brien,http://data.semanticweb.org/person/mike-obrien,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Sprint,http://data.semanticweb.org/organization/sprint,1
Ming-Chien Shan,http://data.semanticweb.org/person/ming-chien-shan,http://data.semanticweb.org/conference/iswc/2001,Tutorial Speaker,0,,,,0d354d5e8205a015c0d51565952d69dc8c5bae10,1,Hewlett Packard Laboratories,http://data.semanticweb.org/organization/hewlett-packard-laboratories,1
Mitchell Saba,http://data.semanticweb.org/person/mitchell-saba,http://data.semanticweb.org/conference/iswc/2001,Reviewer,0,,,,,0,,,0
Monica Crubezy,http://data.semanticweb.org/person/monica-crubezy,http://data.semanticweb.org/conference/iswc/2001,Participant;Speaker,1,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Monika Hertel,http://data.semanticweb.org/person/monika-hertel,http://data.semanticweb.org/conference/iswc/2001,Organization Staff,0,,,,,0,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Mori Anvari,http://data.semanticweb.org/person/mori-anvari,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,"University of California, Berkeley",http://data.semanticweb.org/organization/university-of-california-berkeley,1
Mukkai S. Krishnamoorthy,http://data.semanticweb.org/person/mukkai-s-krishnamoorthy,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Rensselaer Polytechnic Institute,http://data.semanticweb.org/organization/rensselaer-polytechnic-institute,1
Naohiko Uramoto,http://data.semanticweb.org/person/naohiko-uramoto,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,IBM,http://data.semanticweb.org/organization/ibm,1
Natasha F. Noy,http://data.semanticweb.org/person/natasha-f-noy,http://data.semanticweb.org/conference/iswc/2001,Participant;PC Member;Speaker;Tutorial Organizer,0,,,,7d8b34490f91ef43b84489a7630394b04a8c2c21,1,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Neil M. Goldman,http://data.semanticweb.org/person/neil-m-goldman,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,Tecknowledge,http://data.semanticweb.org/organization/tecknowledge,1
Neil Riva,http://data.semanticweb.org/person/neil-riva,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Neill Jones,http://data.semanticweb.org/person/neill-jones,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Nenad Ivezic,http://data.semanticweb.org/person/nenad-ivezic,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,NIST,http://data.semanticweb.org/organization/nist,1
Nick Spadaccini,http://data.semanticweb.org/person/nick-spadaccini,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Western Australia,http://data.semanticweb.org/organization/university-of-western-australia,1
Nicola Capuano,http://data.semanticweb.org/person/nicola-capuano,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,University of Salerno,http://data.semanticweb.org/organization/university-of-salerno,1
Nicola Guarino,http://data.semanticweb.org/person/nicola-guarino,http://data.semanticweb.org/conference/iswc/2001,Participant;PC Member,0,,,,29c0bc2ca7166e9337573a2e3f1d03c79135f14b,1,LABSEB-CNR;CNR,http://data.semanticweb.org/organization/labseb-cnr;http://data.semanticweb.org/organization/cnr,2
Nigel Collier,http://data.semanticweb.org/person/nigel-collier,http://data.semanticweb.org/conference/iswc/2001,Participant,1,,,,,0,National Institute of Informatics,http://data.semanticweb.org/organization/national-institute-of-informatics,1
N.S. Sridharan,http://data.semanticweb.org/person/ns-sridharan,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Oliver Schumacher,http://data.semanticweb.org/person/oliver-schumacher,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,,,0
Olivier Brunet,http://data.semanticweb.org/person/olivier-brunet,http://data.semanticweb.org/conference/iswc/2001,Reviewer,0,,,,,0,,,0
Ora Lassila,http://data.semanticweb.org/person/ora-lassila,http://data.semanticweb.org/conference/iswc/2001,Participant;PC Member;Pannellist,2,,,,f1f7489808a1c44bbb8626c040a81260dcf55319,1,Nokia Research;Nokia,http://data.semanticweb.org/organization/nokia-research;http://data.semanticweb.org/organization/nokia,2
Pat Hayes,http://data.semanticweb.org/person/pat-hayes,http://data.semanticweb.org/conference/iswc/2001,PC Member,0,,,,b13e56cba9edb67fc6eb97ebfb8ab372b9e96f28,1,University of West Florida,http://data.semanticweb.org/organization/university-of-west-florida,1
Patrick Beautement,http://data.semanticweb.org/person/patrick-beautement,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,QinetiQ Ltd,http://data.semanticweb.org/organization/qinetiq-ltd,1
Patrick Hayes,http://data.semanticweb.org/person/patrick-hayes,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,University of West Florida,http://data.semanticweb.org/organization/university-of-west-florida,1
Paul Calnan,http://data.semanticweb.org/person/paul-calnan,http://data.semanticweb.org/conference/iswc/2001,Participant;Reviewer,1,,,,,0,Worcester Polytechnic Institute,http://data.semanticweb.org/organization/worcester-polytechnic-institute,1
Paul Gleichauf,http://data.semanticweb.org/person/paul-gleichauf,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Cisco Systems,http://data.semanticweb.org/organization/cisco-systems,1
Peter Becker,http://data.semanticweb.org/person/peter-becker,http://data.semanticweb.org/conference/iswc/2001,Participant;Reviewer,1,,,,,0,Griffith University;DSTC,http://data.semanticweb.org/organization/griffith-university;http://data.semanticweb.org/organization/dstc,2
Peter Dew,http://data.semanticweb.org/person/peter-dew,http://data.semanticweb.org/conference/iswc/2001,,1,,,,,0,University of Leeds,http://data.semanticweb.org/organization/university-of-leeds,1
Peter Eklund,http://data.semanticweb.org/person/peter-eklund,http://data.semanticweb.org/conference/iswc/2001,Participant;PC Member;Speaker,1,,,,622f9e3ec92e98195c72ab2da64f3a3b8fac3533,1,Griffith University;DSTC,http://data.semanticweb.org/organization/griffith-university;http://data.semanticweb.org/organization/dstc,2
Peter F. Patel-Schneider,http://data.semanticweb.org/person/peter-f-patel-schneider,http://data.semanticweb.org/conference/iswc/2001,Participant,0,,,,,0,Lucent,http://data.semanticweb.org/organization/lucent,1
