author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
Norberto Fernández-García and Luis Sánchez-Fernández,Building an Ontology for NEWS Applications,,2004,http://iswc2004.semanticweb.org/posters/PID-XNVQFKVB-1090079307.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-06,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Norberto Fernández-García and Luis Sánchez-Fernández,1,http://iswc2004.semanticweb.org/posters/PID-XNVQFKVB-1090079307.pdf,1
Seung-Bin Han and Jinwook Choi,Construction of Condensed Thesaurus for Building Radiology Ontology,,2004,http://iswc2004.semanticweb.org/posters/PID-ULWLJJZW-1090328848.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-11,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Seung-Bin Han and Jinwook Choi,1,http://iswc2004.semanticweb.org/posters/PID-ULWLJJZW-1090328848.pdf,1
"Luiz Olavo Bonino da Silva Santos, Renata Silva Souza Guizzardi, Gerd Wagner, Marten van Sinderen, Luís Ferreira Pires, José Gonçalves Pereira Filho and Dimitri Konstantas",Context-Aware Support for Communities of Practice,,2004,http://iswc2004.semanticweb.org/posters/PID-LEPYWHTI-1090236940.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-20,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Luiz Olavo Bonino da Silva Santos;José Gonçalves Pereira Filho and Dimitri Konstantas;Gerd Wagner;Marten van Sinderen;Renata Silva Souza Guizzardi;Luís Ferreira Pires,6,http://iswc2004.semanticweb.org/posters/PID-LEPYWHTI-1090236940.pdf,1
Christian Bizer and Andy Seaborne,D2RQ – Treating Non-RDF Databases as Virtual RDF Graphs,,2004,http://iswc2004.semanticweb.org/posters/PID-SMCVRKBT-1089637165.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-03,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Christian Bizer and Andy Seaborne,1,http://iswc2004.semanticweb.org/posters/PID-SMCVRKBT-1089637165.pdf,1
"Takeshi Morita, Yoshihiro Shigeta, Naoki Sugiura, Naoki Fukuta, Noriaki Izumi and Takahira Yamaguchi",DODDLE-OWL: On-the-fly Ontology Construction with Ontology Quality Management,,2004,http://iswc2004.semanticweb.org/posters/PID-JURPMVUS-1090083983.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-36,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Noriaki Izumi and Takahira Yamaguchi;Naoki Fukuta;Naoki Sugiura;Yoshihiro Shigeta;Takeshi Morita,5,http://iswc2004.semanticweb.org/posters/PID-JURPMVUS-1090083983.pdf,1
Santtu Toivonen and Tapio Niemi and,Describing Data Sources Semantically for Facilitating Efficient Creation of OLAP Cubes,,2004,http://iswc2004.semanticweb.org/posters/PID-QFEJVFMH-1090225302.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-04,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Santtu Toivonen and Tapio Niemi and,1,http://iswc2004.semanticweb.org/posters/PID-QFEJVFMH-1090225302.pdf,1
Carsten Ullrich,Description of an Instructional Ontology and its Application in Web Services for Education,,2004,http://iswc2004.semanticweb.org/posters/PID-PPWQPORE-1090235928.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-08,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Carsten Ullrich,1,http://iswc2004.semanticweb.org/posters/PID-PPWQPORE-1090235928.pdf,1
"Tomoya Taniguchi, Yutaka Matsuo, Koiti Hasida and Mitsuru Ishizuka",Detecting and Analyzing Blog Community,,2004,http://iswc2004.semanticweb.org/posters/PID-BBJNZEAL-1090201855.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-19,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Yutaka Matsuo;Tomoya Taniguchi;Koiti Hasida and Mitsuru Ishizuka,3,http://iswc2004.semanticweb.org/posters/PID-BBJNZEAL-1090201855.pdf,1
Darina Dicheva and Christo Dichev,Educational Topic Maps,,2004,http://iswc2004.semanticweb.org/posters/PID-ODWLLOVJ-1090175248.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-07,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Darina Dicheva and Christo Dichev,1,http://iswc2004.semanticweb.org/posters/PID-ODWLLOVJ-1090175248.pdf,1
"Kosuke Numa, Ikki Ohmukai, Masahiro Hamasaki and Hideaki Takeda",Egocentric Search based on RSS,,2004,http://iswc2004.semanticweb.org/posters/PID-YTOSSEWP-1089906773.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-17,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Masahiro Hamasaki and Hideaki Takeda;Kosuke Numa;Ikki Ohmukai,3,http://iswc2004.semanticweb.org/posters/PID-YTOSSEWP-1089906773.pdf,1
Jeffrey T. Pollock,Enterprise Semantic Web Solutions,,2004,http://iswc2004.semanticweb.org/posters/NI-Pollock-ISWC-Poster.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-47,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Jeffrey T. Pollock,1,http://iswc2004.semanticweb.org/posters/NI-Pollock-ISWC-Poster.pdf,1
"Daisuke Kanjo, Yukiko Kawai and Katsumi Tanaka",How to Build An Adaptive Web Site: A Framework for User Adaptation,,2004,http://iswc2004.semanticweb.org/posters/PID-QZFGNDDT-1089680220.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-15,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Yukiko Kawai and Katsumi Tanaka;Daisuke Kanjo,2,http://iswc2004.semanticweb.org/posters/PID-QZFGNDDT-1089680220.pdf,1
"Aditya Kalyanpur, Evren Sirin, Bijan Parsia and James Hendler",Hypermedia Inspired Ontology Engineering Environment: SWOOP,,2004,http://iswc2004.semanticweb.org/posters/PID-XXSYHEAX-1090287688.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-46,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Bijan Parsia and James Hendler;Aditya Kalyanpur;Evren Sirin,3,http://iswc2004.semanticweb.org/posters/PID-XXSYHEAX-1090287688.pdf,1
"Ing-Xiang Chen, Chun-Lin Fan, Pang-Hsiang Lo, Li-Chia Kuo and Cheng-Zen Yang",Integrated Visualization for Semantic Web,,2004,http://iswc2004.semanticweb.org/posters/PID-SDILZKDC-1090228300.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-02,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Chun-Lin Fan;Ing-Xiang Chen;Pang-Hsiang Lo;Li-Chia Kuo and Cheng-Zen Yang,4,http://iswc2004.semanticweb.org/posters/PID-SDILZKDC-1090228300.pdf,1
Leo Sauermann and Sven Schwarz,Introducing the Gnowsis Semantic Desktop,,2004,http://iswc2004.semanticweb.org/posters/PID-QLIOYDYE-1090244935.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-01,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Leo Sauermann and Sven Schwarz,1,http://iswc2004.semanticweb.org/posters/PID-QLIOYDYE-1090244935.pdf,1
Mariano Rico and Pablo Castells,Jacinta: A Mediator Agent for Human-Agent Interaction in Semantic Web Services,,2004,http://iswc2004.semanticweb.org/posters/PID-IHZUQYLZ-1090177058.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-43,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Mariano Rico and Pablo Castells,1,http://iswc2004.semanticweb.org/posters/PID-IHZUQYLZ-1090177058.pdf,1
"Junichiro Mori, Yutaka Matsuo, Mitsuru Ishizuka and Boi Faltings",Keyword Extraction from the Web for Creation of Person Metadata,,2004,http://iswc2004.semanticweb.org/posters/PID-TMGRRWFE-1090267441.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-30,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Yutaka Matsuo;Mitsuru Ishizuka and Boi Faltings;Junichiro Mori,3,http://iswc2004.semanticweb.org/posters/PID-TMGRRWFE-1090267441.pdf,1
Wolfgang Slany,LixtoForAll: Consumer-level Semantic Web-Squeezing and Aggregation,,2004,http://iswc2004.semanticweb.org/posters/PID-FDMRBQJZ-1090285412.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-29,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Wolfgang Slany,1,http://iswc2004.semanticweb.org/posters/PID-FDMRBQJZ-1090285412.pdf,1
"Takeru Miki, Saeko Nomura and Toru Ishida",Metadata Description for Analyzing Web Social Network in Academic Communities,,2004,http://iswc2004.semanticweb.org/posters/PID-PSOBONYY-1090277350.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-22,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Saeko Nomura and Toru Ishida;Takeru Miki,2,http://iswc2004.semanticweb.org/posters/PID-PSOBONYY-1090277350.pdf,1
"Agathe Merceron, Carlos Oliveira, Michel Scholl and Carsten Ullrich",Mining for Content Re-Use and Exchange -- Solutions and Problems,,2004,http://iswc2004.semanticweb.org/posters/PID-AHZTGNMW-1090236407.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-09,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Agathe Merceron;Michel Scholl and Carsten Ullrich;Carlos Oliveira,3,http://iswc2004.semanticweb.org/posters/PID-AHZTGNMW-1090236407.pdf,1
"Peter Soetens, Matthias De Geyter and Stijn Decneut",Multi-step Media Adaptation with Semantic Web Services,,2004,http://iswc2004.semanticweb.org/posters/PID-WYWSZDZP-1089378329.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-14,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Matthias De Geyter and Stijn Decneut;Peter Soetens,2,http://iswc2004.semanticweb.org/posters/PID-WYWSZDZP-1089378329.pdf,1
"Pavel Smrž, Martin Povolný and Anna Sinopalnikova",OASIS – A New Tool for the Transformation of XML Knowledge Resources into OWL,,2004,http://iswc2004.semanticweb.org/posters/PID-RMLXYSJQ-1090212171.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-27,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Pavel Smrž;Martin Povolný and Anna Sinopalnikova,2,http://iswc2004.semanticweb.org/posters/PID-RMLXYSJQ-1090212171.pdf,1
Jie Bao and Vasant Honavar,Ontology Language Extensions to Support Collaborative Ontology Building,,2004,http://iswc2004.semanticweb.org/posters/PID-BKSNQNBU-1090275995.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-37,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Jie Bao and Vasant Honavar,1,http://iswc2004.semanticweb.org/posters/PID-BKSNQNBU-1090275995.pdf,1
"Alexander Smirnov, Michael Pashkin, Nikolai Chilov, Tatiana Levashova and Andrew Krizhanovsky",Ontology-Driven Knowledge Integration from Heterogeneous Sources for Operational Decision Making Support,,2004,http://iswc2004.semanticweb.org/posters/PID-PIJXWJKU-1090068337.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-35,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Tatiana Levashova and Andrew Krizhanovsky;Michael Pashkin;Alexander Smirnov;Nikolai Chilov,4,http://iswc2004.semanticweb.org/posters/PID-PIJXWJKU-1090068337.pdf,1
"Matthias Nickles, Tina Froehner and Gerhard Weiss",Open Ontologies and Open Knowledge Bases for Modeling the Social Layer of the Semantic Web,,2004,http://iswc2004.semanticweb.org/posters/PID-UGCOQHXM-1090062512.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-21,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Matthias Nickles;Tina Froehner and Gerhard Weiss,2,http://iswc2004.semanticweb.org/posters/PID-UGCOQHXM-1090062512.pdf,1
Bijan Parsia and Evren Sirin,Pellet: An OWL DL Reasoner,,2004,http://iswc2004.semanticweb.org/posters/PID-ZWSCSLQK-1090286232.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-45,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Bijan Parsia and Evren Sirin,1,http://iswc2004.semanticweb.org/posters/PID-ZWSCSLQK-1090286232.pdf,1
Alan Rector and Robert Stevens,"Requirements for Ontology Indexed Knowledge Resources: Clarifying the relation of Universals, Prototypes, and Kinds of Metadata",,2004,http://iswc2004.semanticweb.org/posters/PID-SKNHIJBO-1090236000.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-33,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Alan Rector and Robert Stevens,1,http://iswc2004.semanticweb.org/posters/PID-SKNHIJBO-1090236000.pdf,1
Steve Battle,Round-tripping between XML and RDF,,2004,http://iswc2004.semanticweb.org/posters/PID-BRRGVFRE-1090254811.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-28,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Steve Battle,1,http://iswc2004.semanticweb.org/posters/PID-BRRGVFRE-1090254811.pdf,1
Martin Lorenz and Mirko Horstmann,Semantic Access to Graphical Web Ressources for Blind User,,2004,http://iswc2004.semanticweb.org/posters/PID-YIHSOXCY-1090249595.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-10,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Martin Lorenz and Mirko Horstmann,1,http://iswc2004.semanticweb.org/posters/PID-YIHSOXCY-1090249595.pdf,1
"Noriyuki Matsuda, Michiyasu Hiramatsu, Hirokazu Taki, Satoshi Hori and Norihiro Abe",Semantic Web Applications based on Physical State Model of Products,,2004,http://iswc2004.semanticweb.org/posters/PID-IYCCPNQK-1090220644.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-12,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Satoshi Hori and Norihiro Abe;Noriyuki Matsuda;Hirokazu Taki;Michiyasu Hiramatsu,4,http://iswc2004.semanticweb.org/posters/PID-IYCCPNQK-1090220644.pdf,1
"Michael Stollberg, Reinhold Herzog and Peter Zugmann",Semantic Web Fred,,2004,http://iswc2004.semanticweb.org/posters/PID-MWINGNDE-1089405524.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-42,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Reinhold Herzog and Peter Zugmann;Michael Stollberg,2,http://iswc2004.semanticweb.org/posters/PID-MWINGNDE-1089405524.pdf,1
"Marco Neumann, Ciaran MacDonaill, John Breslin, Ina O' Murchu, Stefan Decker and Eamonn McQuade",Sneachta and the PUII-The Semantic Social Network Portal,,2004,http://iswc2004.semanticweb.org/posters/PID-QSLBBNEI-1090262402.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-23,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,John Breslin;Stefan Decker and Eamonn McQuade;Ciaran MacDonaill;Marco Neumann;Ina O' Murchu,5,http://iswc2004.semanticweb.org/posters/PID-QSLBBNEI-1090262402.pdf,1
Evren Sirin and Bijan Parsia,The OWL-S Java API,,2004,http://iswc2004.semanticweb.org/posters/PID-CUIIDZKF-1090286595.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-44,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Evren Sirin and Bijan Parsia,1,http://iswc2004.semanticweb.org/posters/PID-CUIIDZKF-1090286595.pdf,1
"Sumit Bhansali, Benjamin Grosof and Stuart Madnick",Towards Ontologoical Context Mediation for Semantic Web Database Integration: Translating COIN Ontologies into OWL,,2004,http://iswc2004.semanticweb.org/posters/PID-FBEKYRQU-1090250968.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-39,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Sumit Bhansali;Benjamin Grosof and Stuart Madnick,2,http://iswc2004.semanticweb.org/posters/PID-FBEKYRQU-1090250968.pdf,1
"Mikko Laukkanen, Kim Viljanen, Mikko Apiola, Petri Lindgren, Eetu Mäkelä, Samppa Saarela and Eero Hyvönen",Towards Semantic Web-Based Yellow Page Directory Services,,2004,http://iswc2004.semanticweb.org/posters/PID-YHJMSTTB-1090230616.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-05,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Petri Lindgren;Samppa Saarela and Eero Hyvönen;Mikko Laukkanen;Eetu Mäkelä;Mikko Apiola;Kim Viljanen,6,http://iswc2004.semanticweb.org/posters/PID-YHJMSTTB-1090230616.pdf,1
"Haibo Yu, Tsunenori Mine and Makoto Amamiya","Towards a Semantic ""Myportal""",,2004,http://iswc2004.semanticweb.org/posters/PID-QITUZYOT-1090249100.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-24,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Tsunenori Mine and Makoto Amamiya;Haibo Yu,2,http://iswc2004.semanticweb.org/posters/PID-QITUZYOT-1090249100.pdf,1
"Roberto Tazzoli, Paolo Castagna and Stefano Emilio Campanini",Towards a Semantic Wiki Wiki Web,,2004,http://iswc2004.semanticweb.org/posters/PID-LPSVVIIZ-1090243438.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-26,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Roberto Tazzoli;Paolo Castagna and Stefano Emilio Campanini,2,http://iswc2004.semanticweb.org/posters/PID-LPSVVIIZ-1090243438.pdf,1
Sandy Liu and Bruce Spencer,WSIRD: Web Services Integration via Rules for Data Transformation,,2004,http://iswc2004.semanticweb.org/posters/PID-ICDJNBJJ-1090299892.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-40,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Sandy Liu and Bruce Spencer,1,http://iswc2004.semanticweb.org/posters/PID-ICDJNBJJ-1090299892.pdf,1
Matthew Moran and Adrian Mocan,"WSMX – An Architecture for Semantic Web Service Discovery, Mediation and Invocation",,2004,http://iswc2004.semanticweb.org/posters/PID-SUWKWXSK-1090263770.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-41,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Matthew Moran and Adrian Mocan,1,http://iswc2004.semanticweb.org/posters/PID-SUWKWXSK-1090263770.pdf,1
"Pavel Shvaiko, Fausto Giunchiglia, Paulo Pinheiro da Silva and Deborah L. McGuinness",Web Explanations for Semantic Heterogeneity Discovery,,2004,http://iswc2004.semanticweb.org/posters/PID-YOOYHQGZ-1090230056.pdf,,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings,http://data.semanticweb.org/conference/iswc/2004/poster-proceedings/paper-34,Proceedings of ISWC 2004 Poster,,,Poster Paper,,0,,0,Fausto Giunchiglia;Pavel Shvaiko;Paulo Pinheiro da Silva and Deborah L. McGuinness,3,http://iswc2004.semanticweb.org/posters/PID-YOOYHQGZ-1090230056.pdf,1
"Peter Haase, Jeen Broekstra, Andreas Eberhart, Raphael Volz",A Comparison of RDF Query Languages,502-517,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_35,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-01,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Searching and Querying,,0,,0,Jeen Broekstra;Peter Haase;Raphael Volz;Andreas Eberhart,4,http://dx.doi.org/10.1007/978-3-540-30475-3_35,1
Chris Preist,A Conceptual Architecture for Semantic Web Services,395-409,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_28,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-02,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Chris Preist,1,http://dx.doi.org/10.1007/978-3-540-30475-3_28,1
"Mark van Assem, Maarten R. Menken, Guus Schreiber, Jan Wielemaker, Bob J. Wielinga",A Method for Converting Thesauri to RDF/OWL,17-31,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_3,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-03,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Data Semantics,,0,,0,Bob J. Wielinga;Jan Wielemaker;Mark van Assem;Guus Schreiber;Maarten R. Menken,5,http://dx.doi.org/10.1007/978-3-540-30475-3_3,1
"Jeff Heflin, Zhengxiang Pan",A Model Theoretic Semantics for Ontology Versioning,62-76,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_6,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-04,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Data Semantics,,0,,0,Jeff Heflin;Zhengxiang Pan,2,http://dx.doi.org/10.1007/978-3-540-30475-3_6,1
"Kendall Clark, Bijan Parsia, Bryan B. Thompson, Bradley R. Bebee",A Semantic Web Resource Protocol: XPointer and HTTP,564-575,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_39,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-11,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Middleware,,0,,0,Bijan Parsia;Bradley R. Bebee;Kendall Clark;Bryan B. Thompson,4,http://dx.doi.org/10.1007/978-3-540-30475-3_39,1
"Andreas Heß, Eddie Johnston, Nicholas Kushmerick",ASSAM: A Tool for Semi-automatically Annotating Semantic Web Services,320-334,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_23,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-12,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Eddie Johnston;Nicholas Kushmerick;Andreas Heß,3,http://dx.doi.org/10.1007/978-3-540-30475-3_23,1
Jérôme Euzenat,An API for Ontology Alignment,698-712,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_48,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-05,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Ontologies,,0,,0,Jérôme Euzenat,1,http://dx.doi.org/10.1007/978-3-540-30475-3_48,1
"Yuanbo Guo, Zhengxiang Pan, Jeff Heflin",An Evaluation of Knowledge Base Systems for Large OWL Datasets,274-288,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_20,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-06,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Large Scale Knowledge Management,,0,,0,Zhengxiang Pan;Yuanbo Guo;Jeff Heflin,3,http://dx.doi.org/10.1007/978-3-540-30475-3_20,1
"Ion Constantinescu, Walter Binder, Boi Faltings",An Extensible Directory Enabling Efficient Semantic Web Service Integration,605-619,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_42,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-07,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Integration and Interoperability,,0,,0,Walter Binder;Ion Constantinescu;Boi Faltings,3,http://dx.doi.org/10.1007/978-3-540-30475-3_42,1
"Andrzej Uszok, Jeffrey M. Bradshaw, Renia Jeffers, Austin Tate, Jeff Dalton",Applying KAoS Services to Ensure Policy Compliance for Semantic Web Services Workflow Composition and Enactment,425-440,2004,,http://dx.doi.org/10.1007/978-3-540-30475-3_30,http://data.semanticweb.org/conference/iswc/2004/proceedings,http://data.semanticweb.org/conference/iswc/2004/proceedings/paper-08,The Semantic Web - ISWC 2004,"Third International Semantic Web Conference,Hiroshima, Japan, November 7-11, 2004. Proceedings",,Semantic Web Services,,0,,0,Jeff Dalton;Renia Jeffers;Austin Tate;Jeffrey M. Bradshaw;Andrzej Uszok,5,http://dx.doi.org/10.1007/978-3-540-30475-3_30,1
