event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo,category
http://data.semanticweb.org/conference/iswc/2012,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The 11th International Semantic Web Conference,2012-11-11T09:00:00,2012-11-15T17:30:00,,America/New_York,,"Boston, USA",Evaluation Track Chair,"Manfred Hauswirth,Josiane Xavier Parreira,Jérôme Euzenat",,,,,,http://iswc2012.semanticweb.org/,,http://iswc2012.semanticweb.org/sites/default/files/iswc_logo.jpg,
http://data.semanticweb.org/conference/iswc/2012,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The 11th International Semantic Web Conference,2012-11-11T09:00:00,2012-11-15T17:30:00,,America/New_York,,"Boston, USA",Publicity Chair,Oshani Seneviratne,,,,,,http://iswc2012.semanticweb.org/,,http://iswc2012.semanticweb.org/sites/default/files/iswc_logo.jpg,
http://data.semanticweb.org/conference/iswc/2012,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The 11th International Semantic Web Conference,2012-11-11T09:00:00,2012-11-15T17:30:00,,America/New_York,,"Boston, USA",Sponsorship Chair,"Peter Mika,David Wood",,,,,,http://iswc2012.semanticweb.org/,,http://iswc2012.semanticweb.org/sites/default/files/iswc_logo.jpg,
http://data.semanticweb.org/conference/iswc/2012,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The 11th International Semantic Web Conference,2012-11-11T09:00:00,2012-11-15T17:30:00,,America/New_York,,"Boston, USA",Program Chair,"Philippe Cudré-Mauroux,Jeff Heflin",,,,,,http://iswc2012.semanticweb.org/,,http://iswc2012.semanticweb.org/sites/default/files/iswc_logo.jpg,
http://data.semanticweb.org/conference/iswc/2012,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The 11th International Semantic Web Conference,2012-11-11T09:00:00,2012-11-15T17:30:00,,America/New_York,,"Boston, USA",Webmaster,Stéphane Corlosquet,,,,,,http://iswc2012.semanticweb.org/,,http://iswc2012.semanticweb.org/sites/default/files/iswc_logo.jpg,
http://data.semanticweb.org/conference/iswc/2012,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The 11th International Semantic Web Conference,2012-11-11T09:00:00,2012-11-15T17:30:00,,America/New_York,,"Boston, USA",In-Use Track Chair,"Tania Tudorache,Evren Sirin",,,,,,http://iswc2012.semanticweb.org/,,http://iswc2012.semanticweb.org/sites/default/files/iswc_logo.jpg,
http://data.semanticweb.org/conference/iswc/2012,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The 11th International Semantic Web Conference,2012-11-11T09:00:00,2012-11-15T17:30:00,,America/New_York,,"Boston, USA",Workshops and Tutorials Chair,"Thomas Scharrenbach,Claudia d'Amato",,,,,,http://iswc2012.semanticweb.org/,,http://iswc2012.semanticweb.org/sites/default/files/iswc_logo.jpg,
http://data.semanticweb.org/conference/iswc/2012,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The 11th International Semantic Web Conference,2012-11-11T09:00:00,2012-11-15T17:30:00,,America/New_York,,"Boston, USA",Industrial Track Chair,"Tom Heath,Ivan Herman",,,,,,http://iswc2012.semanticweb.org/,,http://iswc2012.semanticweb.org/sites/default/files/iswc_logo.jpg,
http://data.semanticweb.org/conference/iswc/2012/workshop/ursw/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,8th International Workshop on Uncertainty Reasoning for the Semantic Web,2012-11-11T09:00:00,2012-11-11T17:30:00,,America/New_York,Cambridge,,,,,,,,"This workshop will discuss different approach to deal with uncertainty (in a wide sense) in the Semantic Web. Uncertainty is an unavoidable factor in several processes, such as knowledge interchange and application interoperability, and Semantic Web data, which are usually incomplete, inconsistent, and inaccurate. This suggests the need to apply different formalisms (probability,  fuzzy logic, decision theory, etc.) to enrich Semantic Web technologies and applications.",http://iswc2012.semanticweb.org/workshops/URSW2012,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/psw/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,First Workshop on Programming the Semantic Web,2012-11-11T09:00:00,2012-11-11T17:30:00,,America/New_York,Cabot,,,,,,,,"The Semantic Web is growing at an enormous pace. However, the development of semantic web software applications is not yet mainstream. Reasons for that include one (or more) of the following research issues: lack of integrated development environments (IDEs, such as Visual Studio and Eclipse), poor programming language support, lack of standard testbeds and/or benchmarks, inadequate training, and perhaps the need for curricula revision. Properly addressing these issues requires interdisciplinary skills, and the collaboration between academia and industry. The First Workshop on Programming the Semantic Web invites submissions that explore the gap between todays semantic web challenges, particularly the ones related to dealing with large amounts of data, with the lack of adequate tools. We are looking for contributions that discuss, promote and further advance the programming facet of the semantic web, including the development of new languages, extension of existing ones, and the inclusion of semantic enabled capabilities into existing IDEs.",http://iswc2012.semanticweb.org/workshops/psw12.inf.puc-rio.br,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/swws_hpcsw/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Joint Workshop on Scalable and High-Performance Semantic Web Systems,2012-11-11T09:00:00,2012-11-11T17:30:00,,America/New_York,Stuart,,,,,,,,"The 2012 Joint Workshop on Scalable and High-Performance Semantic Web Systems (SSWS+HPCSW 2012) focuses on addressing the scalability issue with respect to the development and deployment of systems on the Semantic Web. Typically, such systems deal with information described in Semantic Web languages like OWL and RDF(S), and provide services such as storing, reasoning, querying, analysis, etc. There are two basic requirements for these systems. First, they have to satisfy an applications semantic requirements. Second, they must scale well in order to be of practical use. Given the sheer size and distributed nature of the Semantic Web, these requirements impose new challenges beyond those addressed by previous systems. This joint workshop consists of two tracks regarding scalability: one for knowledge base systems, and another for high-performance computing. We expect that the issue of scalability is going to challenge the Semantic Web for a long period of time and significant effort is needed in order to tackle the problem. This joint workshop seeks to bring together researchers and practitioners to share their recent ideas and progress towards building scalable systems for the Semantic Web; participants from related disciplines such as Supercomputing, and High-Performance Computing, Artificial Intelligence, Databases, Information Integration, are welcome.",http://iswc2012.semanticweb.org/workshops/SSWS_HPCSW,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/sw2022/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,The Semantic Web in 2022,2012-11-11T09:00:00,2012-11-11T17:30:00,,America/New_York,White Hill,,,,,,,,"The Semantic Web, as a field, is undergoing a major shift. After 10 years of mainly foundations-driven research, we now see strong indicators that Semantic Web methods are entering mainstream technology, in a number of forms. The consequent rise in commercial interest will likely have a fundamental impact on the field. Some established research results will make it into mainstream applications. Others will become obsolete. Radically new ideas will emerge. It is thus the right time for the community to contemplate the way ahead. In this workshop, we will provide an exciting forum for the discussion of the future of the Semantic Web. Researchers and practitioners from all corners of the field are invited to provide their insights and projections. The event will focus on discussions and the exchange of ideas, and will use a mix of different styles of interaction between the participants. It is always good to try to look ahead and anticipate the development of a field. For the Semantic Web, it is now particularly important because recent developments indicate that Semantic Web technologies are entering the industrial mainstream. Schema.org and the Facebook Open Graph Protocol are bringing metadata to bear on the Web large-scale. IBMs Watson and Apples Siri incorporate Semantic Technologies. Google is revamping its search approach and is going more semantic in implementing their knowledge graph. And these are just a few of the prominent examples. The commercial uptake will be a game-changer for the field. It seems that only a fraction of the research results of the past ten years are currently being picked up. It seems that shallow semantics brings added value in many, but not all, application areas. In others it seems that there are roadblocks for which deep semantics is required for added value  but current approaches are still limited. Linked Data and Big Data are popular buzzwords right now, but could they be hitting a peak on the expectation curve? If so, what is going to happen in the subsequent dive? If not, how will those areas affect the fields future? In this workshop, we intend to bring together researchers from all corners of the broader Semantic Web community, to share and discuss projections of the way ahead in Semantic Web technologies and knowledge engineering in general.",http://iswc2012.semanticweb.org/workshops/sw2022,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/om/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,The Seventh International Workshop on Ontology Matching,2012-11-11T09:00:00,2012-11-11T17:30:00,,America/New_York,Whittier,,,,,,,,"Ontology matching is a key interoperability enabler for the Semantic Web, as well as a useful tactic in some classical data integration tasks dealing with the semantic heterogeneity problem. It takes the ontologies as input and determines as output an alignment, that is, a set of correspondences between the semantically related entities of those ontologies. These correspondences can be used for various tasks, such as ontology merging, data translation, query answering or navigation on the web of data. Thus, matching ontologies enables the knowledge and data expressed in the matched ontologies to interoperate.",http://iswc2012.semanticweb.org/workshops/ontology-matching,,,
http://data.semanticweb.org/conference/iswc/2012/tutorial-4,http://data.semanticweb.org/conference/iswc/2012/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,LL-NLP Tutorial: What to do with long literals? Ask the NLP community...,2012-11-11T09:00:00,2012-11-11T17:30:00,,America/New_York,Beacon Hill,,Organizer,Caroline Barrière,,,,,"In this tutorial, we will start with the basics of natural language processing (NLP) and will explain different levels of analysis (segmentation, morphology, lexicon, syntax, semantic). We will then look at the specific tasks involved in mining sentences to extract resource description framework (RDF) triples and show the importance that each level of language analysis can play in such tasks. NLP researchers have been working on such tasks for many years and have developed many algorithms to perform part-of-speech tagging, parsing, semantic disambiguation, named entity recognition and relation extraction. We will present baseline algorithms for these tasks to show expected results from state-of-the-art research. As many algorithms use machine learning (ML) techniques, we will provide a simple introduction to the aims and general principles behind such techniques and explain why they are so important to the NLP community. We will also explore problems that arise when extracting knowledge from multiple sentences and how that is closely related to concept mapping problems, which are familiar to the semantic web community. Since fully automatic text mining is quite a difficult task, we will emphasize that semi-automatic approaches can be effective and viable solutions for facilitating the RDFization of textual data.",http://www.crim.ca/en/r-d/iswc2012-tutorial-LLNLP.html,,,
http://data.semanticweb.org/conference/iswc/2012/tutorial-1,http://data.semanticweb.org/conference/iswc/2012/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,RDF Query Processing in the Cloud,2012-11-11T09:00:00,2012-11-11T17:30:00,,America/New_York,Charles,,Organizer,"Padmashree Ravindra,Kemafor Anyanwu",,,,,"Cloud computing platforms such as Amazons EC2 and Hadoop have had significant adoption as large scale data processing platforms. Their attraction is the possibility of fault-tolerant execution and elastic scaling up or down of resources based on user requirements with minimal administrative burden to users. The rapid surge in volume of available RDF data has sharpened focus on the issue of large scale processing of RDF, making RDF query processing in the cloud an important topic. RDF data processing in the cloud requires considerations about appropriate storage models and computing environments and the impact of their underlying assumptions on RDFs schema-last and join-intensive workloads. Some example considerations are the absence of indexes and statistics usually relied on by traditional query optimization techniques and the heavy materialization in runtime execution environments such as Hadoop vs. pipelined execution plans used in traditional data processing systems. This tutorial will cover RDF query processing in the cloud, particularly MapReduce execution platforms such as Hadoop. It will overview the basics of cloud computing and cloud data storage systems, optimization issues and the state-of-the-art in RDF query optimization for cloud systems. It will also discuss future directions and open issues in query optimization for MapReduce environments.",http://research.csc.ncsu.edu/coul/RAPID/RDFQPCloud,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/sersy/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,International Workshop on Semantic Technologies meet Recommender Systems & Big Data,2012-11-11T09:00:00,2012-11-11T12:30:00,,America/New_York,St. James,,,,,,,,"More and more semantic data are published following the Linked Data principles, that enable to set up links between objects in different data sources, by connecting information in a single global data space: the Web of Data. Today, Web of Data includes different types of knowledge represented in a homogeneous form: sedimentary one (encyclopedic, cultural, linguistic, common-sense) and real-time one (news, data streams, ...). This data might be useful to interlink diverse information about users, items, and their relations and implement reasoning mechanisms that can support and improve the recommendation process.  The challenge is to investigate whether and how this large amount of wide-coverage and linked semantic knowledge can be automatically introduced into systems that perform tasks requiring human-level intelligence. Examples of such tasks include understanding a health problem in order to make a medical decision, or simply deciding which laptop to buy. Recommender systems support users exactly in those complex tasks.  The primary goal of the workshop is to showcase cutting edge research on the intersection of Semantic Technologies and Recommender Systems, by taking the best of the two worlds. This combination may provide the Semantic Web community with important real-world scenarios where its potential can be effectively exploited into systems performing complex tasks.",http://iswc2012.semanticweb.org/workshops/sersy2012,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/msw/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,3rd Workshop on the Multilingual Semantic Web,2012-11-11T14:00:00,2012-11-11T17:30:00,,America/New_York,St. James,,,,,,,,"The vision of the Multilingual Semantic Web workshop series is the creation of a Semantic Web where semantically structured information can be aligned, integrated and used across languages. The workshops are concerned with research questions on how current Semantic Web infrastructure can and should be extended to support this vision. Ontologies and linked data vocabularies are defined often in one language only (English), with a biased semantics and a corresponding world view. An infrastructure should be in place for defining ontologies and vocabularies in multiple languages with a transparent semantics across them. Current Semantic Web representation languages (RDF, OWL, SKOS) are limited in regard of the representation of natural language semantics, leaving much of the semantics hidden in textual web content out of scope for the developing Web of Data. NLP and machine learning for Linked Data can benefit from exploiting linguistic resources such as annotated corpora, Wordnets etc. if they are themselves formally represented and linked by use of Linked Data principles. In addressing such research questions, the workshop aims at providing a forum for researchers at the intersection of NLP, multilingual information access, Linked Data and the Semantic Web to exchange ideas on realizing the Multilingual Semantic Web.",http://iswc2012.semanticweb.org/workshops/msw3,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/wole/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Web of Linked Entities,2012-11-11T14:00:00,2012-11-11T17:30:00,,America/New_York,Franklin,,,,,,,,"Most of the knowledge available on the Web is encoded in natural language texts or Web documents aimed primarily at human consumption. A promising approach to have programmatic access to such knowledge uses information extraction techniques that aim to extract machine readable structures from free texts, from which it is possible to retrieve entities and categories. These entities can potentially be linked to each other, creating de facto a global knowledge graph of linked entities. The WoLE2012 workshop envisions the Web as a Web of Linked Entities (WoLE), which transparently connects the World Wide Web (WWW) and the Giant Global Graph (GGG) using methods from Information Retrieval (IR) and Natural Language Processing (NLP). The focus of this workshop is to bring together the Information Retrieval, Semantic Web and NLP communities. The primary goal is to strengthen research techniques that provide access to textual information published on the Web to further improve the adoption of Semantic Web technology.",http://iswc2012.semanticweb.org/workshops/web-of-linked-entities,,,
http://data.semanticweb.org/conference/iswc/2012/tutorial-3,http://data.semanticweb.org/conference/iswc/2012/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Learning on Linked Data: Tensors and their Applications in Graph-Structured Domains,2012-11-11T14:00:00,2012-11-11T17:30:00,,America/New_York,Alcott,,Organizer,"Volker Tresp,Maximilian Nickel",,,,,"Machine learning has become increasingly important in the context of Linked Data as it is an enabling technology for many important tasks such as link prediction, information retrieval or group detection. The fundamental data structure of Linked Data is a graph. Graphs are also ubiquitous in many other fields of application, such as social networks, bioinformatics or the World Wide Web. Recently, tensor factorizations have emerged as a highly promising approach to machine learning on graph-structured data, showing both scalability and excellent results on benchmark data sets, while matching perfectly to the triple structure of RDF. This tutorial will provide an introduction to tensor factorizations and their applications for machine learning on graphs. By the means of concrete tasks such as link prediction we will discuss several factorization methods in-depth and also provide necessary theoretical background on tensors in general. Emphasis is put on tensor models that are of interest to Linked Data, which will include models that are able to factorize large-scale graphs with millions of entities and known facts or models that can handle the open-world assumption of Linked Data. Furthermore, we will discuss tensor models for temporal and sequential graph data, e.g. to analyze social networks over time.",http://www.cip.ifi.lmu.de/~nickel/iswc2012-learning-on-linked-data-with-tensors,,,
http://data.semanticweb.org/conference/iswc/2012/tutorial-2,http://data.semanticweb.org/conference/iswc/2012/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,"Semantic Web Rules: Fundamentals, Applications, and Standards",2012-11-11T14:00:00,2012-11-11T17:30:00,,America/New_York,Lexington,,Organizer,"Mike Dean,Michael Kifer,Benjamin Grosof",,,,,"The area of semantic rules is perhaps the most important frontier today for the Semantic Webs core technology and standards. Recent progress includes major initial industry standards from W3C and OMG, and fundamental advances in the underlying knowledge representation techniques in declarative logic programs, including most recently for efficient higher-order defaults with sound integration of first order logic ontologies (OWL). Recent progress also includes methods to use rules for, or with, more expressive OWL ontologies; increasing integration of rules with query /search in SPARQL and relational databases; substantive translations between heterogeneous types of commercial rule engines; development of open-source tools for inferencing and interoperability; performance benchmarking of rule systems; a wide range of emerging applications including in business, science, and trust; and accelerating industry investments / acquisitions in the technology including by integrated software companies such as Oracle, IBM, and Microsoft. This tutorial will provide a comprehensive and up-to-date introduction to these developments and to the fundamentals of the key technologies and outstanding research issues involved. It will explore example application scenarios, overall requirements and challenges, and touch upon business /social value and strategy considerations.",http://semwebcentral.org/iswc2012-rules-tutorial/,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/evodyn/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,2nd Joint Workshop on Knowledge Evolution and Ontology Dynamics,2012-11-12T09:00:00,2012-11-12T17:30:00,,America/New_York,Cambridge,,,,,,,,"EvoDyn 2012 continues the tradition of EvoDyn 2011 and the IWOD workshop series in being the core annual event to discuss advances in the broad area of ontology dynamics, and to track recent work directly or indirectly related to the problem of evolving knowledge. The workshop focuses on analysis of trends and change in formal descriptions, but also in associated raw sources of knowledge (scientific publications, unstructured or semi-structured Web content, traditional data stores, e-mail or on-line discussion threads, etc.). We are especially interested in research targeted on various states of knowledge evolution, such as (a) conflicts, (b) consolidation, (c) discovery, (d) paradigm shifts, and (e) breakthroughs. We would like to trigger a comprehensive and coherent approach to studying the process of knowledge evolution by bringing together researchers and practitioners from the following fields: (i) Data mining and knowledge discovery in dynamic resources; (ii) Ontology dynamics and versioning; (iii) Trend analysis (in multiple applications, including internet search, corpus evaluation, etc.); (iv) Natural Language Processing (evolution of terminology, language use, semantics); (v) Knowledge Representation (temporal ontologies, temporal logics, belief revision, etc.); (vi) Discourse Analysis and Philosophy of Science (the definition and understanding of what particular phases of the knowledge evolution are, and how can we delimit, identify or even trigger them).",http://iswc2012.semanticweb.org/workshops/evodyn2012,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/terra/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,5th International Terra Cognita Workshop 2012,2012-11-12T09:00:00,2012-11-12T17:30:00,,America/New_York,Charles,,,,,,,,"The wide availability of technologies such as GPS, map services and social networks has resulted in the proliferation of geospatial data on the Web. In addition to material produced by professionals (e.g., maps), the public has also been encouraged to make geospatial content, including their geographical location and a record of their outdoor activities, available online. The volume of such user- generated geospatial content is constantly growing. Similarly, the amount of data extracted from the Web and published as Linked Open Data is increasing. Linked Open Data include many data sets with geospatial properties such as coordinates, feature class or topological relations. The geo-referencing of Web resources and users has given rise to various services and applications that exploit it. With the location of users being made available widely, new issues such as those pertaining to security and privacy arise. Likewise, emergency response, context sensitive user applications, and complex GIS tasks all lend themselves toward solutions that combine both the Geospatial Web and the Semantic Web. The workshop will bring together researchers and practitioners from various disciplines, as well as interested parties from industry and government, to advance the frontiers of this exciting research area.",http://iswc2012.semanticweb.org/workshops/TerraCognita,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/ssn/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,5th International Workshop on Semantic Sensor Networks,2012-11-12T09:00:00,2012-11-12T17:30:00,,America/New_York,Stuart,,,,,,,,"The workshop aims to provide an inter-disciplinary forum to explore and promote the technologies related to a combination of semantic web and sensor networking. Specifically, to develop an understanding of the ways semantic web technologies can contribute to the growth, application and deployment of large-scale sensor networks on the one hand, and the ways that sensor networks can contribute to the emerging semantic web, on the other.",http://iswc2012.semanticweb.org/workshops/ssn2012,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/satbi-swim/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Joint Workshop on Semantic Technologies Applied to Biomedical Informatics and Individualized Medicine (SATBI+SWIM 2012),2012-11-12T09:00:00,2012-11-12T17:30:00,,America/New_York,Franklin,,,,,,,,"The Joint Workshop on Semantic Technologies Applied to Biomedical Informatics and Individualized Medicine, co-located with the 11th International Semantic Web Conference, will bring together researchers, developers and practitioners actively applying Semantic technologies to Biological and Medical Informatics problems. The workshop aims to attract researchers from Computer Science, Information Science, Biomedicine, Bioinformatics, and related areas to share research challenges, results, methods and advances in the appliance of Semantic Web technologies to two domains within Clinical and Translational research  bioinformatics and individualized medicine.",http://iswc2012.semanticweb.org/workshops/SATBI%2BSWIM2012,,,
http://data.semanticweb.org/conference/iswc/2012/workshop/lisc/2012,http://data.semanticweb.org/conference/iswc/2012,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,The 2nd International Workshop on Linked Science 2012Tackling Big Data,2012-11-12T09:00:00,2012-11-12T17:30:00,,America/New_York,St. James,,,,,,,,"Scientific communication has traditionally relied upon publications and presentations, with an estimate of millions of publications worldwide per year; the growth rate of PubMed alone is now 1 paper per minute. The results described in these articles are often backed by large amounts of diverse data produced by complex experiments, computer simulations, and observations of physical phenomena. Because of this avalanche of data, it is increasingly hard to validate, reproduce, reuse and leverage scientific data. In addition, although publications, methods and datasets are very related, they are not easily accessible and interlinked. The notable exception is omics research where journals require deposit of sequences in databanks as a condition of publication. Even where data is discoverable and accessible, significant challenges remain in data reuse and sharing, in facilitating the necessary correlation, integration and synthesis of data across levels of theory, techniques and disciplines. In the 2nd International Workshop on Linked Science (LISC2012) we will discuss and present results of new ways of publishing, sharing and linking scientific data together, and reasoning over such data to discover interesting new links to validate research. The theme of this years workshop will focus on research addressing these issues with respect to big data. Big Data is loosely characterized by the size and/or number of individual files, the number of represented variables, a range of physical scales, a range of scientific disciplines, heterogeneous metadata and data formats, in short data that cannot easily be accessed and manipulated from a thumb-drive.",http://iswc2012.semanticweb.org/workshops/LISC2012,,,
