role_type,role_label,role_event,role_event_label,role_event_type,name,person_uri,homepage,cnt_paper,proceedings_label,bio,depiction,mbox_sha1sum,cnt_mbox,organization,cnt_org
,,,,,Alex  Stolz,http://data.semanticweb.org/person/alex-stolz,http://www.unibw.de/ebusiness/,1,,,,,0,"Bundeswehr University Munich, Germany",1
,,,,,Alexandre Passant,http://data.semanticweb.org/person/alexandre-passant,http://apassant.net;http://apassant.net/,2,,,,,0,"DERI;Digital Enterprise Research Institute (DERI), National
University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;Digital Enterprise Research Institute, National University
of Ireland, Galway;DERI Galway;DERI - National University of Ireland, Galway;Digital Enterprise Research Institute (DERI), Galway;Digital Enterprise Research Institute (DERI), National University of Ireland, Galway;Digital Enterprise Research Institute;DERI, NUI Galway;Digital Enterprise Research Institute (DERI), NUI Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway;DERI, National University of Ireland galway",1
,,,,,Alexey Boyarsky,http://data.semanticweb.org/person/alexey-boyarsky,,1,,,,,0,EPFL,1
,,,,,Alfio Massimiliano Gliozzo,http://data.semanticweb.org/person/alfio-massimiliano-gliozzo,http://www.linkedin.com/in/gliozzo,1,,,,,0,"IBM T.J. Watson Research, Deep QA – Algorithms Team",1
,,,,,Ali Khalili,http://data.semanticweb.org/person/ali-khalili,http://aksw.org/AliKhalili,1,,,,,0,"university of leipzig;University of Leipzig, Department of Computer Science;Universität Leipzig;University of Leipzig;Leipzig University",1
,,,,,Alice Hermann,http://data.semanticweb.org/person/alice-hermann,,1,,,,,0,IRISA/Universite de Rennes 1;IRISA/INSA de Rennes;INSA de Rennes,2
,,,,,Allan Third,http://data.semanticweb.org/person/allan-third,,1,,,,,0,"KMi, The Open University;Knowledge Media Institute (KMi), The Open University;KMi;Knowledge Media Institute, The Open University;Knowledge Media Institute, the Open University;Knowledge Media Institute - The Open University;Open University;The Open University;Knowledge Media Institute, Open University, UK;Knowledge Media Institute, The Open University, UK;KMI",1
,,,,,Amparo E. Cano,http://data.semanticweb.org/person/amparo-e.-cano,,2,,,,,0,The University of Sheffield;University of Sheffield,1
,,,,,Andrea Matteini,http://data.semanticweb.org/person/andrea-matteini,,1,,,,,0,MediaEvent Services GmbH,1
,,,,,Andrea Wei-Ching Huang,http://data.semanticweb.org/person/andrea-wei-ching-huang,,1,,,,,0,Academia Sinica,1
,,,,,Andreas  Harth,http://data.semanticweb.org/person/andreas-harth,http://harth.org/andreas/,1,,,,,0,"AIFB;Institute AIFB, University of Karlsruhe;Institute AIFB;AIFB, University of Karlsruhe;southeast university;AIFB,  Karlsruhe Institute of Technology;AIFB, Karlsruhe Institute of Technology;School of Computer Science and Engineering, Southeast University;Institute AIFB - Karlsruhe Institute of Technology;Institute AIFB, Karlsruhe Institute of Technology",1
,,,,,Andreas Blumauer,http://data.semanticweb.org/person/andreas-blumauer,,1,,,,,0,Semantic Web Company;SEmantic Web Company;Semantic Web Company GmbH,1
,,,,,Andreas Filler,http://data.semanticweb.org/person/andreas-filler,http://im.dm.hs-furtwangen.de,1,,,,,0,Hochschule Furtwangen University,1
,,,,,Andreas Harth,http://data.semanticweb.org/person/andreas-harth,http://harth.org/andreas/,1,,,,,0,"AIFB;Institute AIFB, University of Karlsruhe;Institute AIFB;AIFB, University of Karlsruhe;southeast university;AIFB,  Karlsruhe Institute of Technology;AIFB, Karlsruhe Institute of Technology;School of Computer Science and Engineering, Southeast University;Institute AIFB - Karlsruhe Institute of Technology;Institute AIFB, Karlsruhe Institute of Technology",1
,,,,,Andreas Koller,http://data.semanticweb.org/person/andreas-koller,,1,,,,,0,Semantic Web Company;SEmantic Web Company;Semantic Web Company GmbH,1
,,,,,Andreas Schultz,http://data.semanticweb.org/person/andreas-schultz,,1,,,,,0,Free University of Berlin;Freie Universität Berlin;Free University Berlin,1
,,,,,Andreas Thalhammer,http://data.semanticweb.org/person/andreas-thalhammer,,2,,,,,0,"Universität Innsbruck;University of Innsbruck, Austria;University of Innsbruck;STI International",2
,,,,,Andriy Nikolov,http://data.semanticweb.org/person/andriy-nikolov,,1,,,,,0,"KMi, The Open University;Knowledge Media Institute (KMi), The Open University;KMi;Knowledge Media Institute, The Open University;Knowledge Media Institute, the Open University;Knowledge Media Institute - The Open University;Open University;The Open University;Knowledge Media Institute, Open University, UK;Knowledge Media Institute, The Open University, UK;KMI",1
,,,,,Andy Seaborne,http://data.semanticweb.org/person/andy-seaborne,http://www.epimorphics.com/web/about,1,,,,,0,Epimorhics Ltd,1
,,,,,Anisa Rula,http://data.semanticweb.org/person/anisa-rula,http://www.disco.unimib.it,1,,,,,0,University of Milano Bicocca,1
,,,,,Anna Lisa Gentile,http://data.semanticweb.org/person/anna-lisa-gentile,http://www.dcs.shef.ac.uk/~annalisa,1,,,,,0,The University of Sheffield;University of Sheffield,1
,,,,,Anthony Cohn,http://data.semanticweb.org/person/anthony-g-cohn,http://www.comp.leeds.ac.uk/agc,1,,,,,0,University of Leeds,1
,,,,,Ario Santoso,http://data.semanticweb.org/person/ario-santoso,,1,,,,,0,Free University of Bozen-Bolzano;Free University of Bozen - Bolzano,1
,,,,,Audun Stolpe,http://data.semanticweb.org/person/audun-stolpe,,1,,,,,0,University of Oslo,1
,,,,,Balthasar Schopman,http://data.semanticweb.org/person/balthasar-schopman,http://www.few.vu.nl/~schopman/,1,,,,,0,Vrije Universiteit Amsterdam;University of Amsterdam/Vrije Universiteit Amsterdam;VU University Amsterdam;Vrije University Amsterdam,1
,,,,,Behshid Behkamal,http://data.semanticweb.org/person/behshid-behkamal,http://wtlab.um.ac.ir,1,,,,,0,Ferdowsi University of Mashhad,1
,,,,,Benedikt Kämpgen,http://data.semanticweb.org/person/benedikt-kaempgen,,1,,,,,0,"AIFB;Institute AIFB, University of Karlsruhe;Institute AIFB;AIFB, University of Karlsruhe;southeast university;AIFB,  Karlsruhe Institute of Technology;AIFB, Karlsruhe Institute of Technology;School of Computer Science and Engineering, Southeast University;Institute AIFB - Karlsruhe Institute of Technology;Institute AIFB, Karlsruhe Institute of Technology",1
,,,,,Bernard Vatant,http://data.semanticweb.org/person/bernard-vatant,http://www.mondeca.com,1,,,,,0,Mondeca,1
,,,,,Bernhard Schandl,http://data.semanticweb.org/person/bernhard-schandl,http://www.gnowsis.com,1,,,,,0,"Gnowsis.com;Gnowsis;University of Vienna, Department of Distributed and Multimedia Systems",2
,,,,,Bianca Pereira,http://data.semanticweb.org/person/bianca-pereira,,1,,,,,0,"DERI;Digital Enterprise Research Institute (DERI), National
University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;Digital Enterprise Research Institute, National University
of Ireland, Galway;DERI Galway;DERI - National University of Ireland, Galway;Digital Enterprise Research Institute (DERI), Galway;Digital Enterprise Research Institute (DERI), National University of Ireland, Galway;Digital Enterprise Research Institute;DERI, NUI Galway;Digital Enterprise Research Institute (DERI), NUI Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway;DERI, National University of Ireland galway",1
,,,,,Bijan Parsia,http://data.semanticweb.org/person/bijan-parsia,http://www.cs.man.ac.uk/~bparsia,1,,,,,0,University of Manchester;The University of Manchester,1
,,,,,Bo Liu,http://data.semanticweb.org/person/bo-liu,,1,,,,,0,NEC Labs China,1
,,,,,Caio Ferreira,http://data.semanticweb.org/person/caio-ferreira,,1,,,,,0,UNIFOR,1
,,,,,Carina Haupt,http://data.semanticweb.org/person/carina-haupt,,1,,,,,0,Bonn-Aachen International Center for Information Technology B-IT,1
,,,,,Carl  Goodman,http://data.semanticweb.org/person/carl-goodman,,1,,,,,0,Pepper's Ghost Productions Ltd,1
,,,,,Carlos Delgado Kloos,http://data.semanticweb.org/person/carlos-delgado-kloos,http://www.it.uc3m.es/cdk/,1,,,,,0,Carlos III University of Madrid,1
,,,,,Carlos Pedrinaci,http://data.semanticweb.org/person/carlos-pedrinaci,http://kmi.open.ac.uk/people/carlos/,1,,,,,0,"KMi, The Open University;Knowledge Media Institute (KMi), The Open University;KMi;Knowledge Media Institute, The Open University;Knowledge Media Institute, the Open University;Knowledge Media Institute - The Open University;Open University;The Open University;Knowledge Media Institute, Open University, UK;Knowledge Media Institute, The Open University, UK;KMI",1
,,,,,Carmen Criminisi,http://data.semanticweb.org/person/carmen-criminisi,,1,,,,,0,Telecom Italia,1
,,,,,Catherine Faron-Zucker,http://data.semanticweb.org/person/catherine-faron-zucker,,1,,,,,0,University of Nice,1
,,,,,Cecilia Baranauskas,http://data.semanticweb.org/person/cecilia-baranauskas,,1,,,,,0,University of Campinas - UNICAMP,1
,,,,,Chan Le Duc,http://data.semanticweb.org/person/chan-le-duc,,1,,,,,0,IUT Paris 8,1
,,,,,Charalampos Bratsas,http://data.semanticweb.org/person/charalampos-bratsas,http://webscience.auth.gr/?q=content/bratsas-charalampos,1,,,,,0,"Web Science Program, Mathematics Department, Aristotle University of Thessaloniki, Greece",1
,,,,,Chiara Del Vescovo,http://data.semanticweb.org/person/chiara-del-vescovo,,1,,,,,0,University of Manchester;The University of Manchester,1
,,,,,Chimezie Ogbuji,http://data.semanticweb.org/person/chimezie-ogbuji,http://cci.case.edu/cci/index.php/Cut,1,,,,,0,Case Western Reserve University,1
,,,,,Chin-Lung Chang,http://data.semanticweb.org/person/chin-lung-chang,,1,,,,,0,Academia Sinica,1
,,,,,Chris Welty,http://data.semanticweb.org/person/chris-welty,http://www.research.ibm.com/people/w/welty/;http://www.research.ibm.com/people/w/welty,1,,,,,0,"IBM T.J. Watson Research, Deep QA – Algorithms Team;IBM Research Laboratory;IBM Research",2
,,,,,Christian  Meilicke,http://data.semanticweb.org/person/christian-meilicke,http://ki.informatik.uni-mannheim.de/,1,,,,,0,Mannheim University;University of Mannheim;University Mannheim,1
,,,,,Christian Becker,http://data.semanticweb.org/person/christian-becker,,1,,,,,0,MediaEvent Services GmbH,1
,,,,,Christian Bizer,http://data.semanticweb.org/person/christian-bizer,http://www.bizer.de;http://www.wiwiss.fu-berlin.de/en/institute/pwo/bizer/team/BizerChristian.html,2,,,,,0,"Freie Universität Berlin, Web-based Systems Group;Free University of Berlin;Freie Universität Berlin;Free University Berlin",2
,,,,,Christian Meilicke,http://data.semanticweb.org/person/christian-meilicke,http://ki.informatik.uni-mannheim.de/,1,,,,,0,Mannheim University;University of Mannheim;University Mannheim,1
,,,,,Christian Stahl,http://data.semanticweb.org/person/christian-stahl,,1,,,,,0,DFKI GmbH;DFKI;German Research Center for Artificial Intelligence,1
,,,,,Christina Hoppermann,http://data.semanticweb.org/person/christina-hoppermann,,1,,,,,0,University of Tuebingen,1
,,,,,Christine Solnon,http://data.semanticweb.org/person/christine-solnon,http://www710.univ-lyon1.fr/~csolnon,1,,,,,0,LIRIS CNRS UMR 5205 / University Lyon 1,1
,,,,,Christophe Guéret,http://data.semanticweb.org/person/christophe-gueret,,1,,,,,0,Vrije Universiteit Amsterdam;University of Amsterdam/Vrije Universiteit Amsterdam;VU University Amsterdam;Vrije University Amsterdam,1
,,,,,Christopher Chute,http://data.semanticweb.org/person/christopher-chute,,1,,,,,0,Mayo Clinic,1
,,,,,Christopher Welty,http://data.semanticweb.org/person/chris-welty,http://www.research.ibm.com/people/w/welty/;http://www.research.ibm.com/people/w/welty,1,,,,,0,"IBM T.J. Watson Research, Deep QA – Algorithms Team;IBM Research Laboratory;IBM Research",2
,,,,,Christos Tryfonopoulos,http://data.semanticweb.org/person/christos-tryfonopoulos,http://www.uop.gr/~trifon/,1,,,,,0,University of Peloponnese,1
,,,,,Chunchen Liu,http://data.semanticweb.org/person/chunchen-liu,,1,,,,,0,NEC Labs China,1
,,,,,Claudia Gheorghiu,http://data.semanticweb.org/person/claudia-gheorghiu,,1,,,,,0,"Alexandru Ioan Cuza University, Faculty of Computer
Science, Iasi",1
,,,,,Claudio Gutierrez,http://data.semanticweb.org/person/claudio-gutierrez,http://www.dcc.uchile.cl/~cgutierr/,2,,,,,0,Department of Computer Science. University of Chile;Universidad de Chile,2
,,,,,Claus Pahl,http://data.semanticweb.org/person/claus-pahl,http://www.computing.dcu.ie/~cpahl,1,,,,,0,Dublin City University,1
,,,,,Claus Stadler,http://data.semanticweb.org/person/claus-stadler,,1,,,,,0,"university of leipzig;University of Leipzig, Department of Computer Science;Universität Leipzig;University of Leipzig;Leipzig University",1
,,,,,Claus Zinn,http://data.semanticweb.org/person/claus-zinn,,1,,,,,0,University of Tuebingen,1
,,,,,Costas Vassilakis,http://data.semanticweb.org/person/costas-vassilakis,http://www.uop.gr/~costas/,1,,,,,0,"Department of Computer Science and Technology, University of Peloponnese",1
,,,,,Cui Tao,http://data.semanticweb.org/person/cui-tao,,1,,,,,0,Mayo Clinic,1
,,,,,Daniel Hansch,http://data.semanticweb.org/person/daniel-hansch,http://www.ontoprise.de,1,,,,,0,ontoprise GmbH;ontoprise,1
,,,,,Daniel Miranker,http://data.semanticweb.org/person/daniel-miranker,http://www.cs.utexas.edu/~miranker,2,,,,,0,"Department of Computer Sciences, Institute for Cell and Molecular Biology, The University of Texas at Austin",1
,,,,,Daniel Schwabe,http://data.semanticweb.org/person/daniel-schwabe,http://www-di.inf.puc-rio.br/~dschwabe/,1,,,,,0,"PUC-Rio;Dept. of Informatics, PUC-Rio",1
,,,,,Daniela Giordano,http://data.semanticweb.org/person/daniela-giordano,,1,,,,,0,University of Catania,1
,,,,,Dario Bonino,http://data.semanticweb.org/person/dario-bonino,http://elite.polito.it/people/bonino,2,,,,,0,Politecnico di Torino,1
,,,,,Dave Robertson,http://data.semanticweb.org/person/david-robertson,http://www.dai.ed.ac.uk/groups/ssp/members/dave.htm,1,,,,,0,"School of Informatics, University of Edinburgh, UK",1
,,,,,David Wigg-Wolf,http://data.semanticweb.org/person/david-wigg-wolf,,1,,,,,0,"Deutsches Archäologisches Institut - Römisch-Germanische
Kommission",1
,,,,,Davide Taibi,http://data.semanticweb.org/person/davide-taibi,,2,,,,,0,Italian National Research Council,1
,,,,,Deborah L. McGuinness,http://data.semanticweb.org/person/deborah-mcguinness,,1,,,,,0,"Tetherless World Constellation, Rensselaer Polytechnic Institute;Tetherless World Constellation, Rensselaer Polytechnic
Institute",1
,,,,,Deborah McGuinness,http://data.semanticweb.org/person/deborah-mcguinness,,1,,,,,0,"Tetherless World Constellation, Rensselaer Polytechnic Institute;Tetherless World Constellation, Rensselaer Polytechnic
Institute",1
,,,,,Denny Vrandecic,http://data.semanticweb.org/person/denny-vrandecic,http://www.aifb.uni-karlsruhe.de/Personen/viewPerson?id_db=2097;http://localhost:3333/97,1,,,,,0,"AIFB;Institute AIFB, University of Karlsruhe;Institute AIFB;AIFB, University of Karlsruhe;southeast university;AIFB,  Karlsruhe Institute of Technology;AIFB, Karlsruhe Institute of Technology;School of Computer Science and Engineering, Southeast University;Institute AIFB - Karlsruhe Institute of Technology;Institute AIFB, Karlsruhe Institute of Technology;Karlsruher Institut für Technologie (KIT);KIT;Karlsruhe Institute of Technology;Karlsruhe Institute of Technologie",2
,,,,,Derick Leony,http://data.semanticweb.org/person/derick-leony,http://www.it.uc3m.es/dleony,1,,,,,0,Carlos III University of Madrid,1
,,,,,Dezhao Song,http://data.semanticweb.org/person/dezhao-song,,2,,,,,0,Lehigh University,1
,,,,,Dhavalkumar Thakker,http://data.semanticweb.org/person/dhavalkumar-thakker,,1,,,,,0,University of Leeds,1
,,,,,Diana Maynard,http://data.semanticweb.org/person/diana-maynard,http://www.dcs.shef.ac.uk/~diana;http://www.dcs.shef.ac.uk/~diana/,1,,,,,0,The University of Sheffield;University of Sheffield,1
,,,,,Diego Calvanese,http://data.semanticweb.org/person/diego-calvanese,http://www.inf.unibz.it/~calvanese/,1,,,,,0,"KRDB Research Centre, Free University of Bozen-Bolzano",1
,,,,,Dimitra Anastasiou,http://data.semanticweb.org/person/dimitra-anastasiou,http://www.d-anastasiou.com,1,,,,,0,Universität Bremen;Universitaet Bremen;University of Bremen,1
,,,,,Dimitrios Koutsomitropoulos,http://data.semanticweb.org/person/dimitrios-koutsomitropoulos,,2,,,,,0,"Department of  Computer Engineering and Informatics,
University of Patras;Deparments of Computer Engineering and Informatics, University of Patras;Deparments of Computer Engineering and Informatics,
University of Patras;Department of  Computer Engineering and Informatics, University of Patras",1
,,,,,Dimitris Kontokostas,http://data.semanticweb.org/person/dimitris-kontokostas,,1,,,,,0,"Web Science Program, Mathematics Department, Aristotle University of Thessaloniki, Greece",1
,,,,,Djellel Eddine Difallah,http://data.semanticweb.org/person/djellel-eddine-difallah,,2,,,,,0,University of Fribourg,1
,,,,,Don Syme,http://data.semanticweb.org/person/don-syme,http://research.microsoft.com/en-us/people/dsyme/,1,,,,,0,Microsoft Research,1
,,,,,Dong Wang,http://data.semanticweb.org/person/dong-wang,,1,,,,,0,"Institute for Geoinformatik, University of Muenster",1
,,,,,Dragan Gasevic,http://data.semanticweb.org/person/dragan-gasevic,http://dgasevic.athabascau.ca,1,,,,,0,Athabasca University,1
,,,,,Eero Hyvönen,http://data.semanticweb.org/person/eero-hyvoenen,http://www.seco.tkk.fi/u/eahyvone/,1,,,,,0,"Aalto University, School of Science;Aalto University and University of Helsinki;University of Helsinki and Aalto University School of
Science;Aalto University;Helsinki University of Technology (TKK) and University of Helsinki",4
,,,,,Eetu Mäkelä,http://data.semanticweb.org/person/eetu-maekelae,http://www.seco.tkk.fi/u/jiemakel/,1,,,,,0,"Aalto University, School of Science;Aalto University and University of Helsinki;Aalto University",2
,,,,,Elena  Simperl,http://data.semanticweb.org/person/elena-paslaru-bontas-simperl,,1,,,,,0,Karlsruher Institut für Technologie (KIT);KIT;Karlsruhe Institute of Technology;Karlsruhe Institute of Technologie,1
,,,,,Elena Simperl,http://data.semanticweb.org/person/elena-simperl,http://www.aifb.kit.edu/web/Elena_Simperl/en,1,,,,,0,"Karlsruher Institut für Technologie (KIT);KIT;Karlsruhe Institute of Technology;Karlsruhe Institute of Technologie;AIFB;Institute AIFB, University of Karlsruhe;Institute AIFB;AIFB, University of Karlsruhe;southeast university;AIFB,  Karlsruhe Institute of Technology;AIFB, Karlsruhe Institute of Technology;School of Computer Science and Engineering, Southeast University;Institute AIFB - Karlsruhe Institute of Technology;Institute AIFB, Karlsruhe Institute of Technology",2
,,,,,Eleni Kaldoudi,http://data.semanticweb.org/person/eleni-kaldoudi,,2,,,,,0,"Lab of Medical Physics, Medical School, Democritus University of Thrace;Lab of Medical Physics, Medical School, Democritus
University of Thrace",1
,,,,,Elias Zavitsanos,http://data.semanticweb.org/person/elias-zavitsanos,,1,,,,,0,"NCSR Demokritos;Institute of Informatics  Telecommunications, NCSR &quot;Demokritos&quot;;University of the Aegean and National Centre of Scientific Research &quot;Demokritos&quot;",1
,,,,,Enrico Daga,http://data.semanticweb.org/person/enrico-daga,,1,,,,,0,"STLab, ISTC-CNR;Università di Bologna, STLab (ISTC-CNR);STLab (ISTC-CNR);University of Bologna, STLab (ISTC-CNR);STLab, ISTC-CNR, Rome",1
,,,,,Enrico Motta,http://data.semanticweb.org/person/enrico-motta,http://kmi.open.ac.uk/people/motta/,2,,,,,0,"KMi, The Open University;Knowledge Media Institute (KMi), The Open University;KMi;Knowledge Media Institute, The Open University;Knowledge Media Institute, the Open University;Knowledge Media Institute - The Open University;Open University;The Open University;Knowledge Media Institute, Open University, UK;Knowledge Media Institute, The Open University, UK;KMI",1
,,,,,Eva Blomqvist,http://data.semanticweb.org/person/eva-blomqvist,http://stlab.istc.cnr.it/stlab/User:EvaBlomqvist,1,,,,,0,"STLab, ISTC-CNR;Università di Bologna, STLab (ISTC-CNR);STLab (ISTC-CNR);University of Bologna, STLab (ISTC-CNR);STLab, ISTC-CNR, Rome;ISTC-CNR;CNR-ISTC",2
,,,,,Eva Kiss,http://data.semanticweb.org/person/eva-kiss,,1,,,,,0,ontoprise GmbH;ontoprise,1
,,,,,Evan Patton,http://data.semanticweb.org/person/evan-patton,,1,,,,,0,"Tetherless World Constellation, Rensselaer Polytechnic Institute;Tetherless World Constellation, Rensselaer Polytechnic
Institute",1
,,,,,Evelyne Viegas,http://data.semanticweb.org/person/evelyne-viegas,http://research.microsoft.com/en-us/people/evelynev/,1,,,,,0,Microsoft Research,1
,,,,,Ewan Klein,http://data.semanticweb.org/person/ewan-klein,http://homepages.inf.ed.ac.uk/ewan/,1,,,,,0,"School of Informatics, University of Edinburgh, UK",1
,,,,,Fabien Palomares,http://data.semanticweb.org/person/fabien-palomares,,1,,,,,0,A2ZI,1
,,,,,Fabio Ciravegna,http://data.semanticweb.org/person/fabio-ciravegna,http://www.dcs.shef.ac.uk/~fabio;http://www.dcs.shef.ac.uk/~fabio/,3,,,,,0,The University of Sheffield;University of Sheffield,1
,,,,,Fabio Mondin,http://data.semanticweb.org/person/fabio-mondin,,1,,,,,0,Matrix S.p.a,1
,,,,,Fahad Farrukh,http://data.semanticweb.org/person/fahad-farrukh,,1,,,,,0,GCU Lahore,1
,,,,,Faraz Fallahi,http://data.semanticweb.org/person/faraz-fallahi,,1,,,,,0,ontoprise GmbH;ontoprise,1
,,,,,Fattane Zarrinkalam,http://data.semanticweb.org/person/fattane-zarrinkalam,,1,,,,,0,Ferdowsi University of Mashhad,1
,,,,,Florian Kondert,http://data.semanticweb.org/person/florian-kondert,http://www.semantic-web.at,1,,,,,0,Semantic Web Company;SEmantic Web Company;Semantic Web Company GmbH,1
,,,,,Florian Lautenbacher,http://data.semanticweb.org/person/florian-lautenbacher,http://www.softplant.de,1,,,,,0,Softplant GmbH,1
,,,,,François Lévy,http://data.semanticweb.org/person/francois-levy,,1,,,,,0,Laboratoire d’Informatique de l’universit Paris-Nord (LIPN) - UMR 7030 Universit Paris 13 - CNRS,1
,,,,,Fulvio Corno,http://data.semanticweb.org/person/fulvio-corno,http://elite.polito.it/people/corno,2,,,,,0,Politecnico di Torino,1
,,,,,Gary Wills,http://data.semanticweb.org/person/gary-wills,http://www.ecs.soton.ac.uk/people/gbw,1,,,,,0,University of Southampton,1
,,,,,George Lepouras,http://data.semanticweb.org/person/george-lepouras,http://www.uop.gr/~gl/,1,,,,,0,University of Peloponnese,1
,,,,,George Tsatsaronis,http://data.semanticweb.org/person/george-tsatsaronis,http://www.db-net.aueb.gr/gbt/,1,,,,,0,"Technical University of Dresden, Dept. of Informatics,
BIOTEC",1
,,,,,George Vouros,http://data.semanticweb.org/person/george-vouros,http://www.icsd.aegean.gr/lecturers/georgev/,1,,,,,0,University of the Aegean,1
,,,,,Georgeta Bordea,http://data.semanticweb.org/person/georgeta-bordea,,1,,,,,0,"DERI;Digital Enterprise Research Institute (DERI), National
University of Ireland, Galway;Digital Enterprise Research Institute, NUI Galway;Digital Enterprise Research Institute, National University
of Ireland, Galway;DERI Galway;DERI - National University of Ireland, Galway;Digital Enterprise Research Institute (DERI), Galway;Digital Enterprise Research Institute (DERI), National University of Ireland, Galway;Digital Enterprise Research Institute;DERI, NUI Galway;Digital Enterprise Research Institute (DERI), NUI Galway;Digital Enterprise Research Institute, National University of Ireland, Galway;DERI, National University of Ireland, Galway;DERI, National University of Ireland galway",1
,,,,,Georgia Solomou,http://data.semanticweb.org/person/georgia-solomou,,2,,,,,0,"HPCLab, University of Patras",1
,,,,,Georgios Paliouras,http://data.semanticweb.org/person/georgios-paliouras,http://www.iit.demokritos.gr/~paliourg,1,,,,,0,"NCSR Demokritos;Institute of Informatics  Telecommunications, NCSR &quot;Demokritos&quot;;University of the Aegean and National Centre of Scientific Research &quot;Demokritos&quot;",1
,,,,,Gerhard Reitmayr,http://data.semanticweb.org/person/gerhard-reitmayr,,1,,,,,0,Graz University of Technology,1
,,,,,Gianluca Demartini,http://data.semanticweb.org/person/gianluca-demartini,http://www.gianlucademartini.net/research;http://diuf.unifr.ch/xi,3,,,,,0,University of Fribourg,1
,,,,,Giovanni Bartolomeo,http://data.semanticweb.org/person/giovanni-bartolomeo,,2,,,,,0,University of Rome Tor Vergata,1
,,,,,Giuseppe Pirro,http://data.semanticweb.org/person/giuseppe-pirro,http://www.inf.unibz.it/~pirro,1,,,,,0,Free University of Bozen-Bolzano;Free University of Bozen - Bolzano,1
,,,,,Giuseppe Pirró,http://data.semanticweb.org/person/giuseppe-pirro,http://www.inf.unibz.it/~pirro,1,,,,,0,Free University of Bozen-Bolzano;Free University of Bozen - Bolzano,1
,,,,,Giuseppe Rizzo,http://data.semanticweb.org/person/giuseppe-rizzo,,1,,,,,0,Politecnico di Torino,1
