event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo
http://data.semanticweb.org/conference/iswc/2005/session-3b/event-01,http://data.semanticweb.org/conference/iswc/2005/session-3b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,On the Properties of Metamodeling in OWL,,,,,,,,,,,Boris Motik,,,,,
http://data.semanticweb.org/conference/iswc/2005/session-3b/event-02,http://data.semanticweb.org/conference/iswc/2005/session-3b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,RDF Entailment as a Graph Homomorphism,,,,,,,,,,,Jean-François Baget,,,,,
http://data.semanticweb.org/conference/iswc/2005/session-3b/event-03,http://data.semanticweb.org/conference/iswc/2005/session-3b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,On Logical Consequence for Collections of OWL Documents,,,,,,,,,,,"Yuanbo Guo, Jeff Heflin",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-3c/event-01,http://data.semanticweb.org/conference/iswc/2005/session-3c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Automated Business-to-Business Integration of a Logistics Supply Chain Using Semantic Web Services Technology,,,,,,,,,,,"Chris Preist, Javier Esplugas Cuadrado, Steven A. Battle, Stephan Grimm, Stuart K. Williams",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-3c/event-02,http://data.semanticweb.org/conference/iswc/2005/session-3c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ontological Approach to Generating Personalized User Interfaces for Web Services,,,,,,,,,,,"Deepali Khushraj, Ora Lassila",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-3c/event-03,http://data.semanticweb.org/conference/iswc/2005/session-3c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,An Application of Semantic Web Technologies to Situation Awareness,,,,,,,,,,,"Christopher J. Matheus, Mieczyslaw M. Kokar, Kenneth Baclawski, Jerzy Letkowski",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4a/event-01,http://data.semanticweb.org/conference/iswc/2005/session-4a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Piggy Bank: Experience the Semantic Web Inside Your Web Browser,,,,,,,,,,,"David Huynh, Stefano Mazzocchi, David R. Karger",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4a/event-02,http://data.semanticweb.org/conference/iswc/2005/session-4a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Template-Based Markup Tool for Semantic Web Content,,,,,,,,,,,"Brian P. Kettler, James Starz, William Miller, Peter Haglich",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4a/event-03,http://data.semanticweb.org/conference/iswc/2005/session-4a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Finding and Ranking Knowledge on the Semantic Web,,,,,,,,,,,"Li Ding, Rong Pan, Timothy W. Finin, Anupam Joshi, Yun Peng, Pranam Kolari",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4b/event-01,http://data.semanticweb.org/conference/iswc/2005/session-4b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Strategy for Automated Meaning Negotiation in Distributed Information Retrieval,,,,,,,,,,,"Vadim Ermolayev, Natalya Keberle, Wolf-Ekkehard Matzke, Vladimir Vladimirov",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4b/event-02,http://data.semanticweb.org/conference/iswc/2005/session-4b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Introducing Autonomic Behaviour in Semantic Web Agents,,,,,,,,,,,"Valentina A. M. Tamma, Ian Blacoe, Ben Lithgow Smith, Michael Wooldridge",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4b/event-03,http://data.semanticweb.org/conference/iswc/2005/session-4b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,An Ontological Framework for Dynamic Coordination,,,,,,,,,,,"Valentina A. M. Tamma, Chris van Aart, Thierry Moyaux, Shamimabi Paurobally, Ben Lithgow Smith, Michael Wooldridge",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4c/event-01,http://data.semanticweb.org/conference/iswc/2005/session-4c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,LKMS - A Legal Knowledge Management System Exploiting Semantic Web Technologies,,,,,,,,,,,"Luca Gilardoni, Christian Biasuzzi, Massimo Ferraro, Roberto Fonti, Piercarlo Slavazza",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4c/event-02,http://data.semanticweb.org/conference/iswc/2005/session-4c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Do Not Use This Gear with a Switching Lever! Automotive Industry Experience with Semantic Guides,,,,,,,,,,,"Hans-Peter Schnurr, Jürgen Angele",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-4c/event-03,http://data.semanticweb.org/conference/iswc/2005/session-4c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Definitions Management: A Semantics-Based Approach for Clinical Documentation in Healthcare Delivery,,,,,,,,,,,"Vipul Kashyap, Alfredo Morales, Tonya Hongsermeier, Qi Li",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5a/event-01,http://data.semanticweb.org/conference/iswc/2005/session-5a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Benchmarking Database Representations of RDF/S Stores,,,,,,,,,,,"Yannis Theoharis, Vassilis Christophides, Gregory Karvounarakis",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5a/event-02,http://data.semanticweb.org/conference/iswc/2005/session-5a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Containment and Minimization of RDF/S Query Patterns,,,,,,,,,,,"Giorgos Serfiotis, Ioanna Koffina, Vassilis Christophides, Val Tannen",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5a/event-03,http://data.semanticweb.org/conference/iswc/2005/session-5a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,BRAHMS: A WorkBench RDF Store and High Performance Memory System for Semantic Association Discovery,,,,,,,,,,,"Maciej Janik, Krys Kochut",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5b/event-01,http://data.semanticweb.org/conference/iswc/2005/session-5b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Bootstrapping Ontology Alignment Methods with APFEL,,,,,,,,,,,"Marc Ehrig, Steffen Staab, York Sure",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5b/event-02,http://data.semanticweb.org/conference/iswc/2005/session-5b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Method to Combine Linguistic Ontology-Mapping Techniques,,,,,,,,,,,"Willem Robert van Hage, Sophia Katrenko, Guus Schreiber",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5b/event-03,http://data.semanticweb.org/conference/iswc/2005/session-5b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A String Metric for Ontology Alignment,,,,,,,,,,,"Giorgos Stoilos, Giorgos B. Stamou, Stefanos D. Kollias",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5c/event-01,http://data.semanticweb.org/conference/iswc/2005/session-5c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ubiquitous Service Finder Discovery of Services Semantically Derived from Metadata in Ubiquitous Computing,,,,,,,,,,,"Takahiro Kawamura, Kouji Ueno, Shinichi Nagano, Tetsuo Hasegawa, Akihiko Ohsuga",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5c/event-02,http://data.semanticweb.org/conference/iswc/2005/session-5c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Task Knowledge Based Retrieval for Service Relevant to Mobile User's Activity,,,,,,,,,,,"Takefumi Naganuma, Shoji Kurakake",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-5c/event-03,http://data.semanticweb.org/conference/iswc/2005/session-5c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,MediaCaddy - Semantic Web Based On-Demand Content Navigation System for Entertainment,,,,,,,,,,,"Shishir Garg, Amit Goswami, Jérémy Huylebroeck, Senthil Jaganathan, Pramila Mullan",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6a/event-01,http://data.semanticweb.org/conference/iswc/2005/session-6a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,RelExt: A Tool for Relation Extraction from Text in Ontology Extension,,,,,,,,,,,"Alexander Schutz, Paul Buitelaar",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6a/event-02,http://data.semanticweb.org/conference/iswc/2005/session-6a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Graph-Based Inferences in a Semantic Web Server for the Cartography of Competencies in a Telecom Valley,,,,,,,,,,,"Fabien Gandon, Olivier Corby, Alain Giboin, Nicolas Gronnier, Cecile Guigard",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6a/event-03,http://data.semanticweb.org/conference/iswc/2005/session-6a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ontology Design Patterns for Semantic Web Content,,,,,,,,,,,Aldo Gangemi,,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6b/event-01,http://data.semanticweb.org/conference/iswc/2005/session-6b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Constructing Complex Semantic Mappings Between XML Data and Ontologies,,,,,,,,,,,"Yuan An, Alexander Borgida, John Mylopoulos",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6b/event-02,http://data.semanticweb.org/conference/iswc/2005/session-6b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,OMEN: A Probabilistic Ontology Mapping Tool,,,,,,,,,,,"Prasenjit Mitra, Natasha F. Noy, Anuj R. Jaiswal",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6b/event-03,http://data.semanticweb.org/conference/iswc/2005/session-6b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Bayesian Network Approach to Ontology Mapping,,,,,,,,,,,"Rong Pan, Zhongli Ding, Yang Yu, Yun Peng",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6c/event-01,http://data.semanticweb.org/conference/iswc/2005/session-6c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,On Identifying Knowledge Processing Requirements,,,,,,,,,,,"Alain Léger, Lyndon J. B. Nixon, Pavel Shvaiko",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6c/event-02,http://data.semanticweb.org/conference/iswc/2005/session-6c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Towards a Killer App for the Semantic Web,,,,,,,,,,,"Harith Alani, Yannis Kalfoglou, Kieron O'Hara, Nigel Shadbolt",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-6c/event-03,http://data.semanticweb.org/conference/iswc/2005/session-6c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Enterprise Architecture Reference Modeling in OWL/RDF,,,,,,,,,,,"Dean Allemang, Irene Polikoff, Ralph Hodgson",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7a/event-01,http://data.semanticweb.org/conference/iswc/2005/session-7a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"Combining RDF and Part of OWL with Rules: Semantics, Decidability, Complexity",,,,,,,,,,,Herman J. ter Horst,,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7a/event-02,http://data.semanticweb.org/conference/iswc/2005/session-7a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Stable Model Theory for Extended RDF Ontologies,,,,,,,,,,,"Anastasia Analyti, Grigoris Antoniou, Carlos Viegas Damásio, Gerd Wagner",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7a/event-03,http://data.semanticweb.org/conference/iswc/2005/session-7a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Resolution-Based Approximate Reasoning for OWL DL,,,,,,,,,,,"Pascal Hitzler, Denny Vrandecic",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7b/event-01,http://data.semanticweb.org/conference/iswc/2005/session-7b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Preferential Reasoning on a Web of Trust,,,,,,,,,,,"Stijn Heymans, Davy Van Nieuwenborgh, Dirk Vermeir",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7b/event-02,http://data.semanticweb.org/conference/iswc/2005/session-7b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,On Partial Encryption of RDF-Graphs,,,,,,,,,,,Mark Giereth,,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7b/event-03,http://data.semanticweb.org/conference/iswc/2005/session-7b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Representing Web Service Policies in OWL-DL,,,,,,,,,,,"Vladimir Kolovski, Bijan Parsia, Yarden Katz, James A. Hendler",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7c/event-01,http://data.semanticweb.org/conference/iswc/2005/session-7c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Gnowsis Adapter Framework: Treating Structured Data Sources as Virtual RDF Graphs,,,,,,,,,,,"Leo Sauermann, Sven Schwarz",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7c/event-02,http://data.semanticweb.org/conference/iswc/2005/session-7c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,The Concept Object Web for Knowledge Management,,,,,,,,,,,"James Starz, Brian P. Kettler, Peter Haglich, Jason Losco, Gary Edwards, Mark Hoffman",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-7c/event-03,http://data.semanticweb.org/conference/iswc/2005/session-7c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Supporting Rule System Interoperability on the Semantic Web with SWRL,,,,,,,,,,,"Martin J. O'Connor, Holger Knublauch, Samson W. Tu, Benjamin N. Grosof, Mike Dean, William E. Grosso, Mark A. Musen",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-8a/event-01,http://data.semanticweb.org/conference/iswc/2005/session-8a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,RitroveRAI: A Web Application for Semantic Indexing and Hyperlinking of Multimedia News,,,,,,,,,,,"Roberto Basili, Marco Cammisa, Emanuele Donati",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-8a/event-02,http://data.semanticweb.org/conference/iswc/2005/session-8a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Browsing of Digital Collections,,,,,,,,,,,"Trevor D. Collins, Paul Mulholland, Zdenek Zdráhal",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-8b/event-01,http://data.semanticweb.org/conference/iswc/2005/session-8b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Reasoning with Multi-version Ontologies: A Temporal Logic Approach,,,,,,,,,,,"Zhisheng Huang, Heiner Stuckenschmidt",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-8b/event-02,http://data.semanticweb.org/conference/iswc/2005/session-8b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Decentralized Case-Based Reasoning for the Semantic Web,,,,,,,,,,,"Mathieu d'Aquin, Jean Lieber, Amedeo Napoli",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-8c/event-01,http://data.semanticweb.org/conference/iswc/2005/session-8c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Semantic Search Engine for the International Relation Sector,,,,,,,,,,,"Luis Rodrigo, V. Richard Benjamins, Jesús Contreras, Diego Patón, D. Navarro, R. Salla, Mercedes Blázquez, P. Tena, I. Martos",,,,,
http://data.semanticweb.org/conference/iswc/2005/session-8c/event-02,http://data.semanticweb.org/conference/iswc/2005/session-8c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Service Integration for Water Resource Management,,,,,,,,,,,"Ross G. Ackland, Kerry L. Taylor, Laurent Lefort, Mark A. Cameron, Joel Rahman",,,,,
http://data.semanticweb.org/conference/iswc/2005/event-01,http://data.semanticweb.org/conference/iswc/2005,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Pre-Registration,2005-11-05T17:00:00,2005-11-05T21:00:00,,Europe/Dublin,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2005,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Forth International Semantic Web Conference,2005-11-06T09:00:00,2005-11-10T16:30:00,,Europe/Dublin,,"Galway, Ireland",PUBLICATIONS CHAIR,Brahmananda Sapkota,,,,ISWC2005,,http://iswc2005.semanticweb.org/,,http://iswc2005.semanticweb.org/images/iswc05_topB.gif
http://data.semanticweb.org/conference/iswc/2005,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Forth International Semantic Web Conference,2005-11-06T09:00:00,2005-11-10T16:30:00,,Europe/Dublin,,"Galway, Ireland",LOCAL ORGANISING CHAIR,Christoph Bussler,,,,ISWC2005,,http://iswc2005.semanticweb.org/,,http://iswc2005.semanticweb.org/images/iswc05_topB.gif
http://data.semanticweb.org/conference/iswc/2005,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Forth International Semantic Web Conference,2005-11-06T09:00:00,2005-11-10T16:30:00,,Europe/Dublin,,"Galway, Ireland",DOCTORAL SYMPOSIUM CHAIR,"Enda Ridge,Edward Curry",,,,ISWC2005,,http://iswc2005.semanticweb.org/,,http://iswc2005.semanticweb.org/images/iswc05_topB.gif
http://data.semanticweb.org/conference/iswc/2005,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Forth International Semantic Web Conference,2005-11-06T09:00:00,2005-11-10T16:30:00,,Europe/Dublin,,"Galway, Ireland",META-DATA CHAIR,Eric Miller,,,,ISWC2005,,http://iswc2005.semanticweb.org/,,http://iswc2005.semanticweb.org/images/iswc05_topB.gif
http://data.semanticweb.org/conference/iswc/2005,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Forth International Semantic Web Conference,2005-11-06T09:00:00,2005-11-10T16:30:00,,Europe/Dublin,,"Galway, Ireland",SPONSORSHIP CHAIR,Liam O'Morain,,,,ISWC2005,,http://iswc2005.semanticweb.org/,,http://iswc2005.semanticweb.org/images/iswc05_topB.gif
http://data.semanticweb.org/conference/iswc/2005,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Forth International Semantic Web Conference,2005-11-06T09:00:00,2005-11-10T16:30:00,,Europe/Dublin,,"Galway, Ireland",GENERAL CHAIR,Mark A. Musen,,,,ISWC2005,,http://iswc2005.semanticweb.org/,,http://iswc2005.semanticweb.org/images/iswc05_topB.gif
http://data.semanticweb.org/conference/iswc/2005,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Forth International Semantic Web Conference,2005-11-06T09:00:00,2005-11-10T16:30:00,,Europe/Dublin,,"Galway, Ireland",WORKSHOP CHAIR,Natalya F. Noy,,,,ISWC2005,,http://iswc2005.semanticweb.org/,,http://iswc2005.semanticweb.org/images/iswc05_topB.gif
http://data.semanticweb.org/conference/iswc/2005,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Forth International Semantic Web Conference,2005-11-06T09:00:00,2005-11-10T16:30:00,,Europe/Dublin,,"Galway, Ireland",TUTORIAL CHAIR,R.V. Guha,,,,ISWC2005,,http://iswc2005.semanticweb.org/,,http://iswc2005.semanticweb.org/images/iswc05_topB.gif
