role_type,role_label,role_event,role_event_label,role_event_type,name,person_uri,homepage,cnt_paper,proceedings_label,bio,depiction,mbox_sha1sum,cnt_mbox,organization,cnt_org
,,,,,Budak Arpinar,http://data.semanticweb.org/person/budak-arpinar,,1,,,,788870756987705bfa44217ad035ebbf87c9131c,1,University of Georgia,1
,,,,,Carlos Hurtado,http://data.semanticweb.org/person/carlos-hurtado,,1,,,,73c97195c19de63fb454283e51f3d029369ee5e7,1,Universidad de Chile,1
,,,,,Carlos Pedrinaci,http://data.semanticweb.org/person/carlos-pedrinaci,,1,,,,c64f9841ebaba8d2ea75552be0400ad2b304b5d0,1,The Open University,1
,,,,,Carole A. Goble,http://data.semanticweb.org/person/carole-a-goble,,1,,,,f7238a78c0f25518c40148fe94b9fe722ff98c6d,1,University of Manchester,1
,,,,,Cartic Ramakrishnan,http://data.semanticweb.org/person/cartic-ramakrishnan,,1,,,,025518b3c5901a3013f6c0553ced677f26a3b25b,1,University of Georgia,1
,,,,,Chris Welty,http://data.semanticweb.org/person/chris-welty,,2,,,,f51b13995e8f7adb764ee0c022ede7978a849898,1,IBM Watson Research,1
,,,,,Christian Bizer,http://data.semanticweb.org/person/christian-bizer,,1,,,,50c02ff93e7d477ace450e3fbddd63d228fb23f3,1,Free University of Berlin,1
,,,,,Christoph Tempich,http://data.semanticweb.org/person/christoph-tempich,,1,,,,e38789e8ae3dd8909042a04ed1a386a3f594ef37,1,Institut für Angewandte Informatik und Formale Beschreibungsverfahren (AIFB),1
,,,,,Christopher Brewster,http://data.semanticweb.org/person/christopher-brewster,,1,,,,9bc5b648a6dab198067a9b36e7d74551c8f3054b,1,University of Sheffield,1
,,,,,Claudio Gutierrez,http://data.semanticweb.org/person/claudio-gutierrez,,1,,,,f341588c8c974d3b6fa4134e12700da871e8704f,1,Universidad de Chile,1
,,,,,Dario Cerizza,http://data.semanticweb.org/person/dario-cerizza,,1,,,,77e3060c28b7a35ca1e4518e83b4a6219912fca7,1,CEFRIEL,1
,,,,,Darren Lunn,http://data.semanticweb.org/person/darren-lunn,,1,,,,2f8aca6a57d422a733929894a98313999516e43e,1,University of Manchester,1
,,,,,David Karger,http://data.semanticweb.org/person/david-karger,,1,,,,1192ccf2698e2122ed342719927b0f6e70c46269,1,MIT,1
,,,,,Dmitry Tsarkov,http://data.semanticweb.org/person/dmitry-tsarkov,,1,,,,8ca9de5243d9babda9bdbc832bfabdd8e6aaed36,1,University of Manchester,1
,,,,,Doina Caragea,http://data.semanticweb.org/person/doina-caragea,,1,,,,35b239e524ca97e20c08ff7bae1797230cfc1b17,1,Kansas State University,1
,,,,,Edith Schonberg,http://data.semanticweb.org/person/edith-schonberg,,1,,,,a53adc9a4033302868788d98103d812725ab49bf,1,IBM Watson Research,1
,,,,,Elena Paslaru Bontas Simperl,http://data.semanticweb.org/person/elena-paslaru-bontas-simperl,,1,,,,826a8f7e4e242ce711b86593890d5c86db34892f,1,Free University of Berlin,1
,,,,,Elisa F. Kendall,http://data.semanticweb.org/person/elisa-f-kendall,,1,,,,aec71169eb463ea4198b95d37570672610e70e89,1,,0
,,,,,Emanuele Della Valle,http://data.semanticweb.org/person/emanuele-della-valle,,1,,,,0a719d7e8fca928d4bac059a82744adc41ee843e,1,CEFRIEL,1
,,,,,Emilia Cimpian,http://data.semanticweb.org/person/emilia-cimpian,,1,,,,2d04742a06c82751a68ef8a7588f876ef0cadfc0,1,Universität Innsbruck,1
,,,,,Emmanuel Pietriga,http://data.semanticweb.org/person/emmanuel-pietriga,,1,,,,9f1c3d906a2f41f3ff5b7a566e385aa4fe7d704a,1,INRIA,1
,,,,,Enrico Motta,http://data.semanticweb.org/person/enrico-motta,,1,,,,28a0f82609671f47d811e6bee865afb23abfb8db,1,The Open University,1
,,,,,Erietta Liarou,http://data.semanticweb.org/person/erietta-liarou,,1,,,,c1e74738f2d862c6694a661d60600290fa4835d8,1,Technical University of Crete,1
,,,,,Esther Kaufmann,http://data.semanticweb.org/person/esther-kaufmann,,1,,,,2c2dac7114dda90584b0c463d2b8d43e18fb7571,1,Universität Zürich,1
,,,,,Evan K. Wallace,http://data.semanticweb.org/person/evan-k-wallace,,1,,,,25b33804a3c0c5c57c441f18f9cce41b49e2a539,1,US National Institute of Standards and Technology,1
,,,,,Eyal Oren,http://data.semanticweb.org/person/eyal-oren,,1,,,,097f2342afa52f155f127042cc7a20c9491cf382,1,"National University of Ireland, Galway",1
,,,,,Federico Michele Facca,http://data.semanticweb.org/person/federico-michele-facca,,1,,,,82a2db6de714f8ee7339dce49e1333baad0ffb81,1,Politecnico di Milano,1
,,,,,Freddy Lecue,http://data.semanticweb.org/person/freddy-lecue,,1,,,,366d9febb41f56231bd81be7d18ff20c25a7c9ac,1,,0
,,,,,Guo Tong Xie,http://data.semanticweb.org/person/guotong-xie,,1,,,,,0,IBM China Research,1
,,,,,Guus Schreiber,http://data.semanticweb.org/person/guus-schreiber,,1,,,,ddaa983ca5d101642d761f81ec885e9c2bd0a093,1,Vrije Universiteit Amsterdam,1
,,,,,Hamish Cunningham,http://data.semanticweb.org/person/hamish-cunningham,,1,,,,fb5cf1828c9604d218e22ab06b11c02cf69eb4f2,1,University of Sheffield,1
,,,,,Hap Kolb,http://data.semanticweb.org/person/hap-kolb,,1,,,,6ea3ac511848ffae7aa7386a79a7caead1adaee9,1,TNO Science and Industry Delft,1
,,,,,Harith Alani,http://data.semanticweb.org/person/harith-alani,,1,,,,1acd77b24d79af12e367206f99bf7284daeccde6,1,University of Southampton,1
,,,,,Ian Horrocks,http://data.semanticweb.org/person/ian-horrocks,,2,,,,0dfde0275a9cae0de57c25d97ee14fbca31359dd,1,University of Manchester,1
,,,,,Irene Celino,http://data.semanticweb.org/person/irene-celino,,1,,,,0cd1a21a281a98a9df3da47aa967cf493c1f3cb2,1,CEFRIEL,1
,,,,,Isabel Cruz,http://data.semanticweb.org/person/isabel-cruz,,0,,,,450162ac52a51c1ed888fa843c004bbc77d8e757,1,University of Illinois at Chicago,1
,,,,,J. William Murdock,http://data.semanticweb.org/person/j-william-murdock,,1,,,,0a521904c528325a3e437cc7f32999eca5e27c01,1,IBM Watson Research,1
,,,,,Jacco van Ossenbruggen,http://data.semanticweb.org/person/jacco-van-ossenbruggen,,1,,,,886930302fdb0f9a861afbffe04829dcf23d84b0,1,,0
,,,,,Jane Hunter,http://data.semanticweb.org/person/jane-hunter,,1,,,,c37d6749670bdf835b98a68ba16cf9dfcaa3b7c5,1,The University of Queensland,1
,,,,,Jeff Z. Pan,http://data.semanticweb.org/person/jeff-z-pan,,2,,,,24b23425121f196eb8f9826538eac262f57cf66d,1,University of Aberdeen,1
,,,,,Jie Bao,http://data.semanticweb.org/person/jie-bao,,1,,,,271fe976587e20322913b6507d9b5184a54d739f,1,Iowa State University,1
,,,,,Jie Tang,http://data.semanticweb.org/person/jie-tang,,1,,,,8cace486ea726aa9d46f59c493270e82a4510646,1,Tsinghua University,1
,,,,,Jihie Kim,http://data.semanticweb.org/person/jihie-kim,,1,,,,d5c28cd2c22e5cf024a60b8351fd403fa5eac42d,1,University of Southern California,1
,,,,,Jim Hendler,http://data.semanticweb.org/person/james-hendler,,1,,,,be972c7a602683f7cf3c7a1fd0949c565debe4d3,1,University of Maryland,1
,,,,,Jing Mei,http://data.semanticweb.org/person/jing-mei,,1,,,,44e0c14043f2b8c82a54a7be2bf35a6d8d65adeb,1,IBM China Research;Beijing University,2
,,,,,John Domingue,http://data.semanticweb.org/person/john-domingue,,1,,,,7a2060edccab110375a972e3c3596aa787f1897e,1,The Open University,1
,,,,,Jorge A. Perez,http://data.semanticweb.org/person/jorge-a-perez,,1,,,,4318873bb5c9939eac741d7c48f7c88a27703e6f,1,Universidad de Talca,1
,,,,,Joseph Hassell,http://data.semanticweb.org/person/joseph-hassell,,1,,,,442421f7bcce69cb31cae394cd396d494ff134a0,1,University of Georgia,1
,,,,,Juanzi Li,http://data.semanticweb.org/person/juanzi-li,,1,,,,c3a13805c2241db080dc04bc5f49fd61b4a07910,1,Tsinghua University,1
,,,,,Junichiro Mori,http://data.semanticweb.org/person/junichiro-mori,,1,,,,e396274f71ac797be0ef211aca0ee33905bdf53e,1,"University of Tokyo;National Institute of Advanced Industrial Science and Technology, Japan",2
,,,,,Jérôme Euzenat,http://data.semanticweb.org/person/jerome-euzenat,,2,,,,9a5ee047a26b4e42a17b2f544444c0c0acea69fa,1,INRIA,1
,,,,,Jürgen Umbrich,http://data.semanticweb.org/person/juergen-umbrich,,1,,,,b9514eba2ed2ae41a072765fe3ed3544de10974f,1,,0
,,,,,Kalina Bontcheva,http://data.semanticweb.org/person/kalina-bontcheva,,1,,,,5574ad5b9595a8bef6d163251792e4be24bdedcf,1,University of Sheffield,1
,,,,,Kavitha Srinivas,http://data.semanticweb.org/person/kavitha-srinivas,,1,,,,3524dd31de79a544b21dd104327c3c7eb9a9f139,1,IBM Watson Research,1
,,,,,Khalid Belhajjame,http://data.semanticweb.org/person/khalid-belhajjame,,1,,,,ce2cbe0e7e3c5e47fc796a954fee891e12b4ea97,1,University of Manchester,1
,,,,,Klaas Dellschaft,http://data.semanticweb.org/person/klaas-dellschaft,,1,,,,eae2717871287ee074d3e89a2ea58c2ee0026b8b,1,Universität Koblenz-Landau,1
,,,,,Krys Kochut,http://data.semanticweb.org/person/krys-kochut,,1,,,,2bd72d12b19e522246834ebb2ff36b835d1ffaa0,1,University of Georgia,1
,,,,,Kwok Cheung,http://data.semanticweb.org/person/kwok-cheung,,1,,,,425f3eec5c38683fd31174f45a89fdb54c0019e6,1,The University of Queensland,1
,,,,,Lalana Kagal,http://data.semanticweb.org/person/lalana-kagal,,1,,,,68047c6f3a10c173746fa3f6fc6f9218d2921d64,1,MIT,1
,,,,,Li Ding,http://data.semanticweb.org/person/li-ding,,1,,,,1185b2fabb218cc39a7cd5f12a55b980bc2a7e2d,1,Stanford University,1
,,,,,Li Ma,http://data.semanticweb.org/person/li-ma,,2,,,,a12dfb43dd03863a25af319ca616c69fbc96e460,1,IBM China Research,1
,,,,,Liliana Cabral,http://data.semanticweb.org/person/liliana-cabral,,1,,,,306e2663bec203d5d3f18c105f206de5ceafe7f6,1,The Open University,1
,,,,,Loredana Laera,http://data.semanticweb.org/person/loredana-laera,,1,,,,9954448e38dbdd65a4a5218f9ff063715e1a0110,1,University of Liverpool,1
,,,,,Luc Steels,http://data.semanticweb.org/person/luc-steels,,1,,,,5128f462cd631976967406a31702cb7e5f079580,1,"Vrije Universiteit Brussel;Sony Computer Science Laboratory, Paris",2
,,,,,Luke McDowell,http://data.semanticweb.org/person/luke-mcdowell,,1,,,,cc1ead6d7b6598fe703c0a8290e0f51a7da4ebaf,1,U.S. Naval Academy,1
,,,,,Lynda Hardman,http://data.semanticweb.org/person/lynda-hardman,,1,,,,bb1dc914218d7202fe7f085b2cbe838778e1b1aa,1,CWI Amsterdam,1
,,,,,Makoto Nakatsuji,http://data.semanticweb.org/person/makoto-nakatsuji,,1,,,,676bbe0a08c39b31531c2543d7d3a6cd11ee1090,1,NTT Network Service Systems Laboratories,1
,,,,,Manolis Koubarakis,http://data.semanticweb.org/person/manolis-koubarakis,,1,,,,f6328670e50015df3f8cd25fde755a1d44a3dfde,1,National and Kapodistrian University of Athens,1
,,,,,Marcelo Arenas,http://data.semanticweb.org/person/marcelo-arenas,,1,,,,263fbdd4ad0d4f74a9a210582a03d51d7e04b904,1,Pontificia Universidad Católica de Chile,1
,,,,,Marco Brambilla,http://data.semanticweb.org/person/marco-brambilla,,1,,,,fee246521f687f6f3801fe20475920ca6ee67562,1,Politecnico di Milano,1
,,,,,Marcus Herzog,http://data.semanticweb.org/person/marcus-herzog,,1,,,,473ff135135d2aa0f805e6d71e6578734fe0d4fd;42c739c53dc301705a10f536cde4a7281b47ad49,2,Technische Universität Wien,1
,,,,,Mark Musen,http://data.semanticweb.org/person/mark-a-musen,,1,,,,60602b405f9d456ffc0e30d22d535100159b7874,1,Stanford University,1
,,,,,Marta Sabou,http://data.semanticweb.org/person/marta-sabou,,1,,,,19f8655880a3531e2a1d6eb329f44d5d6b88324b,1,The Open University,1
,,,,,Matthias Klusch,http://data.semanticweb.org/person/matthias-klusch,,1,,,,57876bb570c0df05cb5353220e5b2e1a040c1409,1,Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI),1
,,,,,Matthias Nickles,http://data.semanticweb.org/person/matthias-nickles,,1,,,,25e7bd568fd335241d581faeaf1985c7c2cbaf3a,1,Technische Universität München,1
,,,,,Melanie Aurnhammer,http://data.semanticweb.org/person/melanie-aurnhammer,,1,,,,1f675cef5b2fc03c0460595698eb8dcf3f38c389,1,"Sony Computer Science Laboratory, Paris",1
,,,,,Michael Cafarella,http://data.semanticweb.org/person/michael-cafarella,,1,,,,2e023bd7b52f04c11dcc7b27352392d0cca4e9a6,1,University of Washington,1
,,,,,Michiel Hildebrand,http://data.semanticweb.org/person/michiel-hildebrand,,1,,,,c0a2878aa5a07781954d365dbe843dc216283630,1,CWI Amsterdam,1
,,,,,Mick Kerrigan,http://data.semanticweb.org/person/mick-kerrigan,,1,,,,a4f4b2f1dfcbd801e01a00edded02f9675847eb8,1,Universität Innsbruck,1
,,,,,Mingcai Hong,http://data.semanticweb.org/person/mingcai-hong,,1,,,,d07647e5be19909b194a18c77c441c39734859c7,1,Tsinghua University,1
,,,,,Mitsuru Ishizuka,http://data.semanticweb.org/person/mitsuru-ishizuka,,1,,,,f21563740e5d119ce80fe8fe98480882fd81a740,1,University of Tokyo,1
,,,,,Murat Osman Ünalir,http://data.semanticweb.org/person/murat-osman-unalir,,1,,,,5d5f821d8ffd18c52a48b8f5c4dd8f1b8b77b310,1,,0
,,,,,Nataliya Prokoshyna,http://data.semanticweb.org/person/nataliya-prokoshyna,,1,,,,33022f318062290b0dfc68cda2f33c76ad636fec,1,University of Toronto,1
,,,,,Natalya Noy,http://data.semanticweb.org/person/natalya-noy,,1,,,,7d8b34490f91ef43b84489a7630394b04a8c2c21,1,Stanford University,1
,,,,,Nigel Shadbolt,http://data.semanticweb.org/person/nigel-r-shadbolt,,1,,,,e966302104bd52f060f0e4545e8299f2d54ee3ae,1,University of Southampton,1
,,,,,Niraj Aswani,http://data.semanticweb.org/person/niraj-aswani,,1,,,,efdc0acea6b6b5922c73885a8d75a1a6a27dfa7c,1,University of Sheffield,1
,,,,,Norman W. Paton,http://data.semanticweb.org/person/norman-w-paton,,1,,,,3f55a5498ffa76cc3f37f2816ece9e30f04e5102,1,University of Manchester,1
,,,,,Ora Lassila,http://data.semanticweb.org/person/ora-lassila,,1,,,,f1f7489808a1c44bbb8626c040a81260dcf55319,1,Nokia Research Center Cambridge,1
,,,,,Peter Hanappe,http://data.semanticweb.org/person/peter-hanappe,,1,,,,304d4d171c4d9fcc8bd9d25b71c2d93da1b82e2a,1,"Sony Computer Science Laboratory, Paris",1
,,,,,Peter Wood,http://data.semanticweb.org/person/peter-wood,,1,,,,72bad06362a2e3f7f96d246756d4149011aca672,1,"Birkbeck, University of London",1
,,,,,Rebecca Montanari,http://data.semanticweb.org/person/rebecca-montanari,,1,,,,39ac867fcc49cd9166935253ebd2d8e3f5894590,1,Università di Bologna,1
,,,,,Renaud Delbru,http://data.semanticweb.org/person/renaud-delbru,,1,,,,247d80518c87c6f8129d5a3ec60a07665eded006,1,"National University of Ireland, Galway",1
,,,,,Riccardo Rosati,http://data.semanticweb.org/person/riccardo-rosati,,1,,,,347c5f7b49d6802f343668845c30c5e610d28a7f,1,University of Rome,1
,,,,,Robert M. Colomb,http://data.semanticweb.org/person/robert-m-colomb,,1,,,,98b9412be16e09e6b78694fd72fee683c26a4008,1,The University of Queensland,1
,,,,,Robert Stevens,http://data.semanticweb.org/person/robert-stevens,,1,,,,099637227c4896404c690a15a4f76519087c7163,1,University of Manchester,1
,,,,,Ryan Lee,http://data.semanticweb.org/person/ryan-lee,,1,,,,0bdedea106a04c9b7650c2419c8ac3fcc270f6b6,1,W3C,1
,,,,,Saartje Brockmans,http://data.semanticweb.org/person/saartje-brockmans,,1,,,,a55cb9636142c80d467d27bc2dfd6cdb90b92d3c,1,Institut für Angewandte Informatik und Formale Beschreibungsverfahren (AIFB),1
,,,,,Sean Bechhofer,http://data.semanticweb.org/person/sean-bechhofer,,1,,,,cdc01cde5b33382c60bdc4c0a68ca5c1736ec313,1,University of Manchester,1
,,,,,Sheila McIlraith,http://data.semanticweb.org/person/sheila-mcilraith,,1,,,,397914ec03c3768254e52decb94e58b526641864,1,University of Toronto,1
,,,,,Shenghui Wang,http://data.semanticweb.org/person/shenghui-wang,,1,,,,35e87645552085cafa01549eec0c9bee00011e44,1,University of Manchester,1
,,,,,Shigeo Matsubara,http://data.semanticweb.org/person/shigeo-matsubara,,1,,,,3c6a670a4d49f9f027fc5f5ed6381e7527ab79ba,1,"NTT Communication Science Laboratories;National Institute of Information and Communications Technology, Japan",2
,,,,,Shirin Sohrabi,http://data.semanticweb.org/person/shirin-sohrabi,,1,,,,fa1f8ceaa83076619cf1ba8cd4b859a22607a890,1,University of Toronto,1
,,,,,Simon Harper,http://data.semanticweb.org/person/simon-harper,,1,,,,9ed87604c3d04d9e7c9752221f84e36445d34d0f,1,University of Manchester,1
,,,,,Stefan Decker,http://data.semanticweb.org/person/stefan-decker,,2,,,,1bc1f862b688a45b7e0c8d4a8467c23177c53fad,1,"National University of Ireland, Galway",1
,,,,,Stefania Galizia,http://data.semanticweb.org/person/stefania-galizia,,1,,,,2cf761cf7bfa0842d1f817d47fbd34744aa56881,1,The Open University,1
,,,,,Stefano Ceri,http://data.semanticweb.org/person/stefano-ceri,,1,,,,4bca03ccd919a7ab1f80f3d6cfe3fba7ad361032,1,Politecnico di Milano,1
,,,,,Steffen Staab,http://data.semanticweb.org/person/steffen-staab,,1,,,,ae8f32f31b69df2872d4c5d2e3bf21cf09cadf90,1,Universität Koblenz-Landau,1
,,,,,Stratos Idreos,http://data.semanticweb.org/person/stratos-idreos,,1,,,,f820e948177cd76da6d47f10441e07c86588023f,1,CWI Amsterdam,1
,,,,,Suzanne M. Embury,http://data.semanticweb.org/person/suzanne-m-embury,,1,,,,1abda847eefafda7cda8190afce8fec66b421cb8,1,University of Manchester,1
,,,,,Takumi Tsujishita,http://data.semanticweb.org/person/takumi-tsujishita,,1,,,,a806511d7c1570025a36315e2a6b2afea9e8cd52,1,University of Tokyo,1
,,,,,Taowei Wang,http://data.semanticweb.org/person/taowei-wang,,2,,,,213c42d0663de57f70e72bb835f954c1ea02c472,1,University of Maryland,1
,,,,,Terry Payne,http://data.semanticweb.org/person/terry-payne,,1,,,,23c0c818f3005a60174d4b5dc046aa88ed0a918b,1,University of Southampton,1
,,,,,Tim Finin,http://data.semanticweb.org/person/tim-finin,,1,,,,49953f47b9c33484a753eaf14102af56c0148d37,1,University of Maryland,1
,,,,,Tom Gardiner,http://data.semanticweb.org/person/tom-gardiner,,1,,,,ec45b1bc247bfb1abefa6bafbb3634357a4581f2,1,University of Manchester,1
,,,,,Toru Ishida,http://data.semanticweb.org/person/toru-ishida,,1,,,,3ae966da2a3ac133e379b4c42874e28bdf849150,1,"National Institute of Information and Communications Technology, Japan;Kyoto University",2
,,,,,Trevor Bench-Capon,http://data.semanticweb.org/person/trevor-bench-capon,,1,,,,e4092c5d540f084b11a46491db3897ca71a869e0,1,University of Liverpool,1
,,,,,Tugba Ozacar,http://data.semanticweb.org/person/tugba-ozacar,,1,,,,5866a7e691e6697b0f1a24eed049d84acd6c10d9,1,Ege University,1
,,,,,Ulrich Basters,http://data.semanticweb.org/person/ulrich-basters,,1,,,,1c79eda61c9a907d86e420fe2f58a0a256466658,1,Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI),1
,,,,,Ulrike Sattler,http://data.semanticweb.org/person/ulrike-sattler,,1,,,,263ccece2324c257d2b0c10a62c3233893cbae29,1,University of Manchester,1
,,,,,Uwe Thaden,http://data.semanticweb.org/person/uwe-thaden,,1,,,,152a25518ed606ed74d9d85eb7b1c12c24511f40,1,L3S,1
,,,,,Valentina Tamma,http://data.semanticweb.org/person/valentina-tamma,,1,,,,d35db9b0244d273a4385ef224fb7dcd1df18ab6f,1,University of Liverpool,1
,,,,,Vanessa Lopez,http://data.semanticweb.org/person/vanessa-lopez,,1,,,,0ca482ead394fcb71d99aa2fb2e4adfd75448843,1,The Open University,1
,,,,,Varun Ratnakar,http://data.semanticweb.org/person/varun-ratnakar,,1,,,,dfa9bf19ab9efc995c8bd65c8646ee173666f9e8,1,University of Southern California,1
,,,,,Vasant Honavar,http://data.semanticweb.org/person/vasant-honavar,,1,,,,8413f0abe1e068d9d4958a2759216b4cef42c8f3,1,Iowa State University,1
,,,,,Vlad Tanasescu,http://data.semanticweb.org/person/vlad-tanasescu,,1,,,,433c70abb95ea88a63ad462c33caaec8799ee228,1,The Open University,1
,,,,,Wei Hu,http://data.semanticweb.org/person/wei-hu,,1,,,,b849dc81abc543cb9dc821923cb02619c8d0c658,1,"School of Computer Science and Engineering, Southeast University, China",1
,,,,,Willem van Hage,http://data.semanticweb.org/person/willem-van-hage,,1,,,,6b25dea02fbc6b6663e71b15efd548f0b17f8e0d,1,Vrije Universiteit Amsterdam;TNO Science and Industry Delft,2
,,,,,William Liu,http://data.semanticweb.org/person/william-liu,,1,,,,198b14d1c5a787c2b2bd0c8f0ee5127e971dd9c8,1,Stanford University,1
,,,,,Wolf Siberski,http://data.semanticweb.org/person/wolf-siberski,,1,,,,3e974fd86be15908d8c3421c6077e5712a648cff,1,L3S,1
,,,,,Wolfgang Holzinger,http://data.semanticweb.org/person/wolfgang-holzinger,,1,,,,85bdf8bacbf00b9b201fac99ef22097604e5bb9c;03f413f1c2b425e3c8232fb841fa0be3223970ab,2,Technische Universität Wien,1
,,,,,Yolanda Gil,http://data.semanticweb.org/person/yolanda-gil,,1,,,,271995cf045094b4e575e4c7aaf3ad3006658cac,1,University of Southern California,1
,,,,,York Sure,http://data.semanticweb.org/person/york-sure,,1,,,,c013b5c247e106e7092b1fce764502052646e30d,1,Institut für Angewandte Informatik und Formale Beschreibungsverfahren (AIFB),1
,,,,,Yoshihiro Otsuka,http://data.semanticweb.org/person/yoshihiro-otsuka,,1,,,,70d23e7ce6ab8414ba321021d9680820e74581d2,1,NTT Network Service Systems Laboratories,1
,,,,,Yu Miyoshi,http://data.semanticweb.org/person/yu-miyoshi,,1,,,,67871b134d2c216d686b02a4a597de00e0497c48,1,NTT Network Service Systems Laboratories,1
,,,,,Yue Pan,http://data.semanticweb.org/person/yue-pan,,1,,,,13d2b17fe467ef472cb07612cb088d95668cbc83,1,IBM China Research,1
,,,,,Yutaka Matsuo,http://data.semanticweb.org/person/yutaka-matsuo,,1,,,,4702504cad4c620b217dd5344bfa0bd7006f06d2,1,"National Institute of Advanced Industrial Science and Technology, Japan",1
,,,,,Yuzhong Qu,http://data.semanticweb.org/person/yuzhong-qu,,1,,,,5c9d7cc4c5a7c1c2bc62ad8078e4f02d22aac9d2,1,"School of Computer Science and Engineering, Southeast University, China",1
,,,,,Övunç Öztürk,http://data.semanticweb.org/person/ovunc-ozturk,,1,,,,7ecde5eaae835943b0273a700be98ca6698d66c4,1,,0
