event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo,category
http://data.semanticweb.org/conference/iswc/2013/session-1a/event-02,http://data.semanticweb.org/conference/iswc/2013/session-1a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A snapshot of the OWL Web,,,,,,,,,,,"Nicolas Matentzoglu,Samantha Bail and Bijan Parsia",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-1a/event-03,http://data.semanticweb.org/conference/iswc/2013/session-1a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"Deployment of RDFa, Microdata, and Microformats on the Web – A Quantitative Analysis",,,,,,,,,,,"Christian Bizer,Kai Eckert,Robert Meusel,Hannes Mühleisen,Michael Schuhmacher and Johanna Völker",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-1a/event-04,http://data.semanticweb.org/conference/iswc/2013/session-1a,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,When History Matters - Assessing Reliability for the Reuse of Scientific Workflows,,,,,,,,,,,"José Manuel Gómez-Pérez,Esteban García-Cuesta,Aleix Garrido and José Enrique Ruiz",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-1a/event-05,http://data.semanticweb.org/conference/iswc/2013/session-1a,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Simplified OWL Ontology Editing for the Web: Is WebProtégé Enough?,,,,,,,,,,,"Matthew Horridge,Tania Tudorache,Jennifer Vendetti,Csongor Nyulas,Mark Musen and Natasha F. Noy",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-1b/event-01,http://data.semanticweb.org/conference/iswc/2013/session-1b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Incremental Reasoning in OWL EL without Bookkeeping,,,,,,,,,,,Yevgeny Kazakov and Pavel Klinov,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-1b/event-02,http://data.semanticweb.org/conference/iswc/2013/session-1b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Completeness Statements about RDF Data Sources and Their Use for Query Answering,,,,,,,,,,,"Fariz Darari,Werner Nutt,Giuseppe Pirrò and Simon Razniewski",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-1b/event-03,http://data.semanticweb.org/conference/iswc/2013/session-1b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,DynamiTE: Parallel Materialization of Dynamic RDF Data,,,,,,,,,,,"Jacopo Urbani,Alessandro Margara,Ceriel Jacobs,Frank Van Harmelen and Henri Bal",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-1b/event-04,http://data.semanticweb.org/conference/iswc/2013/session-1b,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Query Tool for EL with Non-monotonic rules,,,,,,,,,,,"Vadim Ivanov,Matthias Knorr and Joao Leite",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-1b/event-05,http://data.semanticweb.org/conference/iswc/2013/session-1b,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Towards Constructive Evidence of Data Flow-oriented Web Service Composition,,,,,,,,,,,Freddy Lecue,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-2a/event-01,http://data.semanticweb.org/conference/iswc/2013/session-2a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,ORCHID – Reduction-Ratio-Optimal Computation of Geo-Spatial Distances for Link Discovery,,,,,,,,,,,Axel-Cyrille Ngonga Ngomo,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-2a/event-02,http://data.semanticweb.org/conference/iswc/2013/session-2a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Geographica: A Benchmark for Geospatial RDF Stores,,,,,,,,,,,"George Garbis,Kostis Kyzirakos and Manolis Koubarakis",,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-2b/event-01,http://data.semanticweb.org/conference/iswc/2013/session-2b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Data and Models Sharing in systems Biology: The Just Enough Results Model and the SEEK Platform,,,,,,,,,,,"Katherine Wolstencroft,Stuart Owen,Olga Krebs,Quyen Ngyuen,Jacky. L. Snoep,Wolfgang Mueller and Carole Goble",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-2b/event-02,http://data.semanticweb.org/conference/iswc/2013/session-2b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Using Semantic Web in ICD-11: Three Years Down the Road,,,,,,,,,,,"Tania Tudorache,Csongor I Nyulas,Natasha F. Noy and Mark Musen",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-3a/event-01,http://data.semanticweb.org/conference/iswc/2013/session-3a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Bringing Math to LOD: A Semantic Publishing Platform Prototype for Scientific Collections in Mathematics,,,,,,,,,,,"Olga Nevzorova,Nikita Zhiltsov,Danila Zaikin,Olga Zhibrik,Alexander Kirillovich,Vladimir Nevzorov and Evgeniy Birialtsev",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-3a/event-02,http://data.semanticweb.org/conference/iswc/2013/session-3a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Rule Filtering for Web-Scale Relation Extraction,,,,,,,,,,,"Andrea Moro,Hong Li,Sebastian Krause,Feiyu Xu,Roberto Navigli and Hans Uszkoreit",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-3a/event-03,http://data.semanticweb.org/conference/iswc/2013/session-3a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Integrating NLP using Linked Data,,,,,,,,,,,"Sebastian Hellmann,Jens Lehmann,Sören Auer and Martin Brümmer",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-3b/event-01,http://data.semanticweb.org/conference/iswc/2013/session-3b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Federated Entity Search using On-The-Fly Consolidation,,,,,,,,,,,"Daniel M. Herzig,Roi Blanco,Peter Mika and Thanh Tran",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-3b/event-02,http://data.semanticweb.org/conference/iswc/2013/session-3b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Getting Lucky in Ontology Search: A Data-Driven Evaluation Framework for Ontology Ranking,,,,,,,,,,,"Natasha F. Noy,Paul Alexander,Rave Harpaz,Trish Whetzel,Raymond Fergerson and Mark Musen",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-3b/event-03,http://data.semanticweb.org/conference/iswc/2013/session-3b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Entity recommendations in Web Search,,,,,,,,,,,"Roi Blanco,Berkant Barla Cambazoglu,Peter Mika and Nicolas Torzec",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4a/event-01,http://data.semanticweb.org/conference/iswc/2013/session-4a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Social listening of City Scale Events using the Streaming Linked Data Framework,,,,,,,,,,,"Marco Balduini,Emanuele Della Valle,Daniele Dell'Aglio,Themis Palpanas,Mikalai Tsytsarau and Cristian Confalonieri",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4a/event-02,http://data.semanticweb.org/conference/iswc/2013/session-4a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Elastic and scalable processing of Linked Stream Data in the Cloud,,,,,,,,,,,"Danh Le Phuoc,Hoan Nguyen Mau Quoc,Chan Le Van and Manfred Hauswirth",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4a/event-03,http://data.semanticweb.org/conference/iswc/2013/session-4a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Real-time Urban Monitoring in Dublin using Semantic and Stream Technologies,,,,,,,,,,,"Simone Tallevi-Diotallevi,Spyros Kotoulas,Luca Foschini,Freddy Lecue and Antonio Corradi",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4a/event-04,http://data.semanticweb.org/conference/iswc/2013/session-4a,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,On Correctness in RDF stream processor benchmarking,,,,,,,,,,,"Daniele Dell'Aglio,Jean-Paul Calbimonte,Marco Balduini,Oscar Corcho and Emanuele Della Valle",,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4a/event-05,http://data.semanticweb.org/conference/iswc/2013/session-4a,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Real-time RDF extraction from unstructured data streams,,,,,,,,,,,"Daniel Gerber,Sebastian Hellmann,Lorenz Bühmann,Tommaso Soru,Axel-Cyrille Ngonga Ngomo and Ricardo Usbeck",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4b/event-01,http://data.semanticweb.org/conference/iswc/2013/session-4b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Evaluating and benchmarking SPARQL query containment solvers,,,,,,,,,,,"Melisachew Wudage Chekol,Jérôme Euzenat,Pierre Genevès and Nabil Layaïda",,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4b/event-02,http://data.semanticweb.org/conference/iswc/2013/session-4b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Introducing Statistical Design of Experiments to SPARQL Endpoint Evaluation,,,,,,,,,,,Kjetil Kjernsmo and John S. Tyssedal,,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4b/event-03,http://data.semanticweb.org/conference/iswc/2013/session-4b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,FedSearch: efficiently combining structured queries and full-text search in a SPARQL federation,,,,,,,,,,,"Andriy Nikolov,Andreas Schwarte and Christian Hütter",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4b/event-04,http://data.semanticweb.org/conference/iswc/2013/session-4b,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,SPARQL Web-Querying Infrastructure: Ready for Action?,,,,,,,,,,,"Carlos Buil-Aranda,Aidan Hogan,Jürgen Umbrich and Pierre-Yves Vandenbussche",,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4b/event-05,http://data.semanticweb.org/conference/iswc/2013/session-4b,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,NoSQL Databases for RDF: An Empirical Evaluation,,,,,,,,,,,"Philippe Cudré-Mauroux,Iliya Enchev,Sever Fundatureanu,Paul Groth,Albert Haque,Andreas Harth,Felix Leif Keppmann,Daniel Miranker,Juan Sequeda and Marcin Wylot",,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4c/event-01,http://data.semanticweb.org/conference/iswc/2013/session-4c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Exploring Scholarly Data with Rexplore,,,,,,,,,,,"Francesco Osborne,Enrico Motta and Paul Mulholland",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4c/event-02,http://data.semanticweb.org/conference/iswc/2013/session-4c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Publishing the Norwegian Petroleum Directorate’s FactPages as Semantic Web Data,,,,,,,,,,,"Martin G. Skjæveland,Espen H. Lian and Ian Horrocks",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4c/event-03,http://data.semanticweb.org/conference/iswc/2013/session-4c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Using Linked Data to evaluate the impact of Research and Development in Europe: a Structural Equation Model,,,,,,,,,,,"Amrapali Zaveri,Joao Ricardo Nickenig Vissoci,Cinzia Daraio and Ricardo Pietrobon",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4c/event-04,http://data.semanticweb.org/conference/iswc/2013/session-4c,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Infrastructure for Efficient Exploration of Large Scale Linked Data via Contextual Tag Clouds,,,,,,,,,,,"Xingjian Zhang,Dezhao Song,Sambhawa Priya and Jeff Heflin",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-4c/event-05,http://data.semanticweb.org/conference/iswc/2013/session-4c,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,The Energy Management Adviser at EDF,,,,,,,,,,,"Pierre Chaussecourte,Birte Glimm,Ian Horrocks,Boris Motik and Laurent Pierre",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-5b/event-01,http://data.semanticweb.org/conference/iswc/2013/session-5b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Towards an automatic creation of localized versions of DBpedia,,,,,,,,,,,"Alessio Palmero Aprosio,Claudio Giuliano and Alberto Lavelli",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-5b/event-02,http://data.semanticweb.org/conference/iswc/2013/session-5b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Cross-language Semantic Retrieval and Linking of E-gov Services,,,,,,,,,,,"Fedelucio Narducci,Matteo Palmonari and Giovanni Semeraro",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-5c/event-01,http://data.semanticweb.org/conference/iswc/2013/session-5c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Simplifying Description Logic Ontologies,,,,,,,,,,,Nadeschda Nikitina and Sven Schewe,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-5c/event-02,http://data.semanticweb.org/conference/iswc/2013/session-5c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,The Logic of Extensional RDFS,,,,,,,,,,,"Enrico Franconi,Claudio Gutierrez,Alessandro Mosca,Giuseppe Pirrò and Riccardo Rosati",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-6c/event-01,http://data.semanticweb.org/conference/iswc/2013/session-6c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A decision procedure for SHOIQ with transitive closure of roles,,,,,,,,,,,"Chan Le Duc,Myriam Lamolle and Olivier Curé",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-6c/event-02,http://data.semanticweb.org/conference/iswc/2013/session-6c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Empirical Study of Logic-Based Modules: Cheap Is Cheerful,,,,,,,,,,,"Chiara Del Vescovo,Pavel Klinov,Bijan Parsia,Ulrike Sattler,Thomas Schneider and Dmitry Tsarkov",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7a/event-01,http://data.semanticweb.org/conference/iswc/2013/session-7a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Indented Tree or Graph? A Usability Study of Ontology Visualization Techniques in the Context of Class Mapping Evaluation,,,,,,,,,,,"Bo Fu,Natalya F. Noy and Margaret-Anne Storey",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7a/event-02,http://data.semanticweb.org/conference/iswc/2013/session-7a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,String Similarity Metrics for Ontology Alignment,,,,,,,,,,,Michelle Cheatham and Pascal Hitzler,,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7a/event-03,http://data.semanticweb.org/conference/iswc/2013/session-7a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Evaluation measures for ontology matchers in supervised matching scenarios,,,,,,,,,,,"Dominique Ritze,Heiko Paulheim and Kai Eckert",,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7a/event-04,http://data.semanticweb.org/conference/iswc/2013/session-7a,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,QODI: Query as Context in Automatic Data Integration,,,,,,,,,,,"Aibo Tian,Juan F. Sequeda and Daniel Miranker",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7a/event-05,http://data.semanticweb.org/conference/iswc/2013/session-7a,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,What's in a 'nym'? Synonyms in Biomedical Ontology Matching,,,,,,,,,,,"Catia Pesquita,Cosmin Stroe,Daniel Faria,Emanuel Santos,Isabel Cruz and Francisco Couto",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7b/event-01,http://data.semanticweb.org/conference/iswc/2013/session-7b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Complete Query Answering Over Horn Ontologies Using a Triple Store,,,,,,,,,,,"Yujiao Zhou,Yavor Nenov,Bernardo Cuenca Grau and Ian Horrocks",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7b/event-02,http://data.semanticweb.org/conference/iswc/2013/session-7b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,DAW: Duplicate-AWare Federated Query Processing over the Web of Data,,,,,,,,,,,"Muhammad Saleem,Axel-Cyrille Ngonga Ngomo,Josiane Xavier Parreira,Helena Deus and Manfred Hauswirth",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7b/event-03,http://data.semanticweb.org/conference/iswc/2013/session-7b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Towards a systematic benchmarking of ontology-based query rewriting systems,,,,,,,,,,,Jose Mora and Oscar Corcho,,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7b/event-04,http://data.semanticweb.org/conference/iswc/2013/session-7b,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Personalized Best Answer Computation in Graph Databases,,,,,,,,,,,"Michael Ovelgönne,Noseong Park,V.S. Subrahmanian,Elizabeth K. Bowman and Kirk A. Ogaard",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7b/event-05,http://data.semanticweb.org/conference/iswc/2013/session-7b,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Controlled Query Evaluation over OWL 2 RL Ontologies,,,,,,,,,,,"Bernardo Cuenca Grau,Evgeny Kharlamov,Egor V. Kostylev and Dmitriy Zheleznyakov",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7c/event-01,http://data.semanticweb.org/conference/iswc/2013/session-7c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,TRM – Learning Dependencies between Text and Structure with Topical Relational Models,,,,,,,,,,,"Veli Bicer,Thanh Tran and Yongtao Ma",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7c/event-02,http://data.semanticweb.org/conference/iswc/2013/session-7c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Pattern Based Knowledge Base Enrichment,,,,,,,,,,,Lorenz Bühmann and Jens Lehmann,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7c/event-03,http://data.semanticweb.org/conference/iswc/2013/session-7c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Discovering Missing Semantic Relations between Entities in Wikipedia,,,,,,,,,,,"Mengling Xu,Zhichun Wang,Rongfang Bie,Juanzi Li,Chen Zheng,Wantian Ke and Mingquan Zhou",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7c/event-04,http://data.semanticweb.org/conference/iswc/2013/session-7c,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Using the past to explain the present: interlinking current affairs with archives via the Semantic Web,,,,,,,,,,,"Yves Raimond,Michael Smethurst,Andrew McParland and Christopher Lowis",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-7c/event-05,http://data.semanticweb.org/conference/iswc/2013/session-7c,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Graph-Based Approach to Learn Semantic Descriptions of Data Sources,,,,,,,,,,,"Mohsen Taheriyan,Craig Knoblock,Pedro Szekely and José Luis Ambite",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-8a/event-01,http://data.semanticweb.org/conference/iswc/2013/session-8a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Secure Manipulation of Linked Data,,,,,,,,,,,"Sabrina Kirrane,Ahmed Abdelrahman,Alessandra Mileo and Stefan Decker",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-8a/event-02,http://data.semanticweb.org/conference/iswc/2013/session-8a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Incorporating Commercial and Private Data into an Open Linked Data Platform for Drug Discovery,,,,,,,,,,,"Carole Goble,Alasdair J. G. Gray,Lee Harland,Karen Karapetyan,Antonis Loizou,Ivan Mikhailov,Yrjana Rankka,Stefan Senger,Valery Tkachenko,Antony Williams and Egon Willighagen",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-8b/event-01,http://data.semanticweb.org/conference/iswc/2013/session-8b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,One License to Compose Them All: a deontic logic approach to data licensing on the Web of Data,,,,,,,,,,,"Guido Governatori,Antonino Rotolo,Serena Villata and Fabien Gandon",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-8b/event-02,http://data.semanticweb.org/conference/iswc/2013/session-8b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Confidentiality Model for Ontologies,,,,,,,,,,,Piero Bonatti and Luigi Sauro,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-8c/event-01,http://data.semanticweb.org/conference/iswc/2013/session-8c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Reasoning on crowd-sourced semantic annotations to facilitate cataloguing of 3D artefacts in the cultural heritage domain,,,,,,,,,,,"Chih-Hao Yu,Tudor Groza and Jane Hunter",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-8c/event-02,http://data.semanticweb.org/conference/iswc/2013/session-8c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Crowdsourcing Linked Data Quality Assessment,,,,,,,,,,,"Maribel Acosta,Amrapali Zaveri,Elena Simperl,Dimitris Kontokostas,Sören Auer and Jens Lehmann",,,,,,Evaluation Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-9a/event-01,http://data.semanticweb.org/conference/iswc/2013/session-9a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Message Passing for Generating Linked Data from Tables,,,,,,,,,,,"Varish Mulwad,Tim Finin and Anupam Joshi",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-9a/event-02,http://data.semanticweb.org/conference/iswc/2013/session-9a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Linked-Data-driven and Semantically-enabled Journal Portal for Scientometrics,,,,,,,,,,,"Yingjie Hu,Krzysztof Janowicz,Grant Mckenzie,Kunal Sengupta and Pascal Hitzler",,,,,,Semantic Web In Use Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-9a/event-03,http://data.semanticweb.org/conference/iswc/2013/session-9a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,TRank: Ranking Entity Types Using the Web of Data,,,,,,,,,,,"Alberto Tonon,Michele Catasta,Gianluca Demartini,Philippe Cudré-Mauroux and Karl Aberer",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-9b/event-01,http://data.semanticweb.org/conference/iswc/2013/session-9b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Knowledge Graph Identification,,,,,,,,,,,"Jay Pujara,Hui Miao,Lise Getoor and William Cohen",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-9b/event-02,http://data.semanticweb.org/conference/iswc/2013/session-9b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Type Inference on Noisy RDF Data,,,,,,,,,,,Heiko Paulheim and Christian Bizer,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-9b/event-03,http://data.semanticweb.org/conference/iswc/2013/session-9b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Statistical Knowledge Patterns: Identifying Synonymous Relations in Large Linked Datasets,,,,,,,,,,,"Ziqi Zhang,Anna Lisa Gentile,Eva Blomqvist,Isabelle Augenstein and Fabio Ciravegna",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-9c/event-01,http://data.semanticweb.org/conference/iswc/2013/session-9c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,ProSWIP: Property-based Data Access for Semantic Web Interactive Programming,,,,,,,,,,,"Silviu Homoceanu,Philipp Wille and Wolf-Tilo Balke",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2013/session-9c/event-02,http://data.semanticweb.org/conference/iswc/2013/session-9c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ontology-Based Data Access: Ontop of Databases,,,,,,,,,,,"Mariano Rodriguez-Muro,Roman Kontchakov and Michael Zakharyaschev",,,,,,Research Track Paper
