event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo,category
http://data.semanticweb.org/conference/iswc/2002/session-07/event-01,http://data.semanticweb.org/conference/iswc/2002/session-07,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Configuration Web Services in the CAWICOMS Project,,,,,,,,,,,"Alexander Felfernig,Gerhard Friedrich,Dietmar Jannach and Markus Zanker",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-07/event-02,http://data.semanticweb.org/conference/iswc/2002/session-07,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,DAML-S: Web Service Description for the Semantic Web,,,,,,,,,,,"Mark H. Burstein,Jerry R. Hobbs,Ora Lassila,David L. Martin,Drew V. McDermott,Sheila A. McIlraith,Srini Narayanan,Massimo Paolucci,Terry R. Payne and Katia P. Sycara",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-07/event-03,http://data.semanticweb.org/conference/iswc/2002/session-07,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Sesame: A Generic Architecture for Storing and Querying RDF and RDF Schema,,,,,,,,,,,"Jeen Broekstra,Arjohn Kampman and Frank van Harmelen",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-07/event-04,http://data.semanticweb.org/conference/iswc/2002/session-07,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Mini-experiment in Semantic Annotation,,,,,,,,,,,"Guus Schreiber,Inger I. Blok,Daan Carlier,Wouter P. C. van Gent,Jair Hokstam and Uri Roos",,,,,,Position Paper
http://data.semanticweb.org/conference/iswc/2002/session-07/event-05,http://data.semanticweb.org/conference/iswc/2002/session-07,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Business and Enterprise Ontology Management with SymOntoX,,,,,,,,,,,Michele Missikoff and Francesco Taglino,,,,,,System Descriptions
http://data.semanticweb.org/conference/iswc/2002/session-08/event-01,http://data.semanticweb.org/conference/iswc/2002/session-08,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Building the Semantic Web on XML,,,,,,,,,,,Peter F. Patel-Schneider and Jérôme Siméon,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-08/event-02,http://data.semanticweb.org/conference/iswc/2002/session-08,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Taking the RDF Model Theory Out for a Spin,,,,,,,,,,,Ora Lassila,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-08/event-03,http://data.semanticweb.org/conference/iswc/2002/session-08,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Formal Model for Topic Maps,,,,,,,,,,,"Pascal Auillans,Patrice Ossona de Mendez,Pierre Rosenstiehl and Bernard Vatant",,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-08/event-04,http://data.semanticweb.org/conference/iswc/2002/session-08,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Is Participation in the Semantic Web Too Difficult?,,,,,,,,,,,Stefan Haustein and Jörg Pleumann,,,,,,System Descriptions
http://data.semanticweb.org/conference/iswc/2002/session-09/event-01,http://data.semanticweb.org/conference/iswc/2002/session-09,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Automatic Generation of Java/SQL Based Inference Engines from RDF Schema and RuleML,,,,,,,,,,,Andreas Eberhart,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-09/event-02,http://data.semanticweb.org/conference/iswc/2002/session-09,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Matching RDF Graphs,,,,,,,,,,,Jeremy J. Carroll,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-09/event-03,http://data.semanticweb.org/conference/iswc/2002/session-09,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Trusting Information Sources One Citizen at a Time,,,,,,,,,,,Yolanda Gil and Varun Ratnakar,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-09/event-04,http://data.semanticweb.org/conference/iswc/2002/session-09,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Querying the Semantic Web: A Formal Approach,,,,,,,,,,,Ian Horrocks and Sergio Tessaris,,,,,,Research Track Paper
http://data.semanticweb.org/conference/iswc/2002/session-09/event-05,http://data.semanticweb.org/conference/iswc/2002/session-09,5,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,An RDF NetAPI,,,,,,,,,,,Andy Seaborne,,,,,,Position Paper
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",Tutorial Chair,Asunción Gómez-Pérez,,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",Program Chair,Ian Horrocks,,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",General Chair,James Hendler,,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",Finances and Web Chair,Jérôme Euzenat,,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",Organization chair,Michele Missikoff,,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",Local coordination,Nicoletta Dessí,,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",Late-breaking poster Chair,Raphael Malyankar,,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",Metadata Chair,Steffen Staab,,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First International Semantic Web Conference,2002-06-09T09:00:00,2002-06-12T18:30:00,,Europe/Rome,,"Sardinia, Italy",Sponsor Chair,"Ying Ding,Deborah McGuinness",,,,,,http://iswc2002.semanticweb.org/,,http://iswc2002.semanticweb.org/sardinia.jpg,
http://data.semanticweb.org/conference/iswc/2002/tutorial-3,http://data.semanticweb.org/conference/iswc/2002/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Semantic web services,2002-06-09T09:00:00,2002-06-09T17:00:00,,Europe/Rome,,,,,Tutorial Organizer,"Terry Payne,Katia Sycara,Dieter Fensel,Christoph Bussler",,,,http://www.daml.ri.cmu.edu/tutorial/iswc-t3.html,,,
http://data.semanticweb.org/conference/iswc/2002/tutorial-4,http://data.semanticweb.org/conference/iswc/2002/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Jena Tutorial,2002-06-09T09:00:00,2002-06-09T12:00:00,,Europe/Rome,,,,,Tutorial Organizer,"Jeremy Carroll,Brian McBride,Andy Seaborne",,,,http://www.hpl.hp.com/semweb/iswc2002/cfp.html#more-info,,,
http://data.semanticweb.org/conference/iswc/2002/tutorial-1,http://data.semanticweb.org/conference/iswc/2002/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,"Ontologies: Representation, Engineering, Learning and Applications",2002-06-09T09:00:00,2002-06-09T12:00:00,,Europe/Rome,,,,,Tutorial Organizer,"Steffen Staab,Alexander Maedche",,,,http://events.aifb.uni-karlsruhe.de/ontologytutorial/iswc2002/,,,
http://data.semanticweb.org/conference/iswc/2002/tutorial-2,http://data.semanticweb.org/conference/iswc/2002/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,"Description Logics for Conceptual Design, Information Access, and Ontology Integration: Research Trends",2002-06-09T14:00:00,2002-06-09T17:00:00,,Europe/Rome,,,,,Tutorial Organizer,Enrico Franconi,,,,http://www.cs.man.ac.uk/~franconi/dl/course/tutorial/,,,
http://data.semanticweb.org/conference/iswc/2002/event-01,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Opening ceremony,2002-06-10T09:00:00,2002-06-10T09:15:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/talk/invited-1,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#InvitedTalkEvent,"The Grid, Grid Services and the Semantic Web: Technologies and Opportunities",2002-06-10T09:15:00,2002-06-10T10:15:00,,Europe/Rome,,,Session Chair,Carole Goble,Speaker,Carl Kesselman,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-02,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2002-06-10T10:15:00,2002-06-10T10:45:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-01,http://data.semanticweb.org/conference/iswc/2002/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Infrastructure I,2002-06-10T10:45:00,2002-06-10T12:30:00,,Europe/Rome,,,Session Chair,Peter Patel-Schneider,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-03,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2002-06-10T12:30:00,2002-06-10T14:30:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-02,http://data.semanticweb.org/conference/iswc/2002/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Services I,2002-06-10T14:30:00,2002-06-10T16:15:00,,Europe/Rome,,,Session Chair,Rudi Studer,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-04,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2002-06-10T16:15:00,2002-06-10T16:45:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-03,http://data.semanticweb.org/conference/iswc/2002/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Languages I,2002-06-10T16:45:00,2002-06-10T18:30:00,,Europe/Rome,,,Session Chair,Massimo Marchiori,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-05,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Welcome reception,2002-06-10T19:30:00,2002-06-10T21:00:00,,Europe/Rome,CAMINO Terrace,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/panel-research-challenge-semantic-web,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,Research Challenges for the Semantic Web (panel),2002-06-11T09:00:00,2002-06-11T10:15:00,,Europe/Rome,,,Chair,Ian Horrocks,Panellist,"Noboru Shimizu,Murray Burke,Hans-Georg Stork,Bhavani Thuraisingham",,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-06,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2002-06-11T10:15:00,2002-06-11T10:45:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-04,http://data.semanticweb.org/conference/iswc/2002/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Tools and applications,2002-06-11T10:45:00,2002-06-11T12:30:00,,Europe/Rome,,,Session Chair,Heiner Stuckenschmidt,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-07,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2002-06-11T12:30:00,2002-06-11T14:30:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-05,http://data.semanticweb.org/conference/iswc/2002/track/poster,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Poster session,2002-06-11T14:30:00,2002-06-11T16:15:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-08,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2002-06-11T16:15:00,2002-06-11T16:45:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-06,http://data.semanticweb.org/conference/iswc/2002/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Infrastructure II,2002-06-11T16:45:00,2002-06-11T18:30:00,,Europe/Rome,,,Session Chair,Steffen Staab,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-09,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Conference diner,2002-06-11T20:00:00,2002-06-11T22:30:00,,Europe/Rome,Restaurant LE DUNE (on the Lagoon),,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-10,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Best paper and best reviewer awards ceremony,2002-06-12T09:00:00,2002-06-12T09:15:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/talk/invited-2,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#InvitedTalkEvent,Semantic Web Enabled Web Services,2002-06-12T09:15:00,2002-06-12T10:15:00,,Europe/Rome,,,Session Chair,Jim Hendler,Speaker,Dieter Fensel,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-11,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2002-06-12T10:15:00,2002-06-12T10:45:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-07,http://data.semanticweb.org/conference/iswc/2002/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Services II,2002-06-12T10:45:00,2002-06-12T12:25:00,,Europe/Rome,,,Session Chair,Yun Peng,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-12,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2002-06-12T12:30:00,2002-06-12T14:30:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-08,http://data.semanticweb.org/conference/iswc/2002/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Languages II,2002-06-12T14:30:00,2002-06-12T16:15:00,,Europe/Rome,,,Session Chair,Jérôme Euzenat,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/event-13,http://data.semanticweb.org/conference/iswc/2002,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2002-06-12T16:15:00,2002-06-12T16:45:00,,Europe/Rome,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2002/session-09,http://data.semanticweb.org/conference/iswc/2002/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Infrastructure III,2002-06-12T16:45:00,2002-06-12T18:30:00,,Europe/Rome,,,Session Chair,Brian McBride,,,,,,,,,
