event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo
http://data.semanticweb.org/conference/iswc/2001/session-1c/event-01,http://data.semanticweb.org/conference/iswc/2001/session-1c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,DAML-S: Semantic Markup for Web Services,,,,,,,,,,,"Anupriya Ankolekar,Mark H. Burstein,Jerry R. Hobbs,Ora Lassila,David L. Martin,Sheila A. McIlraith,Srini Narayanan,Massimo Paolucci,Terry R. Payne,Katia P. Sycara and Honglei Zeng",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-1c/event-02,http://data.semanticweb.org/conference/iswc/2001/session-1c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Serching for services on the semantic web using process ontologies,,,,,,,,,,,Mark Klein and Abraham Bernstein,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-1c/event-03,http://data.semanticweb.org/conference/iswc/2001/session-1c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Semantic Web Approach to Service Description for Matchmaking of Services,,,,,,,,,,,"David Trastour,Claudio Bartolini and Javier Gonzalez-Castillo",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2a/event-01,http://data.semanticweb.org/conference/iswc/2001/session-2a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"The ""Emergent"" Semantic Web: An approach for derivation of semantic agreements on the Web",,,,,,,,,,,Clifford Behrens and Vipul Kashyap,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2a/event-02,http://data.semanticweb.org/conference/iswc/2001/session-2a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ontology versioning on the Semantic Web,,,,,,,,,,,Michel C. A. Klein and Dieter Fensel,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2a/event-03,http://data.semanticweb.org/conference/iswc/2001/session-2a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ontology Library Systems: The key to successful Ontology Reuse,,,,,,,,,,,Ying Ding and Dieter Fensel,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2b/event-01,http://data.semanticweb.org/conference/iswc/2001/session-2b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Adding Multimedia to the Semantic Web: Building an MPEG-7 ontology,,,,,,,,,,,Jane Hunter,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2b/event-02,http://data.semanticweb.org/conference/iswc/2001/session-2b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Overcoming Ontology Mismatches in Transactions with Self-Describing Service Agents,,,,,,,,,,,"Drew V. McDermott,Mark H. Burstein and Douglas R. Smith",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2c/event-01,http://data.semanticweb.org/conference/iswc/2001/session-2c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,The Briefing Associate: A Role for COTS applications in the Semantic Web,,,,,,,,,,,"Marcelo Tallis,Neil M. Goldman and Robert Balzer",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2c/event-02,http://data.semanticweb.org/conference/iswc/2001/session-2c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,ITTALKS: A Case Study in the Semantic Web and DAML,,,,,,,,,,,"R. Scott Cost,Timothy W. Finin,Anupam Joshi,Yun Peng,Charles K. Nicholas,Harry Chen,Lalana Kagal,Filip Perich,Youyong Zou and Sovrin Tolia",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2c/event-03,http://data.semanticweb.org/conference/iswc/2001/session-2c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Open Learning Repositories and Metadata Modeling,,,,,,,,,,,"Hadhami Dhraief,Wolfgang Nejdl,Boris Wolf and Martin Wolpers",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3a/event-01,http://data.semanticweb.org/conference/iswc/2001/session-3a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,UML and the Semantic Web,,,,,,,,,,,Stephen Cranefield,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3a/event-02,http://data.semanticweb.org/conference/iswc/2001/session-3a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Metamodeling Architecture of Web Ontology Languages,,,,,,,,,,,Jeff Z. Pan and Ian Horrocks,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3a/event-03,http://data.semanticweb.org/conference/iswc/2001/session-3a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,DAML+OIL is not Enough,,,,,,,,,,,"Sean Bechhofer,Carole A. Goble and Ian Horrocks",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3a/event-04,http://data.semanticweb.org/conference/iswc/2001/session-3a,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Web Modeling and Programming with XDD,,,,,,,,,,,"Chutiporn Anutariya,Vilas Wuwongse,Kiyoshi Akama and Vichit Wattanapailin",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3b/event-01,http://data.semanticweb.org/conference/iswc/2001/session-3b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Framework for Ontology Integration,,,,,,,,,,,"Diego Calvanese,Giuseppe De Giacomo and Maurizio Lenzerini",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3b/event-02,http://data.semanticweb.org/conference/iswc/2001/session-3b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Scalable Framework for the Interoperation of Information Sources,,,,,,,,,,,"Prasenjit Mitra,Gio Wiederhold and Stefan Decker",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3b/event-03,http://data.semanticweb.org/conference/iswc/2001/session-3b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,On the Integration of Topic Maps and RDF data,,,,,,,,,,,Martin S. Lacher and Stefan Decker,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3b/event-04,http://data.semanticweb.org/conference/iswc/2001/session-3b,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,An infrastructure for formally ensuring interoperability in a heterogeneous semantic web,,,,,,,,,,,Jérôme Euzenat,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3c/event-01,http://data.semanticweb.org/conference/iswc/2001/session-3c,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"CREAM: Creating relational metadata with a component-based, ontology-driven annotation framework",,,,,,,,,,,"Siegfried Handschuh,Steffen Staab and Alexander Maedche",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3c/event-02,http://data.semanticweb.org/conference/iswc/2001/session-3c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,OntoWebber: Model-Driven Ontology-Based Web Site Management,,,,,,,,,,,"Yuhui Jin,Stefan Decker and Gio Wiederhold",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3c/event-03,http://data.semanticweb.org/conference/iswc/2001/session-3c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Indexing a web site with a terminology oriented ontology,,,,,,,,,,,Emmanuel Desmontils and Christine Jacquin,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3c/event-04,http://data.semanticweb.org/conference/iswc/2001/session-3c,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A semantic model for specifying data-intensive Web applications using WebML,,,,,,,,,,,Sara Comai and Piero Fraternali,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-4a/event-01,http://data.semanticweb.org/conference/iswc/2001/session-4a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Utilizing Host-Formalisms to Extend RDF-Semantics,,,,,,,,,,,Wolfram Conen and Reinhold Klapsing,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-4a/event-02,http://data.semanticweb.org/conference/iswc/2001/session-4a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"RDF M&S revisited: From Reification to Nesting, from Containers to Lists, from Dialect to pure XML",,,,,,,,,,,"Wolfram Conen,Reinhold Klapsing and Eckhart Köppen",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-4a/event-03,http://data.semanticweb.org/conference/iswc/2001/session-4a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Development of a Simple Ontology Definition Language (SOntoDL) and Its Application to a Medical Information Service on the World Wide Web,,,,,,,,,,,Rolf Grütter and Claus Eikemeier,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-4b/event-01,http://data.semanticweb.org/conference/iswc/2001/session-4b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Describing Computation within RDF,,,,,,,,,,,Chris Goad,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-4b/event-02,http://data.semanticweb.org/conference/iswc/2001/session-4b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Design Rationale for RuleML: A Markup Language for Semantic Web Rules,,,,,,,,,,,"Harold Boley,Said Tabet and Gerd Wagner",,,,,
http://data.semanticweb.org/conference/iswc/2001/session-4b/event-03,http://data.semanticweb.org/conference/iswc/2001/session-4b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Enabling Semantic Web Programming by Integrating RDF and Common Lisp,,,,,,,,,,,Ora Lassila,,,,,
http://data.semanticweb.org/conference/iswc/2001/talk/invited-3,http://data.semanticweb.org/conference/iswc/2001/session-4c,1,http://data.semanticweb.org/ns/swc/ontology#InvitedTalkEvent,"Web Services - Components of the ""Trasnactional Web""",,,,,,,,,Speaker,James Snell,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/program/jamessnell.ppt,
http://data.semanticweb.org/conference/iswc/2001/talk/misc-1,http://data.semanticweb.org/conference/iswc/2001/session-5,1,http://data.semanticweb.org/ns/swc/ontology#MiscTalkEvent,Working Track Report: Ontology and Ontology Maintenance,,,,,,,,,Speaker,"Mark Tuttle,Deborah McGuinness",,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/report/swws-onto.html,
http://data.semanticweb.org/conference/iswc/2001/talk/misc-2,http://data.semanticweb.org/conference/iswc/2001/session-5,2,http://data.semanticweb.org/ns/swc/ontology#MiscTalkEvent,"Working Track Report: Interoperability, Integration, Composition",,,,,,,,,Speaker,Vipul Kashyap,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/report/swws-inter.html,
http://data.semanticweb.org/conference/iswc/2001/talk/misc-3,http://data.semanticweb.org/conference/iswc/2001/session-5,3,http://data.semanticweb.org/ns/swc/ontology#MiscTalkEvent,Working Track Report: (Web-)Services and Applications,,,,,,,,,Speaker,"Sheila McIlraith,Jim Hendler",,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/report/swws-webservices.html,
http://data.semanticweb.org/conference/iswc/2001/talk/misc-4,http://data.semanticweb.org/conference/iswc/2001/session-5,4,http://data.semanticweb.org/ns/swc/ontology#MiscTalkEvent,Working Track Report: Tutorials,,,,,,,,,Speaker,Charles Petrie,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/report/swws-tutorial.html,
http://data.semanticweb.org/conference/iswc/2001/session-demo/event-01,http://data.semanticweb.org/conference/iswc/2001/session-demo,1,http://data.semanticweb.org/ns/swc/ontology#DemoEvent,Verticalnet,,,,,,,,,Speaker,Aseem Das,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-demo/event-02,http://data.semanticweb.org/conference/iswc/2001/session-demo,2,http://data.semanticweb.org/ns/swc/ontology#DemoEvent,Spirit-Soft,,,,,,,,,Speaker,Steve Ross-Talbot,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-demo/event-03,http://data.semanticweb.org/conference/iswc/2001/session-demo,3,http://data.semanticweb.org/ns/swc/ontology#DemoEvent,Mondeca,,,,,,,,,Speaker,Bernard Vatant,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-demo/event-04,http://data.semanticweb.org/conference/iswc/2001/session-demo,4,http://data.semanticweb.org/ns/swc/ontology#DemoEvent,Empolis,,,,,,,,,Speaker,Hans Holger Rath,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-demo/event-05,http://data.semanticweb.org/conference/iswc/2001/session-demo,5,http://data.semanticweb.org/ns/swc/ontology#DemoEvent,LastMileServices,,,,,,,,,Speaker,Raj Bapna,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-demo/event-06,http://data.semanticweb.org/conference/iswc/2001/session-demo,6,http://data.semanticweb.org/ns/swc/ontology#DemoEvent,Stanford Medical Informatics,,,,,,,,,Speaker,"Natalya F. Noy,Monica Crubezy,Mark Musen",,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-demo/event-07,http://data.semanticweb.org/conference/iswc/2001/session-demo,7,http://data.semanticweb.org/ns/swc/ontology#DemoEvent,DSTC/Griffith University,,,,,,,,,Speaker,Peter Eklund,,,,,,
http://data.semanticweb.org/conference/iswc/2001,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The First Semantic Web Working Symposium,2001-07-30T08:00:00,2001-08-01T12:00:00,,America/Los_Angeles,,"Stanford University, California, USA",Organizer,"Stefan Decker,Jérôme Euzenat,Isabel F. Cruz,Deborah McGuinness",,,,,,http://www.semanticweb.org/SWWS/,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/stanford.jpg
http://data.semanticweb.org/conference/iswc/2001/event-01,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,SWWS Registration and Breakfast,2001-07-30T08:00:00,2001-07-30T09:00:00,,America/Los_Angeles,TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-02,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Welcome (Organizers and Jim Hendler),2001-07-30T09:00:00,2001-07-30T09:30:00,,America/Los_Angeles,Room TCSEQ 200,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/talk/invited-1,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#InvitedTalkEvent,The W3C Semantic Web Activity,2001-07-30T09:30:00,2001-07-30T10:30:00,,America/Los_Angeles,Room TCSEQ 200,,,,Speaker,Eric Miller,,,,http://www.w3.org/Talks/2001/07/30-swws/,,
http://data.semanticweb.org/conference/iswc/2001/event-03,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2001-07-30T10:30:00,2001-07-30T11:00:00,,America/Los_Angeles,The TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/tutorial-1,http://data.semanticweb.org/conference/iswc/2001/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Ontology Engineering,2001-07-30T11:00:00,2001-07-30T12:30:00,,America/Los_Angeles,Room TCSEQ 200,,Facilitator,Charles Petrie,Organizer,Natalya F. Noy,,,"In recent years the development of ontologies - explicit formal specifications of the terms in the domain and relations among them -has been moving from the realm of Artificial-Intelligence laboratories to the desktops of domain experts. Ontologies have also become common on the World-Wide Web. The ontologies on the Web range from large taxonomies categorizing Web sites (such as on Yahoo!) to categorizations of products for sale and their features (such as on Amazon.com). On the Web and in many large applications ontologies serve a variety of purposes: making the knowledge about a particular domain explicit, sharing and reusing this knowledge, analyzing domain knowledge. A number of languages for defining ontologies on the Web, such as RDF(S) and DAML+OIL, are under development. In this tutorial we will discuss why one would build an ontology and present a methodology for creating ontologies based on declarative knowledge representation systems. We will present ontology examples, discuss common problems and pitfalls in ontology development and approaches to solving the problems. We will also give a brief overview of the current research issues in ontology engineering and compare some Web-based ontology-representation languages.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/program/tutorials/tutorial1a.htm,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/program/tutorials/tutorial1/OntologyEngineering.ppt,
http://data.semanticweb.org/conference/iswc/2001/session-1a,http://data.semanticweb.org/conference/iswc/2001/track/work1,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 1a,2001-07-30T11:00:00,2001-07-30T12:30:00,,America/Los_Angeles,Room CIS-X101,,Facilitator,"Mark Tuttle,Deborah McGuinness",,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-1b,http://data.semanticweb.org/conference/iswc/2001/track/work2,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 1b,2001-07-30T11:00:00,2001-07-30T12:30:00,,America/Los_Angeles,Packard 101,,Facilitator,Vipul Kashyap,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-1c,http://data.semanticweb.org/conference/iswc/2001/track/work3,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 1c,2001-07-30T11:00:00,2001-07-30T12:30:00,,America/Los_Angeles,Bio T175,,Facilitator,"Sheila McIlraith,Jim Hendler",,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-05,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2001-07-30T12:30:00,2001-07-30T14:00:00,,America/Los_Angeles,TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-04,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Demo Session,2001-07-30T12:45:00,2001-07-30T13:45:00,,America/Los_Angeles,Gates 104,,,,,,,,"Demos by Verticalnet, Spirit-Soft, Mondeca, Empolis, SC4, Lastmileservices, UMBC, Stanford Medical Informatics, Griffith University, University of Bristol, University of Karlsruhe",,,
http://data.semanticweb.org/conference/iswc/2001/tutorial-2,http://data.semanticweb.org/conference/iswc/2001/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,"Semantic B2B Integration - Concepts, Architecture, Implementation and Deployment",2001-07-30T14:00:00,2001-07-30T15:30:00,,America/Los_Angeles,Room TCSEQ 200,,Facilitator,Charles Petrie,Organizer,Christoph Bussler,,,This tutorial will give an introduction to the field of business-to-business (B2B) integration from a technical viewpoint with the focus on semantic integration aspects. The set of B2B integration concepts is introduced as well as their implementation in form of a technical semantic B2B integration architecture. A mix of examples is taken illustrating the problems that need to be solved in semantic B2B integration projects. The tutorial enables the audience to identify semantic B2B integration problems as well as to determine the benefits and deficiencies of various technical integration architecture approaches or B2B integration technologies.,,,
http://data.semanticweb.org/conference/iswc/2001/session-2a,http://data.semanticweb.org/conference/iswc/2001/track/work1,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 2a,2001-07-30T14:00:00,2001-07-30T15:30:00,,America/Los_Angeles,Room CIS-X101,,Facilitator,"Mark Tuttle,Deborah McGuinness",,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2b,http://data.semanticweb.org/conference/iswc/2001/track/work2,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 2b,2001-07-30T14:00:00,2001-07-30T15:30:00,,America/Los_Angeles,Packard 101,,Facilitator,Vipul Kashyap,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-2c,http://data.semanticweb.org/conference/iswc/2001/track/work3,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 2c,2001-07-30T14:00:00,2001-07-30T15:30:00,,America/Los_Angeles,Bio T175,,Facilitator,"Sheila McIlraith,Jim Hendler",,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-06,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2001-07-30T15:30:00,2001-07-30T16:00:00,,America/Los_Angeles,TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-demo,http://data.semanticweb.org/conference/iswc/2001/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Demos,2001-07-30T16:00:00,2001-07-30T18:00:00,,America/Los_Angeles,Room TCSEQ 200,,Facilitator,Charles Petrie,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3a,http://data.semanticweb.org/conference/iswc/2001/track/work1,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 3a,2001-07-30T16:00:00,2001-07-30T18:00:00,,America/Los_Angeles,Room CIS-X101,,Facilitator,"Mark Tuttle,Deborah McGuinness",,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3b,http://data.semanticweb.org/conference/iswc/2001/track/work2,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 3b,2001-07-30T16:00:00,2001-07-30T18:00:00,,America/Los_Angeles,Packard 101,,Facilitator,Vipul Kashyap,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/session-3c,http://data.semanticweb.org/conference/iswc/2001/track/work3,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Session 3c,2001-07-30T16:00:00,2001-07-30T18:00:00,,America/Los_Angeles,Bio T175,,Facilitator,"Sheila McIlraith,Jim Hendler",,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-07,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Banquet,2001-07-30T19:00:00,2001-07-30T22:00:00,,America/Los_Angeles,Faculty Club,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-08,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,SWWS Registration and Breakfast,2001-07-31T08:00:00,2001-07-31T09:00:00,,America/Los_Angeles,TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/talk/invited-2,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#InvitedTalkEvent,Making Semantics Addressable -- Topic Maps Unclothed,2001-07-31T09:00:00,2001-07-31T10:00:00,,America/Los_Angeles,Room TCSEQ 200,,,,Speaker,"Steven R. Newcomb,Michel Biezunski",,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-09,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2001-07-31T10:00:00,2001-07-31T10:30:00,,America/Los_Angeles,TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/panel/emerging-semantics,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#PanelEvent,Panel: Emerging Semantics,2001-07-31T10:30:00,2001-07-31T12:00:00,,America/Los_Angeles,TCSEQ 200,,Host,Vipul Kashyap,Pannellist,"Umeshwar Dayal,Ora Lassila,Jim Hendler,Dieter Fensel,Clifford A Behrens",,,,http://www.topicmaps.net/SWW3.htm,,
http://data.semanticweb.org/conference/iswc/2001/event-11,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2001-07-31T12:00:00,2001-07-31T13:30:00,,America/Los_Angeles,TCSEQ Center,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2001/event-10,http://data.semanticweb.org/conference/iswc/2001,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Demo Session,2001-07-31T12:15:00,2001-07-31T13:15:00,,America/Los_Angeles,Gates 104,,,,,,,,"Demos by Verticalnet, Spirit-Soft, Mondeca, Empolis, SC4, Lastmileservices, UMBC, Stanford Medical Informatics, Griffith University, University of Bristol, University of Karlsruhe",,,
http://data.semanticweb.org/conference/iswc/2001/tutorial-3,http://data.semanticweb.org/conference/iswc/2001/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Models and Languages for Describing and Discovering E-services,2001-07-31T13:30:00,2001-07-31T15:30:00,,America/Los_Angeles,Room TCSEQ 200,,Session Chair,Charles Petrie,Speaker,Fabio Casati and Ming-Chien Shan,,,"E-services are business functions made available via the Internet by service providers, and accessible by clients that could be human users or software applications. The main benefit of the e-services environment is that clients are able to dynamically discover the available e-service that best meets their needs, to examine its properties and capabilities, and to determine if and how to access it. However, in order to deliver e-services to clients, service providers are faced with several challenges. In particular, they need to describe e-services in a way that is accessible and understandable by the clients and to advertise them in web directories, so that they can be discovered by brokers as well as by end -users. In this tutorial we discuss the main requirements for models and languages for service description and discovery, and we present relevant approaches proposed by standardization consortia.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/program/tutorials/tutorial3a.htm,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ih/SWWS-2001/program/tutorials/tutorial3/eservices.pdf,
