author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"L. Ardissono,A. Goy and G. Petrone",Web Service Enablement for B2C Interactions,,2002,http://iswc2002.semanticweb.org/posters/goy.pdf,,http://data.semanticweb.org/conference/iswc/2002/poster-proceedings,http://data.semanticweb.org/conference/iswc/2002/poster-proceedings/paper-05,Proceedings of ISWC 2002 Poster Track,,,Poster Paper,,0,,0,A. Goy;G. Petrone;L. Ardissono,3,http://iswc2002.semanticweb.org/posters/goy.pdf,1
"Simon Harper,Stephen Pettitt and Carole Goble",X-pmi : An eXtensible Personal Mobility Interface (Semantic Web of Mobility Devices),,2002,http://iswc2002.semanticweb.org/posters/harper.pdf,,http://data.semanticweb.org/conference/iswc/2002/poster-proceedings,http://data.semanticweb.org/conference/iswc/2002/poster-proceedings/paper-23,Proceedings of ISWC 2002 Poster Track,,,Poster Paper,,0,,0,Carole A. Goble;Stephen Pettitt;Simon Harper,3,http://iswc2002.semanticweb.org/posters/harper.pdf,1
"Sonia Bergamaschi,Francesco Guerra and Maurizio Vincini",A Data Integration Framework for e-Commerce Product Classification,379-393,2002,,http://dx.doi.org/10.1007/3-540-48005-6_29,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-01,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Francesco Guerra;Maurizio Vincini;Sonia Bergamaschi,3,http://dx.doi.org/10.1007/3-540-48005-6_29,1
"Pascal Auillans,Patrice Ossona de Mendez,Pierre Rosenstiehl and Bernard Vatant",A Formal Model for Topic Maps,69-83,2002,,http://dx.doi.org/10.1007/3-540-48005-6_8,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-02,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Pierre Rosenstiehl;Pascal Auillans;Patrice Ossona de Mendez;Bernard Vatant,4,http://dx.doi.org/10.1007/3-540-48005-6_8,1
"Guus Schreiber,Inger I. Blok,Daan Carlier,Wouter P. C. van Gent,Jair Hokstam and Uri Roos",A Mini-experiment in Semantic Annotation,404-408,2002,,http://dx.doi.org/10.1007/3-540-48005-6_32,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-03,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Position Paper,,0,,0,Guus Schreiber;Jair Hokstam;Inger I. Blok;Daan Carlier;Wouter P. C. van Gent;Uri Roos,6,http://dx.doi.org/10.1007/3-540-48005-6_32,1
Andy Seaborne,An RDF NetAPI,399-403,2002,,http://dx.doi.org/10.1007/3-540-48005-6_31,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-04,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Position Paper,,0,,0,Andy Seaborne,1,http://dx.doi.org/10.1007/3-540-48005-6_31,1
Andreas Eberhart,Automatic Generation of Java/SQL Based Inference Engines from RDF Schema and RuleML,102-116,2002,,http://dx.doi.org/10.1007/3-540-48005-6_10,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-05,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Andreas Eberhart,1,http://dx.doi.org/10.1007/3-540-48005-6_10,1
"Aimilia Magkanaraki,Sofia Alexaki,Vassilis Christophides and Dimitris Plexousakis",Benchmarking RDF Schemas for the Semantic Web,132-146,2002,,http://dx.doi.org/10.1007/3-540-48005-6_12,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-06,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Vassilis Christophides;Dimitris Plexousakis;Sofia Alexaki;Aimilia Magkanaraki,4,http://dx.doi.org/10.1007/3-540-48005-6_12,1
Joachim Peer,Bringing Together Semantic Web and Web Services,279-291,2002,,http://dx.doi.org/10.1007/3-540-48005-6_22,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-07,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Joachim Peer,1,http://dx.doi.org/10.1007/3-540-48005-6_22,1
"Terry R. Payne,Rahul Singh and Katia P. Sycara",Browsing Schedules - An Agent-Based Approach to Navigating the Semantic Web,469-474,2002,,http://dx.doi.org/10.1007/3-540-48005-6_42,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-08,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,System Descriptions,,0,,0,Terry Payne;Katia Sycara;Rahul Singh,3,http://dx.doi.org/10.1007/3-540-48005-6_42,1
Peter F. Patel-Schneider and Jérôme Siméon,Building the Semantic Web on XML,147-161,2002,,http://dx.doi.org/10.1007/3-540-48005-6_13,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-09,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Peter F. Patel-Schneider;Jérôme Siméon,2,http://dx.doi.org/10.1007/3-540-48005-6_13,1
Michele Missikoff and Francesco Taglino,Business and Enterprise Ontology Management with SymOntoX,442-447,2002,,http://dx.doi.org/10.1007/3-540-48005-6_38,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-10,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,System Descriptions,,0,,0,Michele Missikoff;Francesco Taglino,2,http://dx.doi.org/10.1007/3-540-48005-6_38,1
"Gangmin Li,Victoria S. Uren,Enrico Motta,Simon Buckingham Shum and John Domingue",ClaiMaker: Weaving a Semantic Web of Research Papers,436-441,2002,,http://dx.doi.org/10.1007/3-540-48005-6_37,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-11,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,System Descriptions,,0,,0,John Domingue;Gangmin Li;Victoria S. Uren;Enrico Motta;Simon Buckingham Shum,5,http://dx.doi.org/10.1007/3-540-48005-6_37,1
"Anupriya Ankolekar,Frank Huch and Katia P. Sycara",Concurrent Execution Semantics of DAML-S with Subtypes,318-332,2002,,http://dx.doi.org/10.1007/3-540-48005-6_25,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-12,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Katia Sycara;Frank Huch;Anupriya Ankolekar,3,http://dx.doi.org/10.1007/3-540-48005-6_25,1
"Kenneth Baclawski,Mieczyslaw M. Kokar,Richard J. Waldinger and Paul A. Kogut",Consistency Checking of Semantic Web Ontologies,454-459,2002,,http://dx.doi.org/10.1007/3-540-48005-6_40,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-13,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,System Descriptions,,0,,0,Paul A. Kogut;Mieczyslaw Kokar;Kenneth Baclawski;Richard J. Waldinger,4,http://dx.doi.org/10.1007/3-540-48005-6_40,1
"Mark H. Burstein,Jerry R. Hobbs,Ora Lassila,David L. Martin,Drew V. McDermott,Sheila A. McIlraith,Srini Narayanan,Massimo Paolucci,Terry R. Payne and Katia P. Sycara",DAML-S: Web Service Description for the Semantic Web,348-363,2002,,http://dx.doi.org/10.1007/3-540-48005-6_27,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-14,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Srini Narayanan;Katia Sycara;Massimo Paolucci;Ora Lassila;Terry Payne;Mark H. Burstein;Jerry R. Hobbs;Sheila A. McIlraith;Drew McDermott;David Martin,10,http://dx.doi.org/10.1007/3-540-48005-6_27,1
Brian McBride,Four Steps Towards the Widespread Adoption of a Semantic Web,419-422,2002,,http://dx.doi.org/10.1007/3-540-48005-6_35,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-15,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Position Paper,,0,,0,Brian McBride,1,http://dx.doi.org/10.1007/3-540-48005-6_35,1
Marek Hatala and Griff Richards,Global vs. Community Metadata Standards: Empowering Users for Knowledge Exchange,292-306,2002,,http://dx.doi.org/10.1007/3-540-48005-6_23,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-16,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Griff Richards;Marek Hatala,2,http://dx.doi.org/10.1007/3-540-48005-6_23,1
Borys Omelayenko,Integrating Vocabularies: Discovering and Representing Vocabulary Maps,206-220,2002,,http://dx.doi.org/10.1007/3-540-48005-6_17,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-17,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Borys Omelayenko,1,http://dx.doi.org/10.1007/3-540-48005-6_17,1
Stefan Haustein and Jörg Pleumann,Is Participation in the Semantic Web Too Difficult?,448-453,2002,,http://dx.doi.org/10.1007/3-540-48005-6_39,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-18,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,System Descriptions,,0,,0,Stefan Haustein;Jörg Pleumann,2,http://dx.doi.org/10.1007/3-540-48005-6_39,1
Peter F. Patel-Schneider and Dieter Fensel,Layering the Semantic Web: Problems and Directions,16-29,2002,,http://dx.doi.org/10.1007/3-540-48005-6_4,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-19,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Dieter Fensel;Peter F. Patel-Schneider,2,http://dx.doi.org/10.1007/3-540-48005-6_4,1
Jeremy J. Carroll,Matching RDF Graphs,5-15,2002,,http://dx.doi.org/10.1007/3-540-48005-6_3,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-20,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Jeremy Carroll,1,http://dx.doi.org/10.1007/3-540-48005-6_3,1
Grigoris Antoniou,Nonmonotonic Rule Systems on Top of Ontology Layers,394-398,2002,,http://dx.doi.org/10.1007/3-540-48005-6_30,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-21,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Position Paper,,0,,0,Grigoris Antoniou,1,http://dx.doi.org/10.1007/3-540-48005-6_30,1
Jaap Kamps and Maarten Marx,Notions of Indistinguishability for Semantic Web Languages,30-38,2002,,http://dx.doi.org/10.1007/3-540-48005-6_5,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-22,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Jaap Kamps;Maarten Marx,2,http://dx.doi.org/10.1007/3-540-48005-6_5,1
"York Sure,Michael Erdmann,Jürgen Angele,Steffen Staab,Rudi Studer and Dirk Wenke",OntoEdit: Collaborative Ontology Development for the Semantic Web,221-235,2002,,http://dx.doi.org/10.1007/3-540-48005-6_18,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-23,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Steffen Staab;Michael Erdmann;Rudi Studer;Jürgen Angele;Dirk Wenke;York Sure,6,http://dx.doi.org/10.1007/3-540-48005-6_18,1
"Bernd Amann,Catriel Beeri,Irini Fundulaki and Michel Scholl",Ontology-Based Integration of XML Web Resources,117-131,2002,,http://dx.doi.org/10.1007/3-540-48005-6_11,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-24,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Bernd Amann;Irini Fundulaki;Michel Scholl;Catriel Beeri,4,http://dx.doi.org/10.1007/3-540-48005-6_11,1
Steven R. Newcomb,Preemptive Reification,414-418,2002,,http://dx.doi.org/10.1007/3-540-48005-6_34,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-25,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Position Paper,,0,,0,Steven R. Newcomb,1,http://dx.doi.org/10.1007/3-540-48005-6_34,1
Ian Horrocks and Sergio Tessaris,Querying the Semantic Web: A Formal Approach,177-191,2002,,http://dx.doi.org/10.1007/3-540-48005-6_15,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-26,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Sergio Tessaris;Ian Horrocks,2,http://dx.doi.org/10.1007/3-540-48005-6_15,1
Drew V. McDermott and Dejing Dou,Representing Disjunction and Quantifiers in RDF,250-263,2002,,http://dx.doi.org/10.1007/3-540-48005-6_20,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-27,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Dejing Dou;Drew McDermott,2,http://dx.doi.org/10.1007/3-540-48005-6_20,1
"Dan Brickley,S. Buswell,B. M. Matthews,L. Miller,D. Reynolds and Michael D. Wilson",SWAD-Europe: Semantic Web Advanced Development in Europe,409-413,2002,,http://dx.doi.org/10.1007/3-540-48005-6_33,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-32,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Position Paper,,0,,0,Dan Brickley;D. Reynolds;S. Buswell;Michael Wilson;B. M. Matthews;Libby Miller,6,http://dx.doi.org/10.1007/3-540-48005-6_33,1
"Alexander Felfernig,Gerhard Friedrich,Dietmar Jannach and Markus Zanker",Semantic Configuration Web Services in the CAWICOMS Project,192-205,2002,,http://dx.doi.org/10.1007/3-540-48005-6_16,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-28,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Markus Zanker;Gerhard Friedrich;Dietmar Jannach;Alexander Felfernig,4,http://dx.doi.org/10.1007/3-540-48005-6_16,1
"Massimo Paolucci,Takahiro Kawamura,Terry R. Payne and Katia P. Sycara",Semantic Matching of Web Services Capabilities,333-347,2002,,http://dx.doi.org/10.1007/3-540-48005-6_26,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-29,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Takahiro Kawamura;Katia Sycara;Terry Payne;Massimo Paolucci,4,http://dx.doi.org/10.1007/3-540-48005-6_26,1
"Dieter Fensel,Christoph Bussler and Alexander Maedche",Semantic Web Enabled Web Services,1-2,2002,,http://dx.doi.org/10.1007/3-540-48005-6_1,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-30,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Invited Talk Paper,,0,,0,Christoph Bussler;Dieter Fensel;Alexander Maedche,3,http://dx.doi.org/10.1007/3-540-48005-6_1,1
"Jeen Broekstra,Arjohn Kampman and Frank van Harmelen",Sesame: A Generic Architecture for Storing and Querying RDF and RDF Schema,54-68,2002,,http://dx.doi.org/10.1007/3-540-48005-6_7,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-31,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Arjohn Kampman;Jeen Broekstra;Frank van Harmelen,3,http://dx.doi.org/10.1007/3-540-48005-6_7,1
Michael Sintek and Stefan Decker,"TRIPLE - A Query, Inference, and Transformation Language for the Semantic Web",364-378,2002,,http://dx.doi.org/10.1007/3-540-48005-6_28,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-40,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Stefan Decker;Michael Sintek,2,http://dx.doi.org/10.1007/3-540-48005-6_28,1
Ora Lassila,Taking the RDF Model Theory Out for a Spin,307-317,2002,,http://dx.doi.org/10.1007/3-540-48005-6_24,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-33,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Ora Lassila,1,http://dx.doi.org/10.1007/3-540-48005-6_24,1
Carl Kesselman,"The Grid, Grid Services and the Semantic Web: Technologies and Opportunities",3-4,2002,,http://dx.doi.org/10.1007/3-540-48005-6_2,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-34,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Invited Talk Paper,,0,,0,Carl Kesselman,1,http://dx.doi.org/10.1007/3-540-48005-6_2,1
"Michele Missikoff,Roberto Navigli and Paola Velardi",The Usable Ontology: An Environment for Building and Assessing a Domain Ontology,39-53,2002,,http://dx.doi.org/10.1007/3-540-48005-6_6,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-35,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Michele Missikoff;Paola Velardi;Roberto Navigli,3,http://dx.doi.org/10.1007/3-540-48005-6_6,1
"Libby Miller,Andy Seaborne and Alberto Reggiori","Three Implementations of SquishQL, a Simple RDF Query Language",423-435,2002,,http://dx.doi.org/10.1007/3-540-48005-6_36,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-36,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,System Descriptions,,0,,0,Andy Seaborne;Alberto Reggiori;Libby Miller,3,http://dx.doi.org/10.1007/3-540-48005-6_36,1
Abraham Bernstein and Mark Klein,Towards High-Precision Service Retrieval,84-101,2002,,http://dx.doi.org/10.1007/3-540-48005-6_9,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-38,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Abraham Bernstein;Mark Klein,2,http://dx.doi.org/10.1007/3-540-48005-6_9,1
"Bettina Berendt,Andreas Hotho and Gerd Stumme",Towards Semantic Web Mining,264-278,2002,,http://dx.doi.org/10.1007/3-540-48005-6_21,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-39,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Andreas Hotho;Gerd Stumme;Bettina Berendt,3,http://dx.doi.org/10.1007/3-540-48005-6_21,1
"Wolfgang Nejdl,Wolf Siberski,Bernd Simon and Julien Tane",Towards a Modification Exchange Language for Distributed RDF Repositories,236-249,2002,,http://dx.doi.org/10.1007/3-540-48005-6_19,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-37,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Julien Tane;Wolf Siberski;Bernd Simon;Wolfgang Nejdl,4,http://dx.doi.org/10.1007/3-540-48005-6_19,1
Yolanda Gil and Varun Ratnakar,Trusting Information Sources One Citizen at a Time,162-176,2002,,http://dx.doi.org/10.1007/3-540-48005-6_14,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-41,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,Research Track Paper,,0,,0,Yolanda Gil;Varun Ratnakar,2,http://dx.doi.org/10.1007/3-540-48005-6_14,1
Mark A. Whiting and Nick Cramer,WebTheme™: Understanding Web Information through Visual Analytics,460-468,2002,,http://dx.doi.org/10.1007/3-540-48005-6_41,http://data.semanticweb.org/conference/iswc/2002/proceedings,http://data.semanticweb.org/conference/iswc/2002/proceedings/paper-42,The Semantic Web - ISWC 2002,"First International Semantic Web Conference Sardinia, Italy, June 9–12, 2002 Proceedings",,System Descriptions,,0,,0,Nick Cramer;Mark A. Whiting,2,http://dx.doi.org/10.1007/3-540-48005-6_41,1
