event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo
http://data.semanticweb.org/conference/iswc/2004/session-03/event-02,http://data.semanticweb.org/conference/iswc/2004/session-03,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Applying KAoS Services to Ensure Policy Compliance for Semantic Web Services Workflow Composition and Enactment,,,,,,,,,,,"Andrzej Uszok, Jeffrey M. Bradshaw, Renia Jeffers, Austin Tate, Jeff Dalton",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-03/event-03,http://data.semanticweb.org/conference/iswc/2004/session-03,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"Applying Semantic Web Services to Bioinformatics: Experiences Gained, Lessons Learnt",,,,,,,,,,,"Phillip W. Lord, Sean Bechhofer, Mark D. Wilkinson, Gary S. Schiltz, Damian Gessler, Duncan Hull, Carole A. Goble, Lincoln Stein",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-04/event-01,http://data.semanticweb.org/conference/iswc/2004/session-04,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,OntoTrack: Combining Browsing and Editing with Reasoning and Explaining for OWL Lite Ontologies,,,,,,,,,,,"Thorsten Liebig, Olaf Noppens",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-04/event-02,http://data.semanticweb.org/conference/iswc/2004/session-04,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,The Protégé OWL Plugin: An Open Development Environment for Semantic Web Applications,,,,,,,,,,,"Holger Knublauch, Ray W. Fergerson, Natalya Fridman Noy, Mark A. Musen",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-04/event-03,http://data.semanticweb.org/conference/iswc/2004/session-04,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Tracking Changes During Ontology Evolution,,,,,,,,,,,"Natalya Fridman Noy, Sandhya Kunnatur, Michel C. A. Klein, Mark A. Musen",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-05/event-01,http://data.semanticweb.org/conference/iswc/2004/session-05,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,From Tables to Frames,,,,,,,,,,,"Aleksander Pivk, Philipp Cimiano, York Sure",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-05/event-02,http://data.semanticweb.org/conference/iswc/2004/session-05,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Learning Meta-descriptions of the FOAF Network,,,,,,,,,,,"Gunnar Aastrand Grimnes, Peter Edwards, Alun D. Preece",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-06/event-01,http://data.semanticweb.org/conference/iswc/2004/session-06,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,An Evaluation of Knowledge Base Systems for Large OWL Datasets,,,,,,,,,,,"Yuanbo Guo, Zhengxiang Pan, Jeff Heflin",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-06/event-02,http://data.semanticweb.org/conference/iswc/2004/session-06,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Structure-Based Partitioning of Large Concept Hierarchies,,,,,,,,,,,"Heiner Stuckenschmidt, Michel C. A. Klein",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-07/event-01,http://data.semanticweb.org/conference/iswc/2004/session-07,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,QOM - Quick Ontology Mapping,,,,,,,,,,,"Marc Ehrig, Steffen Staab",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-07/event-02,http://data.semanticweb.org/conference/iswc/2004/session-07,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Specifying Ontology Views by Traversal,,,,,,,,,,,"Natalya Fridman Noy, Mark A. Musen",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-07/event-03,http://data.semanticweb.org/conference/iswc/2004/session-07,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Towards a Symptom Ontology for Semantic Web Applications,,,,,,,,,,,"Kenneth Baclawski, Christopher J. Matheus, Mieczyslaw M. Kokar, Jerzy Letkowski, Paul A. Kogut",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-08/event-01,http://data.semanticweb.org/conference/iswc/2004/session-08,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Inferring Data Transformation Rules to Integrate Semantic Web Services,,,,,,,,,,,"Bruce Spencer, Sandy Liu",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-08/event-02,http://data.semanticweb.org/conference/iswc/2004/session-08,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Knowledge-Intensive Induction of Terminologies from Metadata,,,,,,,,,,,"Floriana Esposito, Nicola Fanizzi, Luigi Iannone, Ignazio Palmisano, Giovanni Semeraro",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-08/event-03,http://data.semanticweb.org/conference/iswc/2004/session-08,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Using Vampire to Reason with OWL,,,,,,,,,,,"Dmitry Tsarkov, Alexandre Riazanov, Sean Bechhofer, Ian Horrocks",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-09/event-01,http://data.semanticweb.org/conference/iswc/2004/session-09,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Method for Converting Thesauri to RDF/OWL,,,,,,,,,,,"Mark van Assem, Maarten R. Menken, Guus Schreiber, Jan Wielemaker, Bob J. Wielinga",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-09/event-02,http://data.semanticweb.org/conference/iswc/2004/session-09,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Contexts for the Semantic Web,,,,,,,,,,,"Ramanathan V. Guha, Rob McCool, Richard Fikes",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-09/event-03,http://data.semanticweb.org/conference/iswc/2004/session-09,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Bipartite Graphs as Intermediate Model for RDF,,,,,,,,,,,"Jonathan Hayes, Claudio Gutiérrez",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-10/event-01,http://data.semanticweb.org/conference/iswc/2004/session-10,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,ASSAM: A Tool for Semi-automatically Annotating Semantic Web Services,,,,,,,,,,,"Andreas Heß, Eddie Johnston, Nicholas Kushmerick",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-10/event-02,http://data.semanticweb.org/conference/iswc/2004/session-10,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Automated Composition of Semantic Web Services into Executable Processes,,,,,,,,,,,"Paolo Traverso, Marco Pistore",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-10/event-03,http://data.semanticweb.org/conference/iswc/2004/session-10,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Automating Scientific Experiments on the Semantic Grid,,,,,,,,,,,"Shalil Majithia, David W. Walker, W. A. Gray",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-11/event-01,http://data.semanticweb.org/conference/iswc/2004/session-11,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Query Answering for OWL-DL with Rules,,,,,,,,,,,"Boris Motik, Ulrike Sattler, Rudi Studer",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-11/event-02,http://data.semanticweb.org/conference/iswc/2004/session-11,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Rules-By-Example - A Novel Approach to Semantic Indexing and Querying of Images,,,,,,,,,,,"Suzanne Little, Jane Hunter",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-12/event-01,http://data.semanticweb.org/conference/iswc/2004/session-12,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Semantic Web Resource Protocol: XPointer and HTTP,,,,,,,,,,,"Kendall Clark, Bijan Parsia, Bryan B. Thompson, Bradley R. Bebee",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-12/event-02,http://data.semanticweb.org/conference/iswc/2004/session-12,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Metadata-Driven Personal Knowledge Publishing,,,,,,,,,,,"Ikki Ohmukai, Hideaki Takeda, Masahiro Hamasaki, Kosuke Numa, Shin Adachi",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-13/event-01,http://data.semanticweb.org/conference/iswc/2004/session-13,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,An API for Ontology Alignment,,,,,,,,,,,Jérôme Euzenat,,,,,
http://data.semanticweb.org/conference/iswc/2004/session-13/event-02,http://data.semanticweb.org/conference/iswc/2004/session-13,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Automatic Generation of Ontology for Scholarly Semantic Web,,,,,,,,,,,"Thanh Tho Quan, Siu Cheung Hui, Alvis Cheuk M. Fong, Tru Hoang Cao",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-13/event-03,http://data.semanticweb.org/conference/iswc/2004/session-13,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Patching Syntax in OWL Ontologies,,,,,,,,,,,"Sean Bechhofer, Raphael Volz",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-14/event-01,http://data.semanticweb.org/conference/iswc/2004/session-14,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Bibster - A Semantics-Based Bibliographic Peer-to-Peer System,,,,,,,,,,,"Peter Haase, Jeen Broekstra, Marc Ehrig, Maarten Menken, Peter Mika, Mariusz Olko, Michal Plechawski, Pawel Pyszlak, Björn Schnizler, Ronny Siebes, Steffen Staab, Christoph Tempich",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-14/event-02,http://data.semanticweb.org/conference/iswc/2004/session-14,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,GridVine: Building Internet-Scale Semantic Overlay Networks,,,,,,,,,,,"Karl Aberer, Philippe Cudré-Mauroux, Manfred Hauswirth, Tim Van Pelt",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-14/event-03,http://data.semanticweb.org/conference/iswc/2004/session-14,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Top-k Query Evaluation for Schema-Based Peer-to-Peer Networks,,,,,,,,,,,"Wolfgang Nejdl, Wolf Siberski, Uwe Thaden, Wolf-Tilo Balke",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-15/event-01,http://data.semanticweb.org/conference/iswc/2004/session-15,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Applying Semantic Web Technology to the Life Cycle Support of Complex Engineering Assets,,,,,,,,,,,"David Price, Rob Bodington",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-15/event-02,http://data.semanticweb.org/conference/iswc/2004/session-15,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,ORIENT: Integrate Ontology Engineering into Industry Tooling Environment,,,,,,,,,,,"Lei Zhang 0007, Yong Yu, Jing Lu, Chenxi Lin, Kewei Tu, MingChuan Guo, Zhuo Zhang, Guo Tong Xie, Zhong Su, Yue Pan",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-16/event-01,http://data.semanticweb.org/conference/iswc/2004/session-16,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Model Theoretic Semantics for Ontology Versioning,,,,,,,,,,,"Jeff Heflin, Zhengxiang Pan",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-16/event-02,http://data.semanticweb.org/conference/iswc/2004/session-16,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Extending the RDFS Entailment Lemma,,,,,,,,,,,Herman J. ter Horst,,,,,
http://data.semanticweb.org/conference/iswc/2004/session-16/event-03,http://data.semanticweb.org/conference/iswc/2004/session-16,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Using Semantic Web Technologies for Representing E-science Provenance,,,,,,,,,,,"Jun Zhao, Chris Wroe, Carole A. Goble, Robert Stevens, Dennis Quan, R. Mark Greenwood",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-17/event-01,http://data.semanticweb.org/conference/iswc/2004/session-17,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,From Software APIs to Web Service Ontologies: A Semi-automatic Extraction Method,,,,,,,,,,,Marta Sabou,,,,,
http://data.semanticweb.org/conference/iswc/2004/session-17/event-02,http://data.semanticweb.org/conference/iswc/2004/session-17,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Information Gathering During Planning for Web Service Composition,,,,,,,,,,,"Ugur Kuter, Evren Sirin, Dana S. Nau, Bijan Parsia, James A. Hendler",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-17/event-03,http://data.semanticweb.org/conference/iswc/2004/session-17,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Web Service Interaction Protocols: An Ontological Approach,,,,,,,,,,,"Ronald Ashri, Grit Denker, Darren Marvin, Mike Surridge, Terry R. Payne",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-18/event-01,http://data.semanticweb.org/conference/iswc/2004/session-18,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,OntoViews - A Tool for Creating Semantic Web Portals,,,,,,,,,,,"Eetu Mäkelä, Eero Hyvönen, Samppa Saarela, Kim Viljanen",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-18/event-02,http://data.semanticweb.org/conference/iswc/2004/session-18,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,SemanticOrganizer: A Customizable Semantic Repository for Distributed NASA Project Teams,,,,,,,,,,,"Richard M. Keller, Daniel C. Berrios, Robert E. Carvalho, David R. Hall, Stephen J. Rich, Ian B. Sturken, Keith J. Swanson, Shawn R. Wolfe",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-18/event-03,http://data.semanticweb.org/conference/iswc/2004/session-18,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Public Deployment of Semantic Service Matchmaker with UDDI Business Registry,,,,,,,,,,,"Takahiro Kawamura, Jacques-Albert De Blasio, Tetsuo Hasegawa, Massimo Paolucci, Katia P. Sycara",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-19/event-01,http://data.semanticweb.org/conference/iswc/2004/session-19,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Visual Modeling of OWL DL Ontologies Using UML,,,,,,,,,,,"Saartje Brockmans, Raphael Volz, Andreas Eberhart, Peter Löffler",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-19/event-02,http://data.semanticweb.org/conference/iswc/2004/session-19,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,What Would It Mean to Blog on the Semantic Web?,,,,,,,,,,,"David R. Karger, Dennis Quan",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-20/event-01,http://data.semanticweb.org/conference/iswc/2004/session-20,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,The Specification of Agent Behavior by Ordinary People: A Case Study,,,,,,,,,,,"Luke McDowell, Oren Etzioni, Alon Y. Halevy",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-20/event-02,http://data.semanticweb.org/conference/iswc/2004/session-20,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,On the Emergent Semantic Web and Overlooked Issues,,,,,,,,,,,"Yannis Kalfoglou, Harith Alani, W. Marco Schorlemmer, Chris Walton",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-21/event-01,http://data.semanticweb.org/conference/iswc/2004/session-21,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Querying Real World Services Through the Semantic Web,,,,,,,,,,,"Kaoru Hiramatsu, Jun-ichi Akahani, Tetsuji Satoh",,,,,
http://data.semanticweb.org/conference/iswc/2004/session-21/event-02,http://data.semanticweb.org/conference/iswc/2004/session-21,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,SWS for Financial Overdrawn Alerting,,,,,,,,,,,"José Manuel López Cobo, Silvestre Losada, Óscar Corcho, V. Richard Benjamins, Marcos Niño, Jesús Contreras",,,,,
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Publicity Chair,Akiko Inaba,,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Conference Chair,Frank van Harmelen,,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Exhibition Chair,Hiroshi Tsuda,,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Posters Chair,Jeremy J. Carroll,,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Industrial Track Chair,"Jun-ichi Akahani,Dean Allemang",,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Workshop Chair,Natasha Noy,,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Local Chair,Riichiro Mizoguchi,,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Program Chair,"Sheila McIlraith,Dimitris Plexousakis",,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Demos Chair,Stefan Decker,,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Meta-data Chair,Steffen Staab,,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Semantic Web Challenge Chair,"Ubbo Visser,Michel Klein",,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Tutorial Chair,"Vipul Kashyap,Takahira Yamaguchi",,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Third International Semantic Web Conference,2004-11-07T08:00:00,2004-11-11T17:15:00,,Asia/Tokyo,,"Hiroshima,Japan",Sponsor Chair,"York Sure,Massimo Paolucci,Akira Maeda",,,,ISWC2004,,http://iswc2004.semanticweb.org/,,http://iswc2004.semanticweb.org/pic/Hotel.jpg
http://data.semanticweb.org/conference/iswc/2004/event-01,http://data.semanticweb.org/conference/iswc/2004,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Registration,2004-11-07T08:00:00,2004-11-07T17:00:00,,Asia/Tokyo,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2004/tutorial-1,http://data.semanticweb.org/conference/iswc/2004/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,"T1: XQuery: the query language, its applications and its implementations",2004-11-07T08:30:00,2004-11-07T12:30:00,,Asia/Tokyo,Room 8,,Organizer,"Donald Kossman,Daniela Florescu",,,,,"XML is a versatile markup language, capable of labeling information contentfromof diverse information sources including structured and semi-structured documents, relational databases, and object repositories. XQuery is a declarative query language that uses the structure of XML intelligently. It can express queries across all these kinds of data, whether physically stored in XML or viewed as XML via middleware and it is designed to be broadly applicable across many types of XML data sources, independently of their original format or location. XQuery is currently under standardization as part of the World Wide Web Consortium and already adopted by industry, research and open source communities alike. Given that it is likely that large amounts of information will be represented in near future using XML, XQuery will play a fundamental role for data search, integration and aggregation; it will be the basic building block for such activities. XQuery is currently and will be in the future used in a variety of different environments. Examples to date include XML database systems, XML document repositories, XML data integration on the Web and within single economical structures, workflow systems, and publish and subscribe systems. In addition, XPath of which XQuery is a superset is used in various products such as Web browsers. Although the W3C XQuery specification has not yet attained recommendation status, and the definition of the language has not entirely stabilized, a number of alternative proposals to implement and optimize XQuery have appeared both in industry and in the research community. Given the wide range of applications for which XQuery is applicable, a wide spectrum of alternative techniques has been proposed for XQuery processing. Some of these techniques are only useful for certain applications, other techniques are general-purpose.",http://iswc2004.semanticweb.org/CFParticipation/T1.html,,
http://data.semanticweb.org/conference/iswc/2004/tutorial-2,http://data.semanticweb.org/conference/iswc/2004/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,T2: Ontology Design Patterns and Problems: Practical Ontology Engineering using Protege-OWL,2004-11-07T08:30:00,2004-11-07T12:30:00,,Asia/Tokyo,Room 10,,Organizer,"Natalya F. Noy,Mark A. Musen,Holger Knublauch,Guus Schreiber,Alan Rector",,,,,"The Task Force on Ontology Engineering and Patterns of the W3C working group on Semantic Web Best Practices and Deployment will have completed most of its work by the time of the conference. The Task Force has already produced a series of first working draft notes on common ontology design patterns. These patterns analogous to the programming design patterns used by software engineers are directly influencing the development of the Protégé-OWL ontology development environment and its extensions by the CO-ODE project. This tutorial will introduce attendees to the concept of ontology patterns and discuss key patterns developed by the Task Force and others. Example patterns include quantities and units, value partitions, n-nary relations, problems of distinguishing classes and individuals, the choice between representing relationships as classes or properties, and qualified cardinality restrictions. (The final choice of issues will be driven by the results of the Task Force.) The tutorial will provide practical hands-on experience with the patterns using the Protégé-OWL tools and CO-ODE extensions. The style of the tutorial will be lecture demonstration. The software and examples will be made available in advance and attendees will be encouraged to gain hands on experience and explore the trade-offs between alternative patterns by working through the examples on their laptops. (See http://protege.stanford.edu and http://www.co-ode.org) The quality, availability and breadth of coverage of ontologies will be a major factor in determining the success of the Semantic Web. Patterns and tools to make it easier to develop high quality ontologies is therefore crucial to the Semantic Web Development. However, the idea of ontology patterns is relatively new. Many controversies remain. Ample time will be provided for feedback, questions and discussion. Three of the proposers are members of the Task Force, and one of them, Guus Schreiber, chairs the W3C Working Group.",http://iswc2004.semanticweb.org/CFParticipation/T2.html,,
