event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,acronym,abstract,homepage,link_document,logo,source,EOL
,,,WorkshopEvent,"Human Language Technology for the Semantic Web and Web Services",20031020T091500,20031020T180000,America/New_York,,,Chair,"Hamish Cunningham,Atanas Kiryakov,Ying Ding",,,,,http://gate.ac.uk/conferences/iswc2003/index.html,,,http://gate.ac.uk/conferences/iswc2003/index.html,EOL
,,,WorkshopEvent,"Rules and Rule Mark Up Languages for the Semantic Web",20031020T091500,20031020T180000,America/New_York,,,Chair,"Michael Schroeder,Gerd Wagner",,,,,http://comas.soi.city.ac.uk/conference/ruleml/index.html,,,http://web.archive.org/web/20040404064721/http://comas.soi.city.ac.uk/conference/ruleml/,EOL
,,,WorkshopEvent,"Evaluation of Ontology-based Tools",20031020T091500,20031020T180000,America/New_York,,,Chair,"York Sure,Oscar Corcho,Jürgen Angele",,,,,http://km.aifb.uni-karlsruhe.de/ws/eon2003,,,http://km.aifb.kit.edu/ws/eon2003/,EOL
,,,BreakEvent,"Coffee Break",20031020T110000,20031020T113000,America/New_York,,,,,,,,,,,,,
[ME]/tutorial-1,[ME]/track/tutorial,,TutorialEvent,"Information Integration on the World Wide Web",20031020T091500,20031020T131500,America/New_York,,,,,Organizer,"Heiner Stuckenschmidt, Ubbo Visser, Holger Wache",,"The overall goal of the tutorial is to discuss the relation between existing research in the area of intelligent information integration and new requirements and technologies that arise from the area of semantic web research. We would like to emphasize the importance of information integration on the World Wide Web in the context of providing intelligent access to heterogeneous and distributed information sources and intelligent services. We will provide an overview of existing solutions to the problem of information integration and extract common features in terms of architecture and technologies use in order to give potential attendees an impression of how successful approaches look like. Furthermore, we would like to stress how these common features relate to semantic web architecture and technology, revealing similarities and differences. Based on this comparison we discuss prospects and challenges for semantic web research in order to stimulate research in this area.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/integrationtutorial.txt,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/integrationtutorial.txt,EOL
[ME]/tutorial-2,[ME]/track/tutorial,,TutorialEvent,"Agent-mediated web/grid services",20031020T091500,20031020T180000,America/New_York,,,,,Organizer,"Katia Sycara, Terry Payne",,"This tutorial brings together theories, challenges, issues, languages and tools from the Semantic Web, Web Services, the Computational Grid and Agent Technology.  In addition, it will present challenges and issues of how Agent Technology can best serve human users in the area of Web Services.  We will present the current state of the art in Web-Based Services and sort through the increasing array of relevant tools, languages and theories both from academia and industry.  The tutorial will contain many examples to illustrate the described concepts, tools and their use.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/servicestutorial.txt,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/servicestutorial.txt,EOL
[ME]/tutorial-3,[ME]/track/tutorial,,TutorialEvent,"Tutorial on OWL",20031020T091500,20031020T131500,America/New_York,,,,,Organizer,"Peter F. Patel-Schneider, Ian Horrocks, Sean Bechhofer",,"The goal of the tutorial will be to provide an introduction and a working knowledge of OWL, including the history and background of OWL, the formal underpinnings of OWL, and pragmatic issues related to OWL. The tutorial will also address the building and use of OWL ontologies along with a demonstration of the use of a reasoner with an OWL ontology.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/owltutorial.txt,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/owltutorial.txt,EOL
,,,BreakEvent,Lunch,20031020T131500,20031020T140000,America/New_York,"Pool Deck",,,,,,,,,,,,
,,,SpecialEvent,WonderWeb,20031020T140000,20031020T180000,America/New_York,,,,,,,,,,,,,
[ME]/tutorial-4,[ME]/track/tutorial,,TutorialEvent,"Creating Ontologies and Semantic Web Applications with Protégé",20031020T140000,20031020T180000,America/New_York,,,,,Organizer,"Holger Knublauch, Natasha F. Noy",,"The major goal of this tutorial is to provide the attendees with both the theoretical foundations of ontology design and hands-on experience in the construction of ontologies and semantic web contents with Protégé.  In particular, the attendees will learn the basic principles and application domains of ontologies based on declarative knowledge representation systems, especially the semantic web language OWL.  They will get hands-on experience with ontology development using Protégé, including its recent extensions such as OWL expression editors and classifiers.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/protegetutorial.txt,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/pdf/Protege-OWL-Tutorial-ISWC03.pdf,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/protegetutorial.txt,EOL
,,,SpecialEvent,Reception,20031020T190000,20031020T210000,America/New_York,"Pool Deck",,,,,,,,,,,,EOL
,,,BreakEvent,"Coffee Break",20031020T150000,20031020T153000,America/New_York,,,,,,,,,,,,,
,,,SpecialEvent,Registration,20031020T150000,20031020T200000,America/New_York,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,SpecialEvent,"Breakfast and registration",20031021T080000,20031021T091500,America/New_York,,,,,,,,,,,,,
[ME]/session-1c,[ME]/track/industrial,,SessionEvent,"Industrial track",20031021T091500,20031021T104500,America/New_York,"Captiva Room",,"Session Chair","Brian McBride",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
[ME]/session-1b,[ME]/track/main,,SessionEvent,Foundations,20031021T091500,20031021T104500,America/New_York,"Sundial Room",,"Session Chair","Nicola Guarino",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
[ME]/session-1a,[ME]/track/main,,SessionEvent,Multi-Media,20031021T091500,20031021T104500,America/New_York,"Sanibel Room",,"Session Chair","Guus Schreiber",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
,,,BreakEvent,"Coffee break",20031021T104500,20031021T111500,America/New_York,,,,,,,,,,,,,
[ME]/session-2c,[ME]/track/industrial,,SessionEvent,"Industrial track",20031021T111500,20031021T124500,America/New_York,"Captiva Room",,"Session Chair","Massimo Paolucci",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
[ME]/session-2b,[ME]/track/main,,SessionEvent,Foundations,20031021T111500,20031021T124500,America/New_York,"Sundial Room",,"Session Chair","Peter F. Patel-Schneider",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
[ME]/session-2a,[ME]/track/main,,SessionEvent,"Applications and Multi-Media",20031021T111500,20031021T124500,America/New_York,"Sanibel Room",,"Session Chair","Tim Finin",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
,,,BreakEvent,Lunch,20031021T124500,20031021T141500,America/New_York,"Pool Deck",,,,,,,,,,,,
,,,SpecialEvent,Remarks,20031021T141500,20031021T143000,America/New_York,,,,,,,,,,,,,
[ME]/talk/invited-1,[ME],,InvitedTalkEvent,"On Beyond Ontology: Returning to AI from the Semantic Web",20031021T143000,20031021T153000,America/New_York,"Sundial Room",,"Session Chair","Katia Sycara",Speaker,"Jim Hendler",,"With the coming of OWL, the Web will soon have a recommended ontology language, many ontology-based tools, a large number of reference ontologies, and a large user community interested in what ontologies are and how to use them. In fact, it's beginning to look like we may be successful enough that as researchers we must ask ourselves the question ""Why are we doing this?"" As ontology on the Web becomes part of the ""practice"" of Web life, and the logic toolkits are produced by software companies instead of AI labs, where do we in the research world go? Many are familiar with Tim Berners-Lee's ""layer cake"" (or more recently the ""Semantic Wave"") which suggests moving to rules and proofs, but that's just the ""language"" stack. Time for us to think more about what we do with all this, how we explore the new ideas emerging from the pursuit and, perhaps most importantly of all, whether this Semantic Web stuff brings with it any insights into the most seminal scientific problem of all -- our quest to understand human intelligence.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/invitedtalks.html,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/invitedtalks.html,EOL
,,,BreakEvent,"Coffee break",20031021T153000,20031021T160000,America/New_York,,,,,,,,,,,,,
[ME]/session-3c,[ME]/track/industrial,,SessionEvent,"Industrial track",20031021T160000,20031021T180000,America/New_York,"Captiva Room",,"Session Chair","Michael Uschold",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
[ME]/session-3b,[ME]/track/main,,SessionEvent,"Semantic Web Services/Challenge/Security, Trust, and Privacy/Tools and Methodologies",20031021T160000,20031021T180000,America/New_York,"Sundial Room",,"Session Chair","Mark Burstein",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
[ME]/session-3a,[ME]/track/main,,SessionEvent,"Information Retrieval",20031021T160000,20031021T180000,America/New_York,"Sanibel Room",,"Session Chair","Natasha Noy",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
,,,BreakEvent,Break,20031021T180000,20031021T193000,America/New_York,,,,,,,,,,,,,
[ME]/session-poster-demo,[ME],,SessionEvent,"Poster + Demos session",20031021T193000,20031021T213000,America/New_York,"Sundial Room",,,,,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Tuesday.htm.html,EOL
,,,,,,,,,,,,,,,,,,,,
,,,BreakEvent,Breakfast,20031022T080000,20031022T091500,America/New_York,,,,,,,,,,,,,
[ME]/session-4b,[ME]/track/main,,SessionEvent,Applications,20031022T091500,20031022T104500,America/New_York,"Sundial Room",,"Session Chair","Vipul Kashyap",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Wednesday.htm.html,EOL
[ME]/session-4a,[ME]/track/main,,SessionEvent,"Ontological Reasoning",20031022T091500,20031022T104500,America/New_York,"Sanibel Room, Captiva Room",,"Session Chair","Ian Horrocks",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Wednesday.htm.html,EOL
,,,BreakEvent,"Coffee break",20031022T104500,20031022T111500,America/New_York,,,,,,,,,,,,,
[ME]/session-5b,[ME]/track/main,,SessionEvent,"Semantic Web Services",20031022T111500,20031022T124500,America/New_York,"Sundial Room",,"Session Chair","Enrico Motta",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Wednesday.htm.html,EOL
[ME]/session-5a,[ME]/track/main,,SessionEvent,Foundations,20031022T111500,20031022T124500,America/New_York,"Sanibel Room, Captiva Room",,"Session Chair","Bijan Parsia",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Wednesday.htm.html,EOL
,,,BreakEvent,Lunch,20031022T124500,20031022T141500,America/New_York,"Pool Deck",,,,,,,,,,,,
,,,BreakEvent,Remarks,20031022T141500,20031022T143000,America/New_York,,,,,,,,,,,,,
[ME]/talk/invited-2,[ME],,InvitedTalkEvent,"The Long and Winding Road To Industrial Strength Semantic Web Services",20031022T143000,20031022T153000,America/New_York,"Sundial Room",,"Session Chair","John Mylopulos",Speaker,"MIKE BRODIE",,"Web Services appear to be the basis fo",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/invitedtalks.html,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/brodie.pdf,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/invitedtalks.html,EOL
,,,BreakEvent,"Coffee break",20031022T153000,20031022T160000,America/New_York,,,,,,,,,,,,,
[ME]/session-6b,[ME]/track/main,,SessionEvent,"Semantic web Services",20031022T160000,20031022T180000,America/New_York,"Sundial Room",,"Session Chair","Terry Payne",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Wednesday.htm.html,EOL
[ME]/session-6a,[ME]/track/main,,SessionEvent,"Agents and the Semantic Web",20031022T160000,20031022T180000,America/New_York,"Sanibel Room, Captiva Room",,"Session Chair","Mike Dean",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Wednesday.htm.html,EOL
,,,SpecialEvent,Dinner,20031022T183000,20031022T220000,America/New_York,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,BreakEvent,Breakfast,20031023T080000,20031023T091500,America/New_York,,,,,,,,,,,,,
[ME]/session-7b,[ME]/track/main,,SessionEvent,"Applications and Tools",20031023T091500,20031023T104500,America/New_York,"Sundial Room",,"Session Chair","Atanas Kiryakov",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Thursday.htm.html,EOL
[ME]/session-7a,[ME]/track/main,,SessionEvent,"Security and Semantic Web Services",20031023T091500,20031023T104500,America/New_York,"Sanibel Room, Captiva Room",,"Session Chair","Ling Liu",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Thursday.htm.html,EOL
,,,BreakEvent,"Coffee break",20031023T104500,20031023T111500,America/New_York,,,,,,,,,,,,,
[ME]/session-8b,[ME]/track/main,,SessionEvent,"Tools and Methodologies",20031023T111500,20031023T124500,America/New_York,"Sundial Room",,"Session Chair","Harold Boley",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Thursday.htm.html,EOL
[ME]/session-8a,[ME]/track/main,,SessionEvent,"Security, Trust and Privacy",20031023T111500,20031023T124500,America/New_York,"Sanibel Room, Captiva Room",,"Session Chair","Grit Denker",,,,,,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/Thursday.htm.html,EOL
,,,BreakEvent,Lunch,20031023T121500,20031023T141500,America/New_York,,,,,,,,,,,,,
,,,SpecialEvent,Remarks,20031023T141500,20031023T143000,America/New_York,,,,,,,,,,,,,
[ME]/talk/invited-3,[ME],,InvitedTalkEvent,"Semantic Web: Where to direct our energy? (Invited talk)",20031023T143000,20031023T153000,America/New_York,"Sundial Room",,"Session Chair","Dieter Fensel",Speaker,"TIM BERNERS-LEE",,"As a powerful melding of WWW and KR and related technologies, the semantic web is such a wide, all-encompassing notion that it is not obvious to its proponents where to direct their energy. Which parts of the roadmap will need encouragement, which will be eagerly funded and developed anyway? Which need more research, and which just need standards work to become ubiquitous? Are there areas which could come off the rails and derail the whole design if we get them wrong? In this talk, I will present choices that face researchers and practitioners and discuss a conceptual roadmap of the most exciting and useful prospects.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/invitedtalks.html,,,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/invitedtalks.html,EOL
,,,BreakEvent,"Coffee break",20031023T153000,20031023T160000,America/New_York,,,,,,,,,,,,,
[ME]/panel-knowledge,[ME],,PanelEvent,"Panel Discussion on Knowledge Acquisition Projects in conjunction with K-CAP 2003",20031023T160000,20031023T173000,America/New_York,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/session-1a,1,TalkEvent,"Semi-automatic Semantic Annotation of Images Using Machine Learning Techniques",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-1a,2,TalkEvent,"Integrating Structure and Semantics into Audio-visual Documents",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-1a,3,TalkEvent,"SCULPTEUR: Towards a New Paradigm for Multimedia Museum Information Handling",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-1b,1,TalkEvent,"Semantic Coordination: A New Approach and an Application",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-1b,2,TalkEvent,"Reducing OWL Entailment to Description Logic Satisfiability",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-1b,3,TalkEvent,"RDFS(FA) and RDF MT: Two Semantics for RDFS",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-1c,2,TalkEvent,"ODESeW. Automatic Generation of Knowledge Portals for Intranets and Extranets",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-1c,3,TalkEvent,"Making Business Sense of the Semantic Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2a,1,TalkEvent,"Towards Ontology-Driven Discourse: From Semantic Graphs to Multimedia Presentations",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2a,2,TalkEvent,"FrameNet Meets the Semantic Web: Lexical Semantics for the Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2a,3,TalkEvent,"A Q-Based Architecture for Semantic Information Interoperability on Semantic Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2b,1,TalkEvent,"Web Ontology Reasoning with Datatype Groups",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2b,2,TalkEvent,"Merging Topics in Well-Formed XML Topic Maps",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2b,3,TalkEvent,"Semantic Processing of the Semantic Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2c,1,TalkEvent,"KIM - Semantic Annotation Platform",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2c,2,TalkEvent,"Ontology-Oriented Programming: Static Typing for the Inconsistent Programmer",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-2c,3,TalkEvent,"A Semantic Infosphere",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3a,1,TalkEvent,"Semantic Annotation, Indexing, and Retrieval",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3a,2,TalkEvent,"An Approach for the Ranking of Query Results in the Semantic Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3a,3,TalkEvent,"Querying Semantic Web Resources Using TRIPLE Views",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3a,4,TalkEvent,"Automatic Annotation of Content-Rich HTML Documents: Structural and Semantic Analysis",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3b,1,TalkEvent,"The DAML-S Virtual Machine",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3b,3,TalkEvent,"A Policy Based Approach to Security for the Semantic Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3b,4,TalkEvent,"Prolog-Based Infrastructure for RDF: Scalability and Performance",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3c,1,TalkEvent,"Task Computing - The Semantic Web Meets Pervasive Computing",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3c,2,TalkEvent,"Ontology-Based Information Integration in the Automotive Industry",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3c,3,TalkEvent,"Ontology-Based Query and Answering in Chemistry: OntoNova @ Project Halo",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-3c,4,TalkEvent,"ScadaOnWeb - Web Based Supervisory Control and Data Acquisition",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-4a,1,TalkEvent,"C-OWL: Contextualizing Ontologies",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-4a,2,TalkEvent,"Web Ontology Language Requirements w.r.t Expressiveness of Taxonomy and Axioms in Medicine",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-4a,3,TalkEvent,"Interoperability on XML Data",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-4b,1,TalkEvent,"WebScripter: Grass-Roots Ontology Alignment via End-User Report Creation",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-4b,2,TalkEvent,"Magpie - Towards a Semantic Web Browser",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-4b,3,TalkEvent,"Ontology-Based Resource Matching in the Grid - The Grid Meets the Semantic Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-5a,1,TalkEvent,"Infrastructure for Web Explanations",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-5a,2,TalkEvent,"Representing the UMLS Semantic Network Using OWL: (Or ""What's in a Semantic Web Link?"")",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-5a,3,TalkEvent,"Viewing the Semantic Web through RVL Lenses",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-5b,1,TalkEvent,"Surfing the Service Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-5b,2,TalkEvent,"Adapting BPEL4WS for the Semantic Web: The Bottom-Up Approach to Web Service Interoperation",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-5b,3,TalkEvent,"Request Rewriting-Based Web Service Discovery",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-6a,1,TalkEvent,"An Environment for Distributed Ontology Development Based on Dependency Management",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-6a,2,TalkEvent,"Beyond Ontology Construction; Ontology Services as Online Knowledge Sharing Communities",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-6a,3,TalkEvent,"Semantic Web Languages for Policy Representation and Reasoning: A Comparison of KAoS, Rei, and Ponder",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-6a,4,TalkEvent,"An Agent Framework for Inter-personal Information Sharing with an RDF-Based Repository",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-6b,1,TalkEvent,"Learning to Attach Semantic Metadata to Web Services",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-6b,2,TalkEvent,"Automating DAML-S Web Services Composition Using SHOP2",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-6b,3,TalkEvent,"Semantic Markup for Semantic Web Tools: A DAML-S Description of an RDF-Store",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-6b,4,TalkEvent,"IRS-II: A Framework and Infrastructure for Semantic Web Services",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-7a,1,TalkEvent,"Towards a Knowledge-Based Approach to Semantic Service Composition",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-7a,2,TalkEvent,"Security for DAML Web Services: Annotation and Matchmaking",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-7a,3,TalkEvent,"Trust Management for the Semantic Web",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-7b,1,TalkEvent,"Haystack: A Platform for Authoring End User Semantic Web Applications",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
,[ME]/session-7b,2,TalkEvent,"Mangrove: Enticing Ordinary People onto the Semantic Web via Instant Gratification",,,,,,,,,,,,,,,http://dblp.uni-trier.de/xml/dblp.xml,EOL
